question,extracted_terms
"지원동기및 자기소개 가족사항,업무에 대한 적합성을 물어봤습니다.",적합
"1차 면접에서는 살아온 삶에 대한 간단한 브리핑 및 자소서를 바탕으로 한 질문들을 했고, 2차 면접에 서는 기술적인 질문 리스트 중 3가지를 뽑아 질문하였습니다.",리스트
"1회 면접에서는 각종 이미지 처리 방식이나 최근에 트렌드인 빅데이터, IOT등에 대해서 아는데로 질문 은 선택하여 답변할 수 있었습니다. 2회 면접에서는 자소서를 바탕으로 개별 질문이 들어가기 때문에 사람마다 다를 것 같습니다. 채용방식 인/적성검사, 그룹면접, 개인면접 발표시기 7일 후 ""면접은 2회에 걸처서 진행되었습니다. 1회에는 여러가지 분야가 적힌 메모지를 들어가기 15분 전에 받아서 그안에 있는 질문들을 읽어보고 미리 답변을 머리속으로 준비할수 있었습니다. 들어가서는 20-30분 가량 혼자 vs 면접관3 분과 이야기를 나누었습니다. 2회 면접에서는 다대다 질문이었습니다. 4분 면접관과 5명의 지원자가 들어갔습니 다. 1시간 가량 본것 같고 분위기는 기대보다 압박이 있었습니다. 기술 임원분께서 기술적으로 질문하는데 깊이가 있어서 당황하였습니다."" BEST 합격 긍정적 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 40 41 42 43 44 신고하기 도움이 돼요 2",빅데이터
"다른 곳 인턴경험있는데 거기안가는지. 나(면집관)같으면 그곳가겠다 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 1일 후 ""면접은 2번봄. 1차는 기술면접으로 1대3. 3가지키워드설명했음 이것으로 대부분 당락결정 2차는 인성면접 4대 3. 50분보는데 4명이니 나한테질문은 많지않고분산됨 인성 위 주로만"" 합격 긍정적 도움이 돼요 1",분산
JSON 현식이 무엇인가 지원 동기 어떤회사인지 알고 왔는가,JSON
"여러가지 질문 있습니다. 기술면접, 인성면접 그리고 LG 자회사로서 적합한지를 확인합니다.",적합
"실무 면접 전에 서버/클라이언트단 언어, DB, 모바일 등 광범위한 개발 영역에 대한 기술 수준을 스스로 상중하 평가할 수 있는 질문지를 제공받고 그에 기반해서 면접이 진행되었음 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 7일 후 ""1차 실무면접, 2차 임원면접과 동시에 인성검사 실시 경우에 따라 3차 대표님 면접이 진행된다고 함"" 합격 보통 도움이 돼요 1",범위
"자신이 다닐 회사를 선택하면서 가장 중요하게 생각하는 부분은 어떤 요인인가요? 채용방식 기타 발표시기 5일 후 ""온라인으로 입사 지원 후 3~4일 후 전화인터뷰가 있습니다. 바로 탈락은 아니지만 어느정도 영향을 미칩니다. 그후 다시 3 ~5 일 정도 지나면 多대多 면접을 진행합니다."" 합격 보통 도움이 돼요 0",요인
"실무면접중 대면질문으로 네이버 규제에 대해 어떻게 생각하는가? 채용방식 그룹면접 발표시기 2일 후 ""콘텐츠마케팅팀 개인마케팅파트 인턴으로 지원했었습니다. 서류접수마감 일로부터 이틀 뒤에 서류합격 전화와서 면접보러 갔었습니다. 면접 1시간 동안은 직무면접을 봤었고 그 다음 1시간동안은 팀장과의 인성면접을 봤습니다. 직무면접 은 면접관(파트장or직무에 맞는 담당직원)이 미리 지원자의 이력서를 보고 지원자 의 직무에 맞게 면접질문을 합니다. 마케팅이란 무엇인가? 사람인포털사이트를 사 용하면서 개선해야할 점? 본인이 적합한 인재라고 생각하는 이유? 거주지가 서울이 아니면 근무시 어떻게 지낼것인가? 등의 질문을 받았습니다. 인성면접은 면접이라 기보다는 거의 교육받는 수준입니다. 면접태도 나쁘지않고 잡코리아 칭찬만 안 하 면 인성면접은 쉬울듯합니다."" BEST 합격 긍정적 도움이 돼요 0",적합
1. API 는 무슨 단어를 축약한 것인가? 2. DI 종류는 무엇이 있는가? 3. JDBC API 관련 질문,API
"자기소개 후 지원동기. 자바, 웹 프로젝트, NoSQL관련 기술질문 멀티쓰레드, 동기/비동기 자바프스링 특징 등",NoSQL
"1. 자기소개 2. 손코딩 or 주어진 문제 해결 후, 풀이 설명 3. API와 같은 약어에 대해 풀네임과 설명 4. 지금까지 해왔던 경험, 그리고 CS 지식 ...",API
머신러닝 내용도 나왔어서 다소 범위가 넓었었습니다. 좀 더 넓게보시는느낌,"머신러닝, 범위"
자기소개 같은 기본적인 질문도 하지않고 바로 기술면접으로 들어감. 신입때나 물어볼법한 질문부터 디테일한것까지 면접 범위가 너무 광범위함. 질문지가 있어서 그냥 질문을 쭉쭉 읽는 느낌.,범위
RabbitMq 에서 익셉션 발생시 retry count 및 누수없는 실패처리 방법 500대 서버에 배포하려고 할때 방법은?,count
지원 분야에 대한 테크니컬한 질문들이 주를 이루고 있음. 오픈 소스 라이브러리에 대한 버전별 차이 등등..,라이브러리
"FE직군으로 면접을 봤는데 우선 코딩테스트 / 압박 면접 같은 거는 없고 자신의 직군에 대한 이해도와 깊이등을 많이 물어보는 형태였으며, 제가 받은 질문중에 몇가지만 얘기 하자면 - REST API 정의 - 위메프 사이트를 볼때 FE직군으로서 개선 점등 - 성능 고도화 기법 - Angualr, Vue, React 사용경험 및 견해 정도 기억에 남는 질문들이었습니다.",API
"경력 사항에 따라 어떤 업무를 했는지, aop를 아는지, comparable과 comprator 비교",par
"String, StringBuffer, StringBuilder 차이점 JVM 메모리 구조 Collection 종류 및 특징 이진 탐색, DFS, BFS 알고리즘 링크드리스트 삽입 싱글톤 패턴 손코딩 기타 개인 이력관련",리스트
1. 5년 후 나의 모습 2. 화이트박스 테스트 3. API 테스트 경험 4. 자신의 장/단점 5. 오픈마켓과 소셜마켓의 차이 6. 업무하면서 가장 좋았던 사례와 나빴던 사례 7. 내가 당신을 왜 뽑아야되는지 어필해봐라,API
"인생에서 가장 좋았던 기억에 대한 질문 채용방식 케이스 면접, 개인면접 발표시기 3일 후 ""삼대일 면접 간략한 자기소개 인상적인 경험 및 직무에대한 적합여부 파악 비전에 대해 중시하였고 복지 및 기타 급여조건은 좋지 못하다 미리 얘기해줌"" 합격 보통 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  52 53 54 55 56 신고하기 도움이 돼요 0",적합
"리더에 적합한 성격인가요, 팀원에 적합한 성격인가요?",적합
Node의 라이브러리 이름 몇가지 말해보세요(쉬운 질문인데 늘 쓰던게 생각이 안나서 몇개 대답 못했 습니다) 타입스크립트의 설정파일 이름은? 그외에는 구체적인 기술질문들..,라이브러리
sqlmap을 사용하지 않고 수동으로 할 수 있는지 스노트 사용 여부 dns 스푸핑 원리,map
"컨설팅부서에 지원, 정보보안기사 필기 범위에 해당하는 다양한 분야에 대해서 질문",범위
"PT발표 내용과 프로젝트, 경력사항 위주의 질문과 취약점 진단, 개발 능력 수준을 묻는 질문이 있었습 니다. Ex)PT발표 외의 SQL인젝션 진단방법을 말해보라, 본인의 파이썬 실력은 어느정도인가? 주로 어 떤 모듈을 이용하는가? 등",파이썬
우리회사에 온 계기가 무엇인지 말씀해주십시요 평균 근무기간은 어떻게되나요,평균
"개인 프로그램 프로젝트 제작중 자신있는 부분에 대해 말해 달라. ""2차에 걸친 면접, 1차 이후 개인 동원훈련으로 2차 면접을 계속 미루다 3번의 전화 만에 2차 면접이 잡힘, 보안쪽이나 최근 가상화, 클라우드, 빅데이터에 관심을 많이 가질고 계신걸 느낄수 있었다."" 합격 정보없음 도움이 돼요 1",빅데이터
"과거 회사에서 어떤 프로젝트 했는지 최근 재미있게 본 오픈소스 프로젝트 뭐였는지 요즘어떤 언어에 관심이 많은지 ""면접 세 번 봤고 코테 기술 인터뷰 인성 인터뷰 쭉 이어서 진행했습니다."" 합격 긍정적 도움이 돼요 0",오픈소스
3년 뒤 자신의 모습 설명 어떻게 하면 크롤링을 차단 당하지 않고 최대로? 답이 없는 질문을 하고 지원자의 태도 파악함,크롤링
1. 객체지향5원칙? 2. 사용해본 오픈소스 플랫폼? 3. 코테 문제 푼거 검증,오픈소스
데이터파이프라인에 대해 설명해보는것. 파이썬의 패러다임에 대한 설명,파이썬
전에 회사에서 만든 서비스를 다시 만든다면 며칠 빠르게 할수 있냐 카카오를 왜 지원했나 퇴사 결정 요인이 무엇이냐,요인
타이머 api는 어떤 것이 있는가? 왜 setinterval을 사용했는가?,int
거의 기술 면접이었습니다. 1. 데이타베이스 인덱스 2. Jvm 구조 및 gc 3. 간단한 자료구조의 주요 함수의 시간 복잡도,함수
기술면접이 주로 대부분 - jvm에 관하여 - 분산처리 - 동기화,분산
"자바 사용 연수, 코틀린에 대한 사용경험, 스칼라 언어 사용경험, 함수형 프로그래밍 경험 등","스칼라, 함수"
프로젝트하면서 힘들었던 점 팀장을 한 이유 해시함수?,함수
RESTful API란? 하고있는 업무는? 사용자는 얼마나 되는가?,"REST, API"
"본 문제 외에 기초적인 데이터 구조나 알고리즘 관련 지식을 물어보는 필기테스트 존재. 발표시기 13일 후 ""오프라인 코딩테스트. 5-6시간 내에 주어진 문제에 맞는 알고리즘을 REST API를 이용해서 짜야 했음."" 불합격 긍정적 도움이 돼요 1",API
라이브러리를 많이 안 썼는데 이유가 있냐? 30자 30자 30자,라이브러리
"서버는 트래픽 대응 어느정도해봤는지, 스프링 디펜던시, 추상클리스, 코드개선을 위해 노력하는점 문법은 hashmap 프론트는 es6, prototype,크로스브라우징,framework",map
"1. A, B 2개의 서비스 중 어떤 것을 개발해야하는가? (토론 면접) 2. 웹크롤러 아키텍처를 보고 세부 구현 논의 (기술 면접)",크롤러
"사전과제에 대한 질문 -프로젝트 구조화가 잘 되어 있지 않은데 어떻게 바꿀 수 있는가? -즉시실행함수를 왜 사용했는가? -코드 컨벤션이 제각각인데 이유는? 업무 지식 질문 -이벤트 플로우를 설명해라 -preventDefault, stoppropogation 차이 -이전 회사 프로젝트에서 왜 xml 사용했나? -개발했던 프로젝트에 대해서 설명하라.",함수
프로젝트 제가 진행한것 3개정도 정말 깊이 물어봤습니다. c/c++ 의 차이가 뭔지 딥러닝의 기초적인 질문들이 있었습니다.,딥러닝
지원동기 TCP의 Flow 시스템 커널 값 관련 질문 사용한 오픈소스를 기반한 경력소개,오픈소스
"uint8의 자료형 범위 mysql의 스토리지 엔진 종류 자바와 c의 차이 jvm 가비지컬렉션 동작과정 대칭키와 비대칭키 차이 다음 검색에서 검색이 일어나는 과정 설명 프로세스 메모리 구조 threeway handshaking ""1차면접은 3:1 면접, 2차면접은 2:1 면접으로 진행","int, 범위"
"온라인코딩 문제는 어려운 알고리즘 문제가 아닌 간단한 언어능력 테스트. 파일입출력, 정규화, 주어진 알고리즘 로직 구현 등. 라이브코딩은 mac + intelij로 진행 내용은 온라인코딩 문제중 하나를 iterator로 구현 기술면접은 전형적인 java 관련 기술문제였다.",int
"RESTFul 에 관해 설명 Monolithic 서버와 Microservice 에 대해서 아는대로 채용방식 스킬테스트, 개인면접 발표시기 5일 후 ""서류 합격 후 메일로 코딩테스트 안내를 보냅니다. 코딩테스트 수준은 그렇게 어렵 지 않고 다만 약간의 함정이 있는데 그 부분만 넘어가면 됩니다. 해커랭크로 시험봅 니다. 전화면접에서는 경력사항 확인과 기본적인 전공지식을 테스트합니다."" 대기중 긍정적 도움이 돼요 1",REST
"TCP/UDP 차이, 3-handshaking 과정 설명, hashmap, hashset 차이 채용방식 PT면접, 개인면접 발표시기 5일 후 ""전화 면접에서 기본적인 수준의 전공 기초를 물어봄. 1차 면접에서는 자기소개서 바탕으로 프로젝트 진행한 것에 대해 질문이 꼬리로 이 어지고 더 심화된 전공 기초 지식에 대해 물어본다."" 대기중 긍정적 도움이 돼요 1",map
"1차 알고리즘 테스트 난이도 중~하. 문제를 제대로 이해하고 그대로 구현하면되었음. 시공간복잡도를 따질 필요는 없었음. 7문제중, 4문제 이상 정답을 맞추면 합격. 2차 크롤링 개발 난이도 중. 카카오에서 호스팅 서버를 열고 API를 제공. 크롤링과 비슷한 메커니즘의 프론트 엔드 개발 이였음. 크롤링 성공시 점수가 부여되며, 쿼리량, 크롤링의 실패유무로 감점을 하는 방식. 자신의 최고 점수를 스코어보드로 띄워 실시간으로 자신의 순위를 볼 수 있었음. 1등은 23~24만점이였으며 50등 진입은 10만 초반대 100등 진입은 8만점대였음. 합격은 8만점 이상 커트라인이였음. 3차 알고리즘 테스트 준비중. 난이도 상으로 예상중.","크롤링, API"
"직접 구현도 가능할 것 같은데 왜 오픈소스 라이브러리를 썼나? 직접 구현한다면 어떻게 할 것 같나? 오 픈소스 동작 방식을 알고있나? 채용방식 개인면접 발표시기 30일 후 ""간단한 소개 이후에 과제에 대한 코드리뷰 후 왜 그렇게 작성했는지에 대해서나 다 른 조건일때 어떻게 할것인지에 대해 물어봤습니다."" 대기중 긍정적 도움이 돼요 0","오픈소스, 라이브러리"
"미적분 B트리 삽입정렬 선택정렬 퀵소트 정규화 비정규화 이진검색트리 인덱싱 캐싱 디비클러스터링 서버로드밸런싱 이미지클러스터링 리스트 링크드리스트 앵귤러2 리액트 Virtual DOM 설명 ES6 Build Process 설명 Deploy Server Git Flow isolation level Graph 최단거리 ACID CRUD ""서류전형은 메일로 하루내에 알고리즘 코딩 1차 면접은 4인 압박면접 2시간정도"" 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 64 65 66 67 68",리스트
면접 시작부터 피면접자를 배려해주는 모습이 좋습니다 이후 그동안의 프로젝트 이력에 관련하여 하드스킬 소프트스킬 전범위에 대해 정중하게 질문 주셨습니 다,범위
"map/set/list차이점, 자바의 serializable과 안드로이드 parcelable의 차이 등 채용방식 스킬테스트, PT면접, 개인면접 발표시기 7일 후 ""면접관 네 분이었고, 약 50분간 진행되었습니다. 면접관 세 분이 실무자 같았고, 한 분은 다른 팀 분이거나 인사팀 분이 아닐까 생각합니다. 세 분의 실무자 모두 저를 편하게 해주시려고 노력했고 굉장히 매너가 좋았습니다. 처음에 1분 자기소개 하고 제 경력 관련해서 질의 응답 이뤄졌습니다. 그리고 과제 보면서 리뷰 하면서 기술적 질의 응답을 했습니다. 이 때 거의 예상되는 질문들을 했습니다. 최대한 대답을 유도 하기 위해 질문하는 형태였습니다. 과제 관련해서 공부 많이 하면 되겠습니다."" 불합격 긍정적 도움이 돼요 0","map, par"
"오픈소스 내부 로직. 해당 라이브러리 선정/사용하는 이유. 자바 기본 클래스 내부 메소드 로직. 채용방식 스킬테스트, 개인면접 발표시기 1일 후 ""면접 분위기는 편함. 기술면접은 과제 코드리뷰와 사용한 오픈소스 설명. 이력서에 기재한 경력내용과 해당 기술 설명. 임원면접도 기술면접이었음. 난이도가 어려웠고 답변을 못함."" 불합격 긍정적 도움이 돼요 1","오픈소스, 라이브러리"
본인이 사용하고 잇는 개발언어를 이용하여 제귀함수를 이용해서 해당 문제를 풀어 보세요.,함수
기억나는 질문은 순환참조에 대해 설명하시오. 메모리 관리 기법에 대해 자세히 설명해주세요. OAuth가 먼가요 블러처리는 어떻게 했나요,순환
기억에 남는 프로젝트를 얘기해 주세요. 지원한 분야에 본인이 적합하다고 생각되는 이유는?,적합
분산처리에 대한 자세한 내용을 많이 물어봄,분산
광범위한 질문들이 많고 예시를 들어 질문할때도 있음 편한 분위기에서 진행할려고 노력해주심,범위
"1차 코딩 테스트는 음악 플레이리스트 셔플 문제 2차 테스트는 실제 추천 시스템에 대한 영어 논문을 미리 주고, 그 다음날 그 논문에 대한 이해를 묻는 문제와 실제 파이썬 코드에서 성능을 향상 시킬 수 있도록 코드 수정 (수식) 채용방식 스킬테스트 발표시기 7일 후 ""멀티미디어 응용 시스템 개발, 추천시스템 파트, 홈페이지를 통해 지원, 1차 코딩 테스트 후 2차 코딩 테스트"" 불합격 보통 도움이 돼요 6",리스트
"(1) 간략하 자기소개 - 간략히 지금까지의 경력 위주로 간략소개함 (1분정도 소요) (2) 지금까지 했던 업무(프로젝트) 중 가장 자신있는 부분을 기술적인 측면에서 화이트보드에 판서를 해가면서 디케일하게 설명 해주세요 - 대략 30분정도 설명 해나감 (겁네 힘듬) (3) 하루에 2테라 정도의 입력이 있는 시스템에서 본인이 ETL 시스템을 개발한다고 하면 어떻게 개발 할지에 대한 디테일 설명 해주세요 - 하둡/HBase 등등을 써서 이러쿵 저러쿵 할것 같아요 - 왜요 ? - 일단 2테라 데이터는 한방에 들어오는 데이터도 아닐거라 생각하며 - 말그대로 로그성 데이터를 주구장창 쌓아둘 스토리지가 필요하니 - 빅데이터 플랫폼 하둡을 얹어놓고, 데이터를 누군가에게 시각화 - 하기위해서는 HBase같은 빅테이블 관리 애플리케이션이 필요하고 - 그리하여 그렇게 구성하면 되지 않을까요 ? - 네 맞습니다. (난 참고로 ETL 해보지도 접해보지도 못함 ㅠ) (3) 자바에서 Netty에 대해 설명 해주세요 (4) 자바에서 가비지 컬렉션 혹은 성능상의 문제로 튜닝 경험기는 ? (5) 입사를 했다고 치고 업무가 무지 재미없다면 ? (6) 마지막 이 질문이 나를 빡치게 함 ㅎ - 근데요 . 인프라쪽을 많이 하셨는데요. => 참고로 난 클라우드 컴퓨팅, 소프트웨어 정의 스토리지를 2010.05 ~ 현재까지 하고 있음 - 왜 이쪽을 지원하셨어요 ? 저희 ETL은 그쪽은 아니구요.. - 경력자를 뽑는데 저희도 관련 분야가 적당할듯하며, 분야를 잘못 선택하셔서 지원 하신듯이요.. - 나갈려는데 안되더시라도 실망 마세요 ㅎ 빠잉~","하둡, 빅데이터"
"이 일에 자신이 왜 적합한지. 일에 관한 기본적 상식 관심도를 봄. 채용방식 개인면접 발표시기 5일 후 ""성실하고 진지한 면접. 경험해볼만한 면접이었고 의미있었다"" 불합격 보통 도움이 돼요 0",적합
"디자인 패턴 질문, 상사와의 불화있을 시 대처, 빅데이터 관련 신기술 질문",빅데이터
"자료구조 알골리즘 관련 스프링 프레임워크 MVC 패턴 데이터 형 const let var 차이 호이스팅 개념 Promise API, Callback 차이",API
특별한건 없었고 이기종의 분산된 db에서 대용량 데이터 처리를 위해 당신이라면 어떻게 처리하겠냐 는 질문이 기억에남음,분산
"객체지향의 정의, 오픈 소스 라이브러리 사용 경험, 새로운 기술을 익혔던 방법",라이브러리
직장을 자주 옮긴 이유? 평균 근속 3년 정도였는데 개발자치고 무난한 이직횟수라고 생각함,평균
직무의 범위가 적고 메인업무가 아닌데 괜찮겠냐? 혼자 헤쳐나가야 할지도 모르는데 이런 환경 괜찮나?,범위
빅데이터와 대용량데이터베이스의 차이에 대해서 말하보시오,빅데이터
전공이 지원 분야에 적합하지 않은 것 같은데 비전공 분야에 어떻게 대처할 것인가,적합
당시 핫한 주제인 비트코인이나 인공지능에 대한 주제로 토론면접을 진행합니다,인공지능
"1. 웹과 앱의 차이 2. node.js의 장점 3. RDB, NoSQL차이",NoSQL
"1.당시 정치 이슈와 관련된 내용(개인의 견해) 2.개인프로젝트(딥러닝)과 관련한 질문 - 딥러닝의 활용 분야와 시스템과의 연관성 3.전공공부는 어떤식으로 진행했는지(사용한 교재, 공부 방법 등)",딥러닝
"실제로 낸 성과, 기술적 역량의 범위, 내근직 경험여부",범위
"전회사는 왜 퇴사했나요 우리회사에 어떻게 기여할건가요 자기소개해보세요 채용방식 필기시험, 인/적성검사, 토론면접, 워크숍 발표시기 7일 후 ""1. (하루종일 면접) 다대2로 토론면접 진행. 그 후 실무진 면접 진행. 직무에 지원한 사유와 적합하다 느끼는 사유등을 문의 2. 임원면접 (임원 5명과 여럿) 인성위주의 질문과, 신한디에스에 왜 지원핸는지, 홈페이지에 나오지 않은 답변 요 구"" 합격 보통 도움이 돼요 0",적합
"- list, set, map관련된 비교 질문 - 무슨 프레임워크, 어떤 스크립트 등 써본 것에 대한 질문",map
"1. 토론면접 -AI가 만든 창작물도 저작권이 있어야하는가 -초등학교 코딩교육 의무화에 대해 2. 직무면접 -한명씩 자기소개 -다뤄본 보안장비가 있는지 -IPS, IDS, 방화벽의 차이 -DDoS 방어방법(DDoS 장비 제외한 답변을 원함) -직원들의 보안의식을 높이려면 어떻게 해야하는지 -개인정보보호법에 관한 질문이었는데 기억이.. -입사하면 무슨일을 하고싶은지",개인정보보호법
"1차 면접날 오전, 오후 나눠서 인적성검사를 치고, 실무면접을 진행합니다. 실무면접은 블라인드 면접이라 지원자의 이름만 면접관님들이 알고있습니다. 실무면접은 기술 + 토론 면접으로 이루어져있으며, 여성분들과 함께 토론면접을 진행합니다. 기술면접에서는 실무면접관들이 젠틀하고 너무나도 좋게 면접을 진행해주시고, 무엇보다 경청해주시 는 모습에 몹시 좋은 인상이었습니다. 하지만 2차 임원면접에서 신한DS라는 기업에 대해 매우 안좋은 인상을 받았습니다. 신한DS에서도 인 공지능을 할 것이라는 홈페이지 공고를 보고 자기소개서를 적었습니다. 제가 받은 2차 질문입니다. - 우리회사는 인공지능을 하는 회사가 아닌데 왜 지원했나? - 그래서 인공지능으로 뭘 만들수 있나? (대답하려고 딱 ""우선""이라고 말했는데 바로 끊으며) 아 짧게 대 답하세요! - 18년도 2월에 졸업하셨는데 이때까지 뭐하셨어요?(면접이 18년도 7월이었습니다...) 라고 질문으로 끝이났습니다. 실무진들의 뛰어난 지식과 젠틀한 인상을 주었던 1차 실무면접에 비해 임원면접에서 임원분들께 너무나도 크게 실망하였습니다. 자기회사의 사업이 어떤것을 하는 지도 모르 ""서류 - 온라인코딩테스트 - 온라인인성검사 - 인적성 + 실무면접 - 임원면접(최종)"" 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  48 49 50 51 52",인공지능
1개의 토론면접으로 인공지능에 대한 이슈 문제와 기술면접으로 보안에 대한 기본지식을 물어봄,인공지능
"이력서 위주로 질문 이직사유 오픈소스 커스텀으로 사용여부 채용방식 그룹면접 발표시기 7일 후 ""서류합격 전화로 왔으면 문자로 면접관련정보가왔습니다 그룹면접이면 면접관 여러명 면접인원 여러명 같은분야가 아니면 이력서 위주로 질문함"" 불합격 보통 도움이 돼요 0",오픈소스
"논술 면접, 대면면접을 진행함, 빅데이터, 인공지능에 대한 질문이 있었음.","빅데이터, 인공지능"
"토론 면접은 게임중독은 질병인가, 인공지능은 해가 되는가, 빅데이터의 신뢰도에 대한 자신의 생각 직무 면접은 기술적인 것 보다 프로젝트 위주 입니다. 자기소개, 가장 자신있는 것, 가장 흥미있어 하는 것, 자신을 뽑아야하는 이유","인공지능, 빅데이터, 신뢰도"
"토론면접, 노키드존,임금피크제,청년수당 등.. 개별면접, 원하는 직종에 배치되지 않을 경우? 채용방식 필기시험, 인/적성검사, 토론면접, 개인면접 발표시기 7일 후 ""면접간에는 편안한 분위기를 위해 면접관들이 노력, 간단한 자기소개 후 토론면접 후 개별면접, 개별면접은 블라인드 면접이라 간단한 자기소개에서 궁금한 내용 질문, 그 자기소 개에서 별다른 특징이 없으면 평범하게 질문 리스트중 하나를 질문하는 듯, 간단한 자기소개에서 간단하지 않은 자기소개가 필요"" 불합격 보통 도움이 돼요 0",리스트
1차면접에서도 물어본얘기지만 2차에서도 다시 물어봄 지원한 동기가 무엇이며 어떤직무에 지원한건 지 아는지에 대해서. 그 직무에 왜 적합한지 물어봄.,적합
"왜 지원했느냐, 전 회사보다 일의 범위가 좁아질 수 있는데?, 언제 출근 가능한지?",범위
오래 근무할것인지에 대한 질문을 계속하는것으로 봐서 직원들 평균 근속기간이 짧은것을 알수있었음,평균
1차 실무면접은 팀장급으로 보이는 사람이 들어와서 10가지정도 질문리스트를 주고는 5분정도 볼 시 간을 줌. 개발해봤다면 평이하게 답할 수 있는 문제들. 모두 다른 100개의 상태값을 웹 프론트에서 db 까지 저장하려면 어떻게 해야되냐? 자세하게 과정을 설명해봐라 같은 문제..,리스트
1:3정도의 면접에서 어떤 범위를 할 줄 아는지 물어봅니다 전직장에서 어떤 업무를 해왔는지도 확인합니다,범위
"NoSQL에 대해 알고 있는지 묻고,, 그 외에는 거의 인성질문",NoSQL
"1이전 회사에서 했던 내용 소개 2술은 잘마시냐 3인공지능에 대한 기초 질문 채용방식 개인면접 발표시기 7일 후 ""서류 제출 후 1차 실무진 면접 당일에 바로 인사과 면접"" 합격 부정적 도움이 돼요 0",인공지능
몇몇 면접을 봐오면서 사용했던 라이브러리의 버전을 물어봐서 당황.... 불편한 질문은 없었고 현재 개발 환경에대해 말해주고 접해본적이 있는지에 대한 질문. 사실대로 답변 함.,라이브러리
1. 애드블록 같은 기능을 사용하는 소비자가 늘어나는 이유와 광고업이 지향해야 할 바는? 2. 배너 광고의 기술? 3. String과 StringBuffer의 차이,블록
"피카소 글라이드라이브러리차이 코틀린 map, fillter정의 디자인패턴 정의","라이브러리, map"
"1. 프로젝트 진행하면서 어려웠던 경험과 대처 방안 2. 광고와 관련된 개발 경험 여부 3. 개발하면서 사용한 라이브러리 (네트워크, 이미지로딩 등)",라이브러리
