question,extracted_terms
"대체적으로는 진행했던 프로젝트 관련 질문들이였고, 내가 한일에 대해서 질문 받았습니다. 또 데이터 베이스, 소프트웨어공학, 자료구조, 알고리즘, Java 클래스 정도에서 면접질문이 나왔어요.",클래스
"c++ template 에서 friend 를 반드시 쓸수밖에 없는 상황은? 채용방식 개인면접 발표시기 30일 후 ""지인추천으로 경력직 입사지원. 입사지원서를 먼저 개인적으로 메일로 제출하면 채용담당자가 연락해와 사이트를 통해 정식 지원서작성. 채용담당자가 연락해와 1 차면접 일정을 잡는다. 1차면접은 1시간30분. 1차면접은 경력사항에 대해서 질문, java, c++, javascript 에 대한 기본적인 질문. 간단한 javascript 손코딩, 업무와 관련된 일반적인 질문등으로 이루어진다."" 대기중 긍정적 도움이 돼요 1",end
전화면접의 경우 면접관이 먼저 상세히 안내를 해줍니다. 깊은 질문 보다는 기본 자질에 대한 사전 검증 수준의 질문입니다.,사전
자료구조의 연결리스트 중 스택과 큐의 차이를 설명해보시오,리스트
"주제가 정확히는 기억나지 않는데 사전에 대주제 4개를 알려줬고 그 중 스마트폰 관련 주제로 선택. 면접은 PT내용에 대한 질문이 거의 대부분. 정답은 없다고는 하면서 정답이 이거다라는 식으로 말해주기도.. 이외의 질문은 업무관련보다 경험 활동 등 자소서 내용을 다시 말하게 하는 식의 질문. 채용방식 PT면접 발표시기 7일 후 ""면접은 PT면접. 소주제가 면접 직전에 나왔고 PT를 작성하게함. 작성 마치고 각자 면접장소로 호출됨. 면접은 3대1이었고 대체로 릴렉스한 분위기였음."" 불합격 긍정적 도움이 돼요 0",사전
"일반적인 질문이 아니라 창의성을 보는 문제가 나와 사전 대비가 어려울듯함 ""여타기업과 비슷함 필기시험에서 코딩 문제나오고 1차 면접에서 창의력 테스트 포함 2차 면접은 인상면접 면접은 분당 정자사옥에서 진행"" 합격 정보없음 도움이 돼요 0",사전
"OSI 7레이어 계층은? 원형 스택 공간 처리문제 스택과 링크드 리스트 차이를 설명하세요 중간 중간에 수학의 경우의 수 문제 sql문법 64비트와 32비트의 차이 채용방식 필기시험, 개인면접 발표시기 20일 후 ""전화면접 > 1차면접 > 2차면접"" 불합격 보통 도움이 돼요 3",리스트
"면접관이 일체 개입하지 않는 형식의 면접이어서 생각나는 게 없습니다만.. 오히려 지원자들끼리 8분간 갖는 토론 시간에, 개인의 IT 기반 지식이 부족하다면 할 말이 없거나, 다른 토론자의 말을 못 알아들을 수 있습니다. 서로 많이 말하려고 하기 때문에 발언권을 얻기가 어렵습니 다. 채용방식 PT면접 ""2014년 상반기 콘텐츠기획 인턴전형 면접이었습니다. 아침10시부터 밤10시까지 네이버 그린팩토리 사옥에서 12시간 동안 면접이 진행 됩니다. 개인 당 노트북이 하나씩 지급됩니다. 필기할 수 있는 연습장과 펜 또한 지급됩니다. (라인캐릭터..ㅎㅎ) 오전에는 주어진 주제 중 한 가지를 골라서 기획서를 만들어 점심시간 전까지 제출 합니다. 점심을 먹고 난 후 오후엔 오전에 작성한 기획서를 바탕으로 PT 자료를 직접 만들어 야 합니다. 인터넷 검색과 사진 자료 저장 수준의 행위는 허용되고, 스마트폰도 감독관 감시 하 에 사용이 가능했습니다. 저녁을 먹은 후엔 지금까지 만든 PT 자료를 바탕으로 조를 짜서 발표하는 시간을 가 집니다. 사용하던 노트북을 그대로 들고 면접장으로 이동해야 합니다. 한 조는 5명이 배정 되며, 직군은 섞이는 것 같습니다. 면접관 2명과 지원자 5명이 둥그렇게 앉아서 배정된 순서대로 자신의 PT를 발표하 고, 8분간 이에 대한 토론 시간을 갖습니다. 8분 생각보다 정말 짧습니다... 협동심과 배려를 보는 게 아니고 개개인의 역량과 능 력에 초점을 둔다 하셨습니다. PT를 마치고 돌아오면 인적성 검사를 노트북으로 치릅니다. 어려운 편은 아니지만 시간이 약간 부족했습니다. 다 끝난 후엔 광화문/강남역까지 태워다 주는 셔틀버스를 운행해 줘서 막차 걱정할 필요는 없는 듯."" BEST (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)액션파 Back-e 4 ~ 15년, 합 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","at, end"
"기술질문 : 네이버에서 인코딩한 동영상을 15분이상 재생하지 못하게 하였는데 왜 그랬는지 설명하여 라. 채용방식 개인면접 ""서류합격을 하고 12일 전후로 정자동 네이버 본사에서 면접을 진행한다고 통보받았습니다. 면접관은 두 분으로 8층 면접실의 작은 방에 들어가서 약 1시간 동 안 진행합니다. 첫번째로 자기소개를 진행하고 주로 자기가 수행한 프로젝트에 대 하여(거의 질문의 반정도) 질의응답을 합니다. 경험하였던 학교 활동, 자기가 가장 관심을 가졌던 과목에 대한 질문(자료구조 -> 리스트 , 트리 -> 이것에 대하여 아는 데로 설명해보라)이나 또다른 프로젝트의 설명을 듣고 거기에 대한 전공 지식(게임 을 만들은 경험을 말하였는데 카메라를 어떻게 구현하였는가 등)에 대하여 말하였 습니다. 거의 자소서 항목에 대하여 심층적으로 물어보시는 것 같습니다."" BEST 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 110 111 112 113 114",리스트
"PT 면접이 가장 어려웠는데, 사전에 주제를 주고 PT 자료를 준비해서 실무자, 팀장2명 대면 면접 후 PT 를 진행했습니다. 쥬니어 였는데 비즈니스와 트렌드까지 포함된 질문이 다소 어렵게 느껴졌습니다. 분 위기는 듣던 바와 마찬가지로 조금 편안한 상태에서 자유롭게 이야기를 나눴고요. 오히려 임원 면접 (인사팀장+임원) 이 굉장히 가벼운 질문과 간단한 답변으로 마무리 되었습니다. 채용방식 인/적성검사, PT면접, 개인면접 발표시기 7일 후 ""웹기획 수시모집에 지원했었습니다. '서류전형 > 실무면접(프리젠테이션 포함) > 임원면접 > 인적성검사' 로 진행되었습니다."" 합격 긍정적 도움이 돼요 1",사전
"trendy한 기술에 대한 이해도 평가 ""서류 전형, 기술면접(코딩) 어려움, 기술면접(구두) 면접관에 따라 다름"" 합격 정보없음 도움이 돼요 0",end
"네이버에 대한 본인의 생각과 취미나 특기 등을 묻는 기본적인 질문이 있었습니다. 콘텐츠 운영직에지원했기 때문에 자주보는 네이버 웹툰이 무엇인지도 물었고 제가 봉사활동을 많이 했기 때문인지 봉사활동의 장점에 관해서도 질문하셨습니다. ""서류>인적성 테스트>면접 지원자가 많았는지 사전에 공지됐던 인적성 시험날이나 면접일에 가까워서 발표가 나오곤 했습니다."" 대기중 정보없음 도움이 돼요 0","에지, 사전"
"대화에 어려움이 없다는 모습을 보고싶어하는것 같았습니다."" 합격 긍정적 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  라이언앤 [경력] J 근제 도 3 ~ 5년, ja 액 3000억원 이상 모트렉스(주) 포지션 30개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",at
"기술면접때는 사전에 개인 pt작성후 면접시 pt에 관한 질문, 인성면접은 그냥 지원자를 압박하기위한 곤란한질문을 연타로 함. 사회적 이슈에 관한 의견이나 꼬리물기식ㅂㅇ",사전
array와 map의 차이에 대해 설명하시게나. 얼탱스가 없지만..,map
어떤 프로젝트했냐 삼성 분위기는 잘 알겠네 함수 프로시저 차이,함수
사전에 업무 수행중 이슈 발생시 해결방안에 대한 해결방안이 대한 질문이었으며 면접전 충분히 생각 을 정리할 시간을 줬기에 무난히 발표할 수 있었음,사전
인성면접은 대체로 편안한 분위기에서 이루어졌음. 기술면접은 사전에 준비된 문제를 pt형식으로 발표 함,사전
어려웠던점은 뭐냐 맵과 리스트의 차이점은 뭐냐 기타 등등,리스트
"회사에서 원치않은 직무를 주면 어떻게할거냐? 프로의 의미란? Ppt에 기입한 프로젝트를 진행하며 힘들었던점?? 채용방식 인/적성검사, PT면접, 개인면접 발표시기 15일 후 ""사전에 제출한 ppt로 기술면접을 진행하고 인성면접이 진행되었습니다 면접관 3 지원자 1명으로 진행되었고 평이한 질문들로 진행되었습니다"" 합격 긍정적 도움이 돼요 0",사전
오버라이딩 오버로딩 차이와 래퍼 클래스 설명 그리고 준비한 피티 및 기본적인 자바 기술에 대한 그때 그때 질뮨,클래스
"인성면접 기억나는 것만(약 25분소요) 1. 1분자기소개 2. 일하다 갈등상황이 생겼을때 대처방법 3. 회사가 부당한 요구를해서 사원과 회사사이에 큰 마찰이 생겼다 어느 편을 들 것인가? 4. 지원동기 5. 그외 자소서 기반 질문 피티(기술)면접 (약 20분 소요) 1. 1분자기소개 2. 피티문제푼거 설명 3. 미라콤아이앤씨의 주력상품 4. EWMA? 5. SPC? 6. 벡터를 30도 돌리려 한다. 수학적으로 설명해보라 채용방식 인/적성검사, 논술 시험, PT면접, 개인면접 발표시기 7일 후 ""인성면접, 피티(기술)면접, 인성검사 로 진행됩니다. 약 3시간정도 걸리며 면접분위기는 밝지도 무겁지도 않았습니다."" 불합격 보통 도움이 돼요 5",벡터
"고객 만족이란 무엇인가? OS 설명해보세요 ""ssat 후에 실무 면접(pt 발표 후) + 인성면접로 진행되며 pt 주제 발표후 자소서에 관련된거 실무 면접시 질문하고 영어로 간단한 주제에 대 한 이야기하기 정도 였는듯함요"" 불합격 정보없음 도움이 돼요 0",at
1. 코덱이 뭘까요? 2. 팀원의 코드를 리뷰할 때 자신과 스타일이 다르면 어떻게 하실건가요? 3. 팀을 이끈 경험이 많던데 어떤 역할을 주로 했는지?,코덱
"코덱관련질문, 컴파일러질문, 이전회사경력",코덱
"간단하게 테스트를 보고 면점에 들어감 직무지원 이유 하고싶은 일등에 대해 물어 봄 (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  111퍼센트 [111퍼 경력무관, U 합 OOP 5개 공고 지원 가능! 채용공고 보기 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접일자 2016/02 면접경로 온라인 지원","at, end"
"1. 직업관이무엇이냐 2. 현재 지원한 직무가 어떤일을 하는 것같냐 ""편안하다고 생각하면 편안분위기. 1차면접 전 30분간 테스트하는데 네트워크와 운영체제에 대한 기본지식들이어서 난이도는 낮았음. 2차면접 전 점수반영에 전혀 관련없는 bj가되어 20분간 방송하는 b2b체험을 진행하고 이틀뒤에 2차면접이 진 행함 이또한 편한분위기에서 볼 수 있었음."" (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)코드박 [200억 웨어 엔 3 ~ 10년, OOP 5개 공고 지원 가능! 채용공고 보기 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",end
"데이터 풀 설명 객체지향과 절차지향 언어의 장단점 취미 특기 등 자소서 기반 질문 아프리카 개선 사항 채용방식 필기시험, 그룹면접 발표시기 30일 후 ""대체적으로 무난하였고 압박면접은 아님 기술테스트 후 바로 1차 면접 시작 기술테스트 관련 질문보다는 자소서 기반 질문이였고 기본적인 지식만 있다면 기술 테스트 무난히 통과 탈락의 당락을 결정짓는 것은 아닌듯 이를 마치면 필수전형으로 bj를 해야 하고 이후 임원 면접 실시 임원 면접에서도 100% 인성은 아니고 실무 관련 질문도 한 두개정도는 들어옴 아프리카티비 프로그램에 관해 많은 고민을 해보아야 함 개선사항은 1차 2차 모든 면접에서 들어온 질문임"" 불합격 보통 (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)코드박 [200억 웨어 엔 3 ~ 10년, OOP 5개 공고 지원 가능! 채용공고 보기 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",end
대체적으로 평이 했습니다. 실무면접은 기본적인 전공문제를 위주로 나왔습니다. 기억에 남는 건 sort 문제 나왔습니다. 2차면접은 bj 되기 입니다. bj 가 되어 30분간 방송합니다. 3차면접은 임원면접입니다. 임원면접도 그다지 압박은 들어오지 않았습니다.,sort
"지원한 분야에 대해 어느정도 아는지와 무엇이라고 생각하는지, 그리고 우대사항을 기억하는지와 해당 하는 부분이 있는지 물어봄. 대부분 이력서 내용 위주로 면접을 진행하였고, 결혼후에도 계속 일할 것인 지, 당직도 가능한지 등도 물어봄. 채용방식 개인면접 발표시기 7일 후 ""온라인지원 후 일주일 정도 뒤에 전화로 면접 날짜 잡음. 두분이 나오셨고 약 40분 동안 인성 및 간단한 기술 면접 진행."" 불합격 보통 도움이 돼요 0",잡음
"아프리카 티비 시청경험 링크리스트와 어레이리스트 비교 기존 프로젝트 경험 ""자바 관련 필기 시험 이후 면접관님 두명 오셔서 진행 프로젝트 내용등을 물어봄"" 불합격 보통 도움이 돼요 0",리스트
"자기소개 및 인적성 위주의 질문들 아프리카 서비스에 대한 전만적인 이해 및 업무 습득에 대한 의지 채용방식 개인면접, 기타 발표시기 60일 후 ""지원부터 입사까지 약 2달정도가 걸렸습니다. (인사팀 일처리가 느리기로 소문이 났음) 최초 인력서 지원 후 3주 -> 1차 면접, 1차 면접 후 3주 -> 2차 면접 -> 1주 후 입사"" 합격 보통 리디(주) 백엔드 소프트웨어 엔지니어 7 ~ 12년, MYSQL, node.js, go, typescript 합격보상 100만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)코드박 [200억 웨어 엔 3 ~ 10년, OOP 5개 공고 지원 가능! 채용공고 보기 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",type
"자기소개 1분, 왜 지원했는지, 어떤 분야에서 일하고 싶은지, 알고리즘 배웠는지, 사전 테스트한 문제에 대한 질문, 아프리카tv에서 아프리카가 뜻하는 바",사전
"2차는 1:1 면접으로 되었고 분야에 대한 약간의 지식 필기시험 내용을 다시 묻는..."" 합격 긍정적 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  (주)액션파 Back-e 4 ~ 15년, 합 OOP 5개 공고 지원 가능! 채용공고 보기 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 2",type
현재 맡은 업무 앞으로 맡게 될 업무에 대한 사전 지식 및 기술력 기존에 있었던 업무 경험,사전
"사전에 안내한 주제를 가지고 자기소개를 해보세요 부터 면접이 시작됩니다 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접 발표시기 30일 후 ""먼저 사전에 안내해준 주제로 자기소개를 1분 시킵니다 그리고 자소서 기반으로 질문이 들어옵니다 자기소개서 작성을 잘하셔야 면접에 유리합니다"" 합격 긍정적 도움이 돼요 0",사전
"이직을 하려는 이유에 대해 설명해주세요. 어떤 업무를 했었나요 채용방식 인/적성검사, 개인면접 발표시기 30일 후 ""생각보다 평이한 분위기의 면접이였습니다. 팀장님과 리더 두명이 들어와 면접을 봤었습니다"" 합격 긍정적 (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  리디(주) 백엔드 소프트웨어 엔지니어 7 ~ 12년, MYSQL, node.js, go, typescript 합격보상 100만원  (주)코드박 [200억 웨어 엔 3 ~ 10년, 제이올리브네트웍스(주) 49개 공고 지원 가능! 채용공고 보기 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 1","end, type"
경력직인데도 면접관이 이력서를 사전에 읽어보고 진행하는것이 아니라 면접자가 들어가면 그제서야 얼굴보면서 이력서를 보는 거 외에는,"사전, 얼굴"
"사전과제와 이전 프로젝트 위주로 질문했고, 무난했던 기억이 남. 크게 어렵거나 무례한 질문은 없었음.",사전
"팀장면접 : 자기소개, 플젝, 함수 설명, 경쟁사, 자소서 기반 직무면접 : 손코딩했던거 왜 그렇게 짰는지",함수
기술면접때는 UI관련 질문이 많았습니다. OS버전이 낮은 단말까지 지원해야할때 어떻게 UI를 구현할 지와 animation기능을 구현해봤는 지등의 질문이 있었습니다.임원면접때는 플랫폼 종속된 질문보다 는 개발 자체 기술 관련 질문이 많았습니다. 질문이,at
"이직사유 프로젝트 경험 등 기본적인 질문들이 많았으며 본인 시스템의 프로세스나 개념같은 기본적인 지식을 준비해가는것이 좋다고 봄 채용방식 개인면접 발표시기 3일 후 ""작년에 면접봤엇는데.. 팀장급으로 보이는분과 1:1로 면접을 진행하였습니다. 지 금까지의 경력이나 이직사유등을 질문하였었고 굉장히 편한 분위기에서 진행되었 습니다"" 불합격 보통 (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  111퍼센트 [111퍼 경력무관, U 합 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","end, type"
"사전문제 푼거에 대한 질문을 시작으로 프론트엔드, 백엔드 개발에 전반에 걸친 개발 기술 질문이었습니다. 채용방식 필기시험, 개인면접 발표시기 14일 후 ""커머스 사업이 아닌 플랫폼 사업을 주영역으로 할때 지원했었는데.. 도착하자마자 5문제 프린트해서 종이로 주더니 풀수있는거 풀어보라고함.. 문제풀고 면접 시작했 음. 기술면접은 일대일로 진행했었는데 일단 질문의 난이도가 너무 높았어요. 제가 여기에 다니는 친구가 몇 있는데.. 그들에게 전해받은 수준보다 너무 높은 난이도의 질문을 물어봤어요. 반에반쯤 대답한거 같고.. 결과는 탈락이었습니다."" 불합격 보통 도움이 돼요 0",사전
"코딩 : 셔플링, 문자열 뒤집기, 트리 만들기, 최단거리 검색 등 기술 : 기존에 본인이 구성했던 아키텍처를 설명하고 그렇게 했던 이유와 장/단점을 말해보기, 협업으 로 시너지를 냈던 경험에 대해 이야기하기",셔플링
알고리즘 또는 정렬 문제 등 질문 리스트 중 2개를 선택하여 코딩을 해보시오.,리스트
가장 기억에 남는 프로젝트는 무엇인가요. 만들었다던 사이트 주소를 알 수 있을까요? 알고리즘 수행시간을 분석해보세요.,수행시간
"자기소개서에 적힌 내용을 기반으로 질문하였습니다. 그 외에는 학창시절에 제일 자신있었던 과목이 무엇이었는지. SK플래닛의 서비스를 사용하면서 좋았 던 점과 보완할 점은 무엇인지 등에 대해 물어봤습니다. 채용방식 인/적성검사, PT면접, 개인면접 발표시기 5일 후 ""아침부터 저녁까지 진행되었고 면접 분위기는 전반적으로 좋았습니다. 도착하자마 자 손코딩 시험을 본 뒤, 조별로 피티면접을 진행합니다. 일정시간동안 팀원들과 주 제에 대해 이야기한 뒤, 전지에 발표할 내용을 적어 한 사람이 발표했습니다. 그 발 표를 준비하는 동안 한 사람씩 다른 곳으로 이동하여 개인 면접을 보았습니다."" 불합격 보통 (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  리디(주) 백엔드 7 ~ 12년, 합 액 3000억원 이상 (주)솔루엠 포지션 2개 채용 중 3 롯데씨브이에스71… 3 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",end
"스택만들기,이차함수 만들기, 2대1 면접에서는 한국에서 아마존에서 구매하기 위해 클릭했을때 그게 미국의 서버에 도착하는데 걸리는 시간",함수
전공관련지식이 어려웠습니다. 예를 들면 openGL에 대해 아는걸 얘기해보라고 하셨습니다,open
"서버 패치에 대한 내용 DB Scheme 변경도 포함되는 서버패치를 할 경우에 어떻게 패치를 하는게 좋겠냐 질문 SKP 레벨에서의 대규모 서비스 상에서의 라이브 패치시 어떻게 패치를 할 것인가 장애가 났을 경우 어떻게 롤백할것인가? 채용방식 스킬테스트, 개인면접 발표시기 21일 후 ""인터넷 채용 공고를 통해 지원 서류 전형 합격 후 연락이 와서 코딩테스트 일정 합의 코딩테스트에서는 필수 문제 한가지와 세가지 정도의 문제중에 하나 선택해서 코딩 하는 걸로 진행 마방진 짜기나 소수 찾기 같은 유형의 문제들로 난이도가 높지는 않았음 약간 당황스러웠던건 코딩을 하고 있는 화면을 벽면 스크린에 연결해 채점자가 지 켜봄 문제를 약간 잘못 이해해서 출제자가 의도한 답은 아니였지만 합격 이후 실무진 면접에서 탈락"" BEST 불합격 보통 (주)피매치 백엔드 엔지니어 (채용전환형 인턴) 경력무관, python, SQL, azure, PostgreSQL, rest api, 시… 합격보상 100만원  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  리디(주) 백엔드 7 ~ 12년, 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 5",end
"링크드 리스트 리벌스 푸는 문제 채용방식 필기시험, 스킬테스트, 개인면접 발표시기 0일 후 ""서류 채용 중에 1차코딩 시험 면접 연락이 옴 나는 일찍 서류를 제출해서 서류 마감전에 면접을 봄. 비지니스 캐쥬얼 착용 가능, 방에 들어가면 과장급 되보이는 엔지니어 2명이 앉아있 고 노트북이 있음 노트북은 빔으로 보여지고 2문제 푸는데 그걸 지켜봄 문제 풀고나서 설명을 하는데..피식피식 웃으면서 무한루프나 예외 등을 체크함 당황해서 문제를 풀고나서 다른 방법이 생각나서 설명했는데 결국 떨어짐 1차의 경우 면접결과는 당일 얘기해줌"" 불합격 보통 도움이 돼요 1",리스트
"코딩테스트는 몸풀기문제 1, 실전문제 5개중 하나를 선택하는데 , 재귀함수 알고리즘을 이용하는 문제 에서 탈락하였습니다. 채용방식 필기시험, 케이스 면접, 기타 발표시기 1일 후 ""1차 코딩테스트에서 불합격하여 아쉽게도 불합격하여 안타까울 뿐입니다."" 불합격 보통 도움이 돼요 0",함수
"공인된 용어보다, 자사에서 사용되고 있는 용어로 질문을 받았을때, 조금은 당황스러웠습니다. 그때, ""이것""은 ""저것""을 의미하는 것인가요? 라고 재 질문후 해당 답변을 했습니다. 경력이다 보니, 실무 경험에 관한 질문이 많았습니다. 답변을 잘못 이해하고, ""사용해 보지 않았군요?""라고 재 질문이 나오면, 실제 케이스와 응용 케이스로 재 설명하였습니다. 1시간 30분 가량 기술에 관한 토론에 가깝게 진행했습니다. 채용방식 ""경력 공채 지원 후, 코딩 면접 일정을 받았습니다. 코딩 연습은 두가지로 진행했습니다. 하나는 전통적인 컴퓨터싸이언스의 문제들 (알고리즘) 둘째는 지원 분야의 최신 트랜드 코딩. 실제 문제는 보안상 비밀로 하겠습니다. 코딩 테스트 완료 후 바로 당락이 결정됐고 직무 면접을 갔습니다. 직무 면접은 지원 분야에 대한 경험질문이 많았습니다. 직무 면접 다음날 바로 합격 통보후 인성검사(심층 역량검사) 일정이 통보되어, 인성 검사를 보고 왔습니다. 이후는 아직 모르겠습니다."" 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 3 롯데씨브이에스71… 3 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",type
"기술면접 중 자주 쓰이지 않는 벡터나 기본 자료형의 메모리 사용 로직을 물어보는데 딱히 실무에서 잘 쓰이지 않아서 좀 난감했습니다. 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 90일 후 ""기술면접 - 2개의 문제 중 1개는 필수문제 1개는 3개의 문제 중 택일하여 풀 수 있다. - 모든 과정은 2명의 면접관과 함께하며 노트북 화면은 빔프로젝트로 공유됩니다. - 난이도는 어렵지 않으나 기본 API를 좀 다뤄보고 가는 것이 시간 절약에 많은 도 움이 됩니다. 팀장 및 임원 면접 - 딱히 특별한 것은 없었고 일반 면접과 유사합니다. - 자유롭고 편한 분위기에서 진행됩니다."" 합격 보통 도움이 돼요 2",벡터
"임원 면접에서 모든 질문마다 상당히 기술적으로 디테일한 질문들이었음. 임원 면접이라고 인성이나 기본적인 질문만 예상하면 굉장히 난처하게 됨. 실무 면접보다 오히려 기술적 난이도가 더 심도가 깊은 질문이 나올 수 있음. 채용방식 인/적성검사, 개인면접 발표시기 100일 후 ""회사 공식 페이지 내 채용 공고를 보고 지원을 하게 되어 2~3일 후 실무자 면접 스 케줄을 잡음. 실무 면접은 팀장 및 매니저 2명 총 3명과 인터뷰를 하여 약 1시간 동안 진행. 실무 면접 합격 후 인성 검사 시험을 지정한 검사소에서 보게 되고 약 500 문항을 체크하게 됨. 인성 검사 시험 합격 후 임원 면접 스케줄을 잡는데 임원의 스케줄이 워낙 바빠서 1 달 이상을 기다림. 임원 면접은 임원 1명과 기업문화실장 1명 총 2명과 면접을 1시간 가까이 진행. 임원 면접까지 합격 후 연봉 협상을 약 1달간 거쳐서 협상 마무리 후 입사함."" 합격 보통 도움이 돼요 3",잡음
PPT를 사전에 준비해서 50분 발표하는 것은 색다른 경험,사전
석사 지원이라 그런지 사전과제랑 방법론에 대해 많이 물어봤다. 그런데 내가 하던 분야랑 달라서 답변 못함.. 그외에는 그냥 여기 적혀있는 통상적인 질문들 물어봄. 근데 떨어질거라고 면접관들이 상처 안 받게 돌려 말해줌 ㅜㅜ,사전
