question,extracted_terms
"알고리즘 위주에 손코딩, 수학문제 손코딩, 그 동안 했던것들 리뷰. 많이 어려운 편이고, 간단한 알고리즘이 아니라 AVL-TREE, Red-Black Tree 같은것도 나와서 멘붕.. 그 리고 창의적인 문제들과 수학적인 문제들을 손코딩해야함.",알고리즘
"1차에서 간단한 알고리즘에 대해 물었습니다. 기억에 남는건 1~1000의 숫자중 중복 가능하게 1000 개의 숫자를 뽑았을때, 이들 중 중간값을 묻는 문제였습니다.",알고리즘
"네트워크, 디자인패턴, 그리고 손코딩. 알고리즘에 대한 질문은 면접관이 실력이 안되는지 질문을 못함. 인지도에 비해 개발자들의 수준이 떨어짐. 채용방식 필기시험, 인/적성검사, 스킬테스트, 케이스 면접, 개인면접 발표시기 10일 후 ""온라인으로 지원하고 2차례의 면접을 보았다. 첫번째는 시간별로 두명과 보고 두 번째는 장급 한명과 보았다. 교통도 불편한 성남 구석탱이에 밖혀 있는 그린팩토리 에 두번이나 오게 하면서도 교통비용도 지급안하는 뻔뻔함에 놀람."" 합격 보통 도움이 돼요 3","네트워크, 알고리즘"
"기술면접은 3시간 동안 한명씩 한시간동안 진행함. - 기본적인 SW 알고리즘 문제 (CS 를 착실히 이수했다면 어렵지 않을 듯) - 손코딩 문제 (5~10분 내로 풀 수 있는 어렵지 않은 문제) - 경력직이라서 가장 주된 질문은 그동안 했던 일들, 노하우 등",알고리즘
"자료구조, 알고리즘부터 시작하여 전반적인 it기술",알고리즘
"기술면접은 1시간씩 2번. 각각 다른 면접관이 실시. 면접 질문은 정말 광범위하고 다양했음. 생각나는것만 적어보자면.. - 기존 경력과 제출한 포트폴리오에 대한 설명 짧게 (중요하진 않은듯) - 화이트보드 손코딩 (클래스 설계, 슈도코드 가능) - 특정 프로그램을 개발한다고 가정하고 종이에 끄적이듯 설계해보기. - Thread 동기화의 종류와 각각의 장단점 - Double Buffering 시 예상되는 문제점 - RESTful API에 대해 설명 - Library와 DLL 사용시 차이점과 각각 사용시 장단점 - Http 통신시 Post/Get 방식의 차이점 - STL List와 Vector의 차이점, 장단점 - Hash Table에 대한 설명. - 특정 Tree search 알고리즘에 대한 설명 등등등.........","프로그램, 로그, read, 알고리즘"
"- 운영체제, 자료구조와 알고리즘 등과 관련된 기초 컴퓨터 공학 지식 관련 질문 - 네트워크, 통신 관련 지식 - 사용하는 언어에 대한 질문 - 간단한 코딩(손코딩) - 자소서 기반 질문(프로젝트와 관련된 질문) - 희망하는 개발 분야, 관심있는 기술 - 지원한 직무와 관련된 질문","알고리즘, 네트워크"
"서류전형 후 전화면접. 지원시 자소서 항목이 없거나 간단함 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 76 77 78 79 80 면접일자 2016/04 면접경로 온라인 지원",정보
화이트보드에 손으로 알고리즘을 작성하는 질문이 있었습니다,알고리즘
"1. tcp 3-way hand shaking? 2. rtp와 rtcp 차이점 3. vector와 list의 차이점과 특징 4. linked list와 map, hashmap의 특징 5. string += operation 칠판에 구현 6. Singleton을 multithread를 고려래서 구현 7. 멀티스레드 개발에서 일관성을 보장해주는 방식","operation, 구현, read, 일관성"
"1.자기소개서 위주의 질문 2. Spring 프레임워크 기반 시스템을 어떻게 구현을 하였는지 3.restful 4.git ""Back End 부문에 지원을 하였으며 전화면접 --> 1차면접 --> 2차 면접 중 전화면접 에 대한 후기 입니다. 특정 시간을 정하여 30분 정도 진행하였으며 다른 회사와 다르게 업무 경험이 아닌 전문적인 지식을 묻는 질문들이 많았습니다."" 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","구현, 정보"
"면접 질문은 밝힐 수 없지만 대체적으로 DB, OS, 네트워크, 자료구조, 알고리즘, 안드로이드 관련해서 나왔습니다 질문 한 개만 적자면 안드로이드 엑티비티에 대해 설명하세요.","네트워크, 알고리즘"
"주로 기본 전공지식을 물었으며, 정보처리기사에 나올법한 개념들이 되게 도움이 되었습니다. 채용방식 개인면접 발표시기 14일 후 ""서류, 전화면접 30분, 최종면접 순"" 불합격 긍정적 도움이 돼요 0",정보
"1. 경력을 위주로 자기소개 2. 디자인패턴 3. SPRING 개념 4. GC 5. AJAX 6. DB 데이터 관리 등 발표시기 7일 후 ""경력 공채 서류 접수 - 전화면접 - 1차면접 - 2차면접"" 대기중 보통 도움이 돼요 0","IN, 데이터"
"질문은 다 기억나지는 않지만 대충 아래와 같습니다. 자기소개 1. 자기소개에서 대화 기법 부족이 단점이라고 했는데, 말을 잘 하는 것 같다. 왜 그게 단점이라고 생각 했는가? 정식 질문 시작 1. 맡았던 프로젝트 설명 2. jquery가 성능 문제가 있어서 순수 자바스크립트를 사용했다고 했는데, 어느 부분이 성능 문제를 유 발한다고 생각하는가? 3. 숫자 표시 문자열 -> 숫자 변환 알고리즘 작성 4. 왜 이직 하려 하는가? 5. 왜 네이버에 오려고하고 이곳에 니가 원하던 모습이 존재하지 않으면 어떻게 할 것인가? 6. 작업 방식은 만들고 나서 돌아가는지 확인하는가? 아니면 설계 후에 만들기 시작하는가? 7. 오픈소스 경험 있는가? 8. 써본 DB가 뭐고 장단점 들을 말해보라",알고리즘
Git레포를 면접관님이 보시면서 프로젝트에 대한 질문 프로젝트 트러블 슈팅과정 설명 기본적인 알고리즘 개념 기본적인 컴퓨터 공학 개념,알고리즘
"이전 프로젝트 설명, 알고리즘, 자료구조등",알고리즘
"안드로이드 개발자로 지원하였고, 컴퓨터공학 일반, Java, 안드로이드, 알고리즘 일반에 대해 두루두루 물어보았습니다. 몇 가지 구체적 질문을 공유하면, 1) Dynamic Programming이 무엇인지 설명하시오 2) 안드로이드에서 쓰레드 간에 통신하는 방법은",알고리즘
여러 알고리즘에 대해 얼마나 이해하고 있는지를 물음,알고리즘
"알고리즘 프로그래밍 언어를 많이 공부하셨는데요 프로그래밍 언어별로 장단점이 무엇인가요 본인은 어떤 언어를 좋아하고 왜 그언어를 좋아하고 개선했으면 하는 건 뭔가요 채용방식 인/적성검사, 케이스 면접, 개인면접 발표시기 30일 후 ""전문적인 분야에대해서 많이 물어봄 어설프게 공부한경우 쉽게떨어지는 상황이 올 수있음 세부적으로 물어보니 많이 공부하고 면접봐야함"" 합격 긍정적 도움이 돼요 0","알고리즘, 로그"
"코딩문제 풀이 알고리즘(정렬) 설계관련 직무경력관련 인사관련 채용방식 스킬테스트, 그룹면접, 개인면접 발표시기 30일 후 ""경력직도 공부해야 면접볼 수 있도록 진행한다. 현업의 경험에 대해서 더 구체적으 로 물어봐야 하지 않을까? 거의 4시간동안 즉석 코딩, 정렬알고리즘 등 대학교 전공 시험에서 볼듯한걸 물어봤다. 준비많이 해야한다"" 불합격 부정적 도움이 돼요 1",알고리즘
대용량의 파일 중에 어떤 내용을 찾고자 할때 어떻게 찾을것인가?,파일
"Spring과 db 관련된 관련된 질문이 많았고, 로그 파싱 관련 손코딩 문제.",로그
"개인 프로젝트에서 어떤부분을 담당했는지 제작과정을 물어봤고 알고리즘과 손코딩 전산지식등을 질 문함 채용방식 필기시험, 개인면접 발표시기 7일 후 ""서류->전화 면접->1차면접 순으로 진행"" 불합격 긍정적 도움이 돼요 0",알고리즘
"1. 개인적인 디버깅 방법 2. 리스트, 스택, 큐에 대한 설명 3. 쓰레드, 프로세스에 대한 설명 4. 석사 연구 분야를 설명 5. 간단한 알고리즘을 코드로 작성 (언어 자유, 화이트 보드에 코딩, 과정 설명) 6. 정렬이나 탐색 등의 알고리즘 중에서 자유롭게 하나 골라서 코드로 작성하고 설명 7. 비디오에 대한 간단한 지식 8. 유튜브와 비교했을 때, 티비캐스트 만의 장점은? 9. OSI7 계층, TCP , UDP 장단점 설명 채용방식 개인면접 발표시기 9일 후 ""1. 서류과정 2. 1차면접 (기술면접) 1:1 면접 2번, 한시간 소요, 편안하게 대화하는 분위기, 자기소개 시키지 않고 바로 기술적 인 질문 3. 2차면접"" 불합격 긍정적 도움이 돼요 2","프로세스, 알고리즘"
"자료구조에 대한 개념적인 질문. 화이트보드에 손코딩 ( 문자열 처리를 다루는 간단한 함수 작성, 숫자배열에서 원하는 값을 찾는 함수 작성 언어제한없음 ) 손코딩한 문제들에서 더 효율적인방법은 없을지 질문함.","함수, 제한"
"운영체제, 언어적인 문제, 네트워크 자료구조 데이터베이스에 대한 문제들이나왔습니다.","네트워크, 데이터베이스"
자기소개 및 알고리즘 설명 손코딩 시간복잡도 물어보고 줄일수잇는 방안 논의하였고 마지막으로 하고 싶은 말,알고리즘
이전 직장에서 했던일과 알고리즘 문제,알고리즘
예상가능한 일반적 질문들과 정렬알고리즘 관련 코딩질문,알고리즘
링크드 리스트 스택과 큐 설명 리스트 뷰 구현시 고려 오버로딩 오버라이딩 설명,구현
"간단한 링크드 리스트, 리버스 링크드 리스트 구현부터 기존에 개발했던 솔류션에 대한 설계 및 개발을 Agile 방식으로 진행케 함. 채용방식 스킬테스트, 개인면접 발표시기 10일 후 ""서류면접 통과 -> 전화면접 통과 -> 1차 기술면접까지 진행하였습니다."" 불합격 보통 도움이 돼요 2",구현
"OS 네트워크 웹 자료구조 알고리즘 에 대한 질문을 물어봄. 손코딩을 하시오. atoi itoa 팰린드롬 검사, 바이너리서치 등","네트워크, 알고리즘"
알고리즘 관련된 문제가 많이 나왔습니다.,알고리즘
창의성을 보려는 알고리즘 화이트보드에 풀이과정 설명 및 코딩. 대기업 적성검사 수리유형 정도의 수 리문제 출제. 기타 정보처리기사 수준의 직무 질문,"알고리즘, 정보"
프로젝트 가장 자신잇는거 설명해봐라 내 프로젝트들에 대한 질문들 브라우저에 naver.com 쳣을때 설명 atoi함수 구현 메모리를 alloc free하고 관리하는 것 코딩 등 기본적인 개념을 알고잇는지와 손코딩을 하며 논리를 봅니다,구현
위기상황 대처법에 대한 질문 갑자기 준비한 피티 자료가 날라갔거나 데이터가 날라갔거나 하는 등의 위기 상황에 어떻게 대처을 할 것인가,데이터
"자료구조, 알고리즘에 대한 상세한 질문 손코딩 하는 문제도 나옴. 채용방식 개인면접 발표시기 ""서류, 전화면접 통과 후 일차기술면접 일차기술 면접 후에는 이차기술 면접 한번 더 있음. 4개 인터뷰 실이 있고 그 중 랜덤으로 2번 각각 다른 인터뷰 실에서 면접 진행 1:1 진행. 편안한 분위기에서 진행."" (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드 (주)쏘카 Backen 3 ~ 8년, J 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","알고리즘, SQL, 정보"
자소서 기반으로 관련 기술질문을 불어봤음. 사용자의 입장에 서겠다라는 말을 자소서에 적어놨는데 어떤식으로 할 것인지 물어봄,사용자
전화면접 자소서를 처음부터 끝까지 읽으며 관련 내용에 대해 질문 서버 접속이 예상범위를 훨씬 웃돌았을 때의 대처방법 질문,접속
"작성한 프로젝트에 대한 상세 내용과 자료구조,네트워크,DB 등 전공지식에 대한 질문을 받았습니다.",네트워크
"자료구조와 알고리즘을 묻는 질문, DB, OS , 네트워크 관련 질문이 많았습니다.","알고리즘, 네트워크"
"전화면접은 주로 전공에 대해 물어봅니다. 40분정도 통화를 했고 담당자분이 최대한 편하게 해주십니다. 전공 기초부터 처음듣는 용어까지 물어봅니다. 자료구조를 시작으로 네트워크, os,DB등 주요 분야를 물어봅니다.",네트워크
프로젝트에서 사용한 프로그램명 구체적으로 개선방안 네이버 검색엔진의 원리 평소 네이버에서 관심있던 분야,"프로그램, 로그"
"자료구조 파악 웹시스템 동작흐름 파악 효율적인 알고리즘 코딩 통신 시스템 파악 디비 내부구조 파악 ""서류합격 후 전화면접을 보았습니다. 기본적인 자료구조 웹시스템 통신 알고리즘 파악 등의 문제가나왔고 30분동안 보 았습니다. 처음듣는 알고리즘도 있었고 대답못한 질문도 몇가지 있습니다."" 대기중 긍정적 도움이 돼요 0",알고리즘
"대체적으로는 진행했던 프로젝트 관련 질문들이였고, 내가 한일에 대해서 질문 받았습니다. 또 데이터 베이스, 소프트웨어공학, 자료구조, 알고리즘, Java 클래스 정도에서 면접질문이 나왔어요.","데이터, 알고리즘"
"자료구조, 알고리즘에 대해서 물어봤고 나머지는 자세히 기억이 안나요 ㅠㅠ",알고리즘
"전화면접은 자료구조, 알고리즘, 네트워크, 운영체제, 데이터베이스, 객체지향에 대해서 물어보고, 1차 면접부터는 인성도 같이 물어봄","알고리즘, 네트워크, 데이터베이스"
"우리 회사의 부족한 점은 무엇이라고 생각하나 라고 물어봄 ""알고리즘이 매우 중요한것 같습니다 알고리즘 꼭! 공부하고 면접보세요"" 불합격 보통 도움이 돼요 0",알고리즘
"Linked List 를 뒤집는 의사코드 작성 채용방식 스킬테스트, 개인면접 발표시기 10일 후 ""서류전형, 1차 기술면접, 2차 임원면접순이었습니다. 1차에서는 자료구조와 간단한 알고리즘에 대해서 물어보았고, 2차에서는 관심있는 분야에 대한 기술에 대해서 물어보았습니다."" 합격 긍정적 도움이 돼요 2",알고리즘
"이진트리에 대하여 아는대로 말해보시오. POST와 GET방식의 차이는 무엇입니까? 여태 완성한 프로젝트 중 가장 큰 것은 무엇이었고, 어떤부분을 담당했습니까? 작성한 프로그램 중 가장 길었던 코드는 몇 줄입니까? 채용방식 스킬테스트, 개인면접, 기타 ""웹 프로그래머 인턴쉽 전형을 지원하였고 서류통과 후 전화면접을 진행하였습니 다. 네트워크, 데이터베이스 등 IT기본 지식에 대하여 물어보고 자소서에 작성한 프 로젝트에 대하여 상세하게 설명해주길 원했습니다."" 불합격 보통 도움이 돼요 0","프로그램, 로그, 네트워크, 데이터베이스"
알고리즘과 주로 자바에 대해서 폭 넓게 물어봄. 경우에 따라서는 자소서 관련도 물어봄,알고리즘
"학교 생활 중에서 가장 기억에 남는 활동 본인이 진행한 전공 프로젝트중에서 가장 기억에 남는 프로젝트, 본인의 역할과 개발언어 다룰 수 있는 프로그래밍 언어 자바와 C++의 차이점 채용방식 필기시험, 스킬테스트, 그룹면접, 토론면접 발표시기 15일 후 ""기술면접으로 다대다로 진행했고, 본인이 했던 경험과 전공고 관련된 질문이 주를 이룸"" 불합격 보통 도움이 돼요 0",로그
"모바일 환경이 네이버 서비스에 미칠 영향으로 어떤 것이 예상되는가? 채용방식 필기시험, 인/적성검사, 스킬테스트, 토론면접, 개인면접 발표시기 30일 후 ""공채. 서류전형 후, 1차 필기시험. 2차 기술면접. 3차 임원면접. 필기시험은 기사자격시험과 비슷한 유형의 평이한 난이도. 기술면접은 2:1로 주로 자료구조를 다루는 알고리즘에 대한 손코딩 문제. 임원면접은 4-5인의 조별로 행해졌으며, 주어진 화제에 대해 각자 입장을 정하고 자신의 입장을 피력하는 형태였음."" 합격 보통 도움이 돼요 0",알고리즘
"현재까지 자신이 한 프로젝트 및 개발한 부분을 포함한 자기 소개를 하시오. 현재 자신이 알고 있는 정렬 방법에 대해서 판서하며 설명해 보시오. 스키마란? 채용방식 스킬테스트, 개인면접 발표시기 20일 후 ""서류 합격후 1차 기술 면접 2차 기술 & 인성 면접 합격"" 불합격 보통 도움이 돼요 0",스키마
1~100까지 더하는 프로그램을 칠판에다가 작성해보세요.,"프로그램, 로그"
"석사 및 박사 학위 받은 논문 주제에 대해 설명, 후에 간단한 알고리즘 문제",알고리즘
"고객과 회사, 제휴사의 비즈니스모델에 대해 3개가 모두 윈윈 할 수 있는 구조에 대해 설명하였습니다.",모델
"Process / Thread 개념, 기존에 개발했던 애플리케이션에서의 활용 예 기초적인 알고리즘에 대한 질문 GC 등 JVM 내부구조 질문","read, 알고리즘"
"프로젝트에 대한 경험, 알고리즘, 자료구조 기타 등등 소프트웨어에 대한 전반적인 기초지식들 채용방식 개인면접 ""문자로 연락오고 그뒤부터는 메일로 연락"" 대기중 보통 도움이 돼요 0",알고리즘
"운영체제, 자료구조, 알고리즘등 기초 전공지식들 ""서류 발표후에 면접 전화면접 안내 메일 받고 전화면접 진행했습니다."" 불합격 보통 도움이 돼요 0",알고리즘
"알고리즘 기술, 복잡도계산하는 문제가 나왔고 소프트웨어공학 관련 문제도 나왔다.",알고리즘
"서류에 적었던 교내 프로젝트에 대한 질문 자료구조, 알고리즘같은 기본적인 학과목에 대한 문제들",알고리즘
"벽에 간단한 코드가 있고 이를 이용한 질문 이력서에 써놓은 세세한 기술까지 깊게 물어본다. 순발력문제 몇문제를 내줌(제한된 시간, 제한된 메모리에서 해결하는 알고리즘문제) 발표시기 7일 후 불합격 보통 도움이 돼요 1","제한, 알고리즘"
대부분 개발직군이 다 똑같겠지만 알고리즘이랑 자료구조위주로 묻습니다. 특히 이진탐색이나 정렬같 은부분을 집중적으로 묻구요. 기초위주로 준비하시면 될거같습니다. 2차때는 인성면접인데 인성이라 기보단 기술면접의 연장선입니다. 압박면접이었으니 대비해가면 좋을듯 합니다.,알고리즘
"아마 자소서에 원하는 서비스 분야를 선택하는데 이 때에 이 와 관련된 면접을 1차면접에서 진행합니 다. 그러므로 해당 업무 분야와 관련된 프로젝트와 기술들이 있으면 좋습니다. 채용방식 개인면접 발표시기 4일 후 ""전화면접에서 기초적인 프로그래밍에 대한 질문을 받게 됩니다. 간단한 자료구조, 알고리듬들 공부하시면 됩니다. 그리고 1차면접은 실무진과 실무에 대한 경험을 질문 받는데 제가 한 프로젝트와 관련기술 질문 받고 마지막에는 알고리듬 손코딩 합니다."" 불합격 보통 도움이 돼요 3",로그
"C언어의 프로세스 공간에 대해 설명하시오 채용방식 개인면접 발표시기 14일 후 ""서류전형->전화면접->1차면접->2차면접 순으로 진행되었습니다"" 불합격 보통 도움이 돼요 0",프로세스
"일반적인 질문이 아니라 창의성을 보는 문제가 나와 사전 대비가 어려울듯함 ""여타기업과 비슷함 필기시험에서 코딩 문제나오고 1차 면접에서 창의력 테스트 포함 2차 면접은 인상면접 면접은 분당 정자사옥에서 진행"" 합격 정보없음 도움이 돼요 0",정보
"프로그래밍 문제에 대해 여쭤보심, sorting에 대해 알면 좋음.",로그
"경력과 관련되었지만 알지 못했던 내용에 관한 질문이 어려웠습니다. ""서류전형 합격 후 2 주 후에 전화면접을 보았습니다. 질문 내용은 주로 포트폴리오 에 기재한 경력에 관련된 내용이었고 그 외에도 전공에 관련된 질문도 하였습니다. 참고로 제 전공은 컴퓨터쪽입니다. 면접 시간은 대략 30분 정도였고 면접 후 반대로 묻고 싶은 것이 있냐고 물어보았습니다."" 대기중 정보없음 도움이 돼요 0",정보
"이 직무를 위해 내가 이것만은 열심히 했다 라는 것이 무엇인가? ""자기소개서는 포트폴리오와 사용 가능 기술 위주 전화 면접, 1차 면접, 2차면접까지 모두 기술 면접과 전공 지식, 코딩 실력을 봄"" 불합격 정보없음 도움이 돼요 0",정보
"질문 난이도 자체가 높지 않음 질문이 이해가 안되는 부분이 있어 물어보면 알아듣게 설명해줌 ""전화 면접 통과 후 이메일로 시간, 일시 전달 대기인원 약 5명정도, 동시에 각기 다른 면접관과 50분씩 1:1면접 진행 2회 진행 기본 전공 지식 ( 알고리즘, 웹, 자료구조 ) 등의 질문 손코딩도 시킴"" 불합격 정보없음 도움이 돼요 0","알고리즘, 정보"
"콘텐츠, 서비스 기획 신입사원 부문인만큼 개개인의 기획에 대한 질문을 하십니다. 제 기획의 실효성에 대해 물어보셨을 때 좀 난감했습니다. 채용방식 PT면접 발표시기 7일 후 ""2015 NAVER 콘텐츠&서비스기획 신입사원 모집 부문 컨셉 기획안 합격 해서 12hrs CAMP와 아이디어 컴페티션까지 참가했습니다. 신분증만 들고 편한 복장으로 오라고 하셔서 캐주얼한 복장으로 갔습니다. 열두시간 캠프는 인사과 분들께서 내주시는 과제를 12시간동안 개인별로 진행하는 겁니다. (실제 12시간 풀은 아닙니다) 단 외부 자료 활용 못하고, 개인별 노트북에 어도비 정품이 아니면 쓸 수 없다고 하 셔서 그 점이 좀 힘들었습니다."" BEST 불합격 긍정적 도움이 돼요 1","콘텐츠, ER"
"기존 프로젝트를 포트폴리오를 만들어 면접관 앞에서 PT를 했었습니다. 같은 실무진이라 그런지 분위 기도 편안하고 좋았습니다. 채용방식 인/적성검사, PT면접, 개인면접 발표시기 7일 후 합격 정보없음 도움이 돼요 0",정보
"대부분 자바 질문. 네이버에서 이용한 서비스 중 가장 관심있는 서비스와 개선사항 채용방식 개인면접 발표시기 5일 후 ""인터뷰는 40분씩 세차례 진행됨. 자바와 알고리즘 자료구조에 대해 질문함"" 불합격 보통 도움이 돼요 0",알고리즘
지구의 질량을 더하기 만으로 계산해서 말해보라. 합격 정보없음 도움이 돼요 0,정보
"문제를 그 자리에서 듣고 순간적으로 머리를 굴려서 알고리즘을 짜야하는 문제가 제일 어려웠습니다. 면접 분위기 상 심리적 압박감을 어쩔 수 없이 느끼기 때문에 머리가 잘 굴러가지 않았습니다. 침착성을 유지하는 것이 좋을 것 같고, 끝까지 최선을 다하고 고민하는 모습을 보이는 것이 좋을 것 같습니다. 문제 설명만 5분을 들어서 자세히 쓰기에는 기억에 한계가 있네요.ㅠ",알고리즘
"소팅 알고리즘 슈도코드로 구현할 때 변수를 사용하지 않고 해보라고 한 것... ""인턴 채용으로 인턴 활동 후 정규직 전환 면접"" 불합격 정보없음 도움이 돼요 1","알고리즘, 구현, 정보"
"면접관이 일체 개입하지 않는 형식의 면접이어서 생각나는 게 없습니다만.. 오히려 지원자들끼리 8분간 갖는 토론 시간에, 개인의 IT 기반 지식이 부족하다면 할 말이 없거나, 다른 토론자의 말을 못 알아들을 수 있습니다. 서로 많이 말하려고 하기 때문에 발언권을 얻기가 어렵습니 다. 채용방식 PT면접 ""2014년 상반기 콘텐츠기획 인턴전형 면접이었습니다. 아침10시부터 밤10시까지 네이버 그린팩토리 사옥에서 12시간 동안 면접이 진행 됩니다. 개인 당 노트북이 하나씩 지급됩니다. 필기할 수 있는 연습장과 펜 또한 지급됩니다. (라인캐릭터..ㅎㅎ) 오전에는 주어진 주제 중 한 가지를 골라서 기획서를 만들어 점심시간 전까지 제출 합니다. 점심을 먹고 난 후 오후엔 오전에 작성한 기획서를 바탕으로 PT 자료를 직접 만들어 야 합니다. 인터넷 검색과 사진 자료 저장 수준의 행위는 허용되고, 스마트폰도 감독관 감시 하 에 사용이 가능했습니다. 저녁을 먹은 후엔 지금까지 만든 PT 자료를 바탕으로 조를 짜서 발표하는 시간을 가 집니다. 사용하던 노트북을 그대로 들고 면접장으로 이동해야 합니다. 한 조는 5명이 배정 되며, 직군은 섞이는 것 같습니다. 면접관 2명과 지원자 5명이 둥그렇게 앉아서 배정된 순서대로 자신의 PT를 발표하 고, 8분간 이에 대한 토론 시간을 갖습니다. 8분 생각보다 정말 짧습니다... 협동심과 배려를 보는 게 아니고 개개인의 역량과 능 력에 초점을 둔다 하셨습니다. PT를 마치고 돌아오면 인적성 검사를 노트북으로 치릅니다. 어려운 편은 아니지만 시간이 약간 부족했습니다. 다 끝난 후엔 광화문/강남역까지 태워다 주는 셔틀버스를 운행해 줘서 막차 걱정할 필요는 없는 듯."" BEST (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)액션파 Back-e 4 ~ 15년, 합 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","콘텐츠, 정보"
"네이버 서비스의 개선 방안 ""공고에서 공지한 그대로 진행됩니다. 간혹 미뤄지는 경우에는 공지가 옵니다. 서류 합격후 실무진 면접이 진행됩니다."" 불합격 정보없음 도움이 돼요 0",정보
"기술적인질문많이하시고 손코딩도화이트보드에두개했습니다 ""면접관두명이고 지원자한명 앉아서봅니다 작은방이라 가까워요"" 불합격 정보없음 도움이 돼요 0",정보
"질문의 범위가 기본적인 프로그래밍부터 네트워크, 디자인패턴, 소프트웨어공학, 운영체제 등 학과에서 배우는 대부분의 과목에 대한 것들이었습니다. 자신이 수행했던 프로젝트에 대해서도 상세히 질문하였구요. 간단한 알고리즘에 대해서 손코딩을 요구하기도 했습니다. 생각나는 질문들은 아래와 같습니다. - OSI 7-layer에 대해 설명 - 싱글톤 패턴 - 가장 규모가 큰 개발 경험 - 가장 어려웠던 개발 경험 - Naver 서비스 중 개선하고 싶은 점 - 객체지향/다형성 - 최근에 읽은 책 ""서류 지원 후, 2주 후에 메일로 결과를 통보받았습니다. 기술 면접은 1대1로 1시간씩, 연달아 두 번 진행했습니다. (총 2시간)"" BEST 대기중 긍정적 도움이 돼요 10","로그, 네트워크, 알고리즘"
"기술질문 : 네이버에서 인코딩한 동영상을 15분이상 재생하지 못하게 하였는데 왜 그랬는지 설명하여 라. 채용방식 개인면접 ""서류합격을 하고 12일 전후로 정자동 네이버 본사에서 면접을 진행한다고 통보받았습니다. 면접관은 두 분으로 8층 면접실의 작은 방에 들어가서 약 1시간 동 안 진행합니다. 첫번째로 자기소개를 진행하고 주로 자기가 수행한 프로젝트에 대 하여(거의 질문의 반정도) 질의응답을 합니다. 경험하였던 학교 활동, 자기가 가장 관심을 가졌던 과목에 대한 질문(자료구조 -> 리스트 , 트리 -> 이것에 대하여 아는 데로 설명해보라)이나 또다른 프로젝트의 설명을 듣고 거기에 대한 전공 지식(게임 을 만들은 경험을 말하였는데 카메라를 어떻게 구현하였는가 등)에 대하여 말하였 습니다. 거의 자소서 항목에 대하여 심층적으로 물어보시는 것 같습니다."" BEST 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 110 111 112 113 114","구현, 정보, 번호"
"장시간동안 1:1로 타이트하게 진행되었던 기술면접이 다양한 경험과 기술 위주의 질문으로 어려웠다. 하지만, 타회사의 잘라내기 위한 질문이 아닌 찾아내기위한 질문들이었던 것 같다. 용어나 구현에 대해 기억이 잘 나지 않는 것들이 있었을때도 다른 방식으로 설명할 수 있게 면접관이 도움을 준것은 진기한 경험. 면접만으로도 큰 도움을 받았다. 채용방식 인/적성검사, 개인면접, 기타 발표시기 2일 후 ""서류전형-트랙면접(3명의 면접자와 1:1기술면접)-적성검사-임원면접-채용"" 합격 긍정적 도움이 돼요 4","구현, 트랙"
