question,extracted_terms
기술질문(최근 보안 이슈 / 스니핑과 스푸핑의 차이 / ARP가 무엇인지? / 네트워크 공격 종류) 인성질문(전 직장 연봉 / 교육원에서는 무엇을 배웠는지? / 입사 가능일자),"보안, 스니핑, ARP, 네트워크"
"지방근무 가능여부, 보안 기초지식 질문, 학원 및 인턴하며 경험한 내용 설명. 채용방식 개인면접 발표시기 30일 후 ""졸업 프로젝트에서 서버사이드 개발을 하였으며 정적분석 후 상용화된 보안어플리 케이션 이상의 효율을 확인하였다."" 합격 긍정적 도움이 돼요 0","보안, 서버"
"승용차 소유 여부, 인턴생활하면서 느낀점, 보안프로젝트를 수행하며 얻은점",보안
진행했던 팀 프로젝트에 대한 세부질문. 기본적인 보안관련 지식. 근무가능지역 및 입사가능일.,보안
"몇년차이며 어떤 직종에 일했는지, 보안관제 업무나 취약점점검 업무를 해본적있는지 채용방식 개인면접 발표시기 30일 후 ""보안의 경우 경력과 자격증이 중요한 부분을 차지하는거 같습니다"" 합격 보통 도움이 돼요 1",보안
최근 Web공격은 어떤것이 있는지 ? 보안뉴스를 보는지 ? MSSQL에대해 잘 알고 있는지?,보안
"업무 지식 질문(관제 업무는 무엇인지, 해킹 공격 방법에 대해 질문 등)",방법
"1) 자기소개 2) 졸업 프로젝트/논문 3) 웹 해킹 가능 여부 4) 악성코드 분석 경험 5) 어셈블리어 아는지 6) 보안쪽 직무란?? 7) 최근 관심가지고 있는 취약점 8) 위의 취약점 분석 경험 / 대응 방법 9) 성격 질문 -> 주로 파견가는데 지역, 처음 보는 고객들 대응 10) 궁금한 점","보안, 방법"
너무 핵심적이면서도 기본적인 질문 . 관제란? 보안에서 제일중요한 원칙? 등등...,보안
자기 소개 위주의 질문 들 퇴사이유? 방화벽 IPS 차이 등등,"방화벽, IPS"
"기술면접으로는 IPS, IDS, FW에 대해 설명하라. 이글루시큐리티가 어떤 회사인지 아는가.","IPS, IDS"
경력자에게 사용해본 솔루션등 보안 관련 장비해 대해 물어봄,보안
"ARP가 무엇인지, 리눅스 명령어 알고있는데로 답변 , 자기소개서에 대한 질문",ARP
교대근무에 따른 시간 관리는 어떻게? 보안로그 분석 경험은?,보안
"기초적인 기술 질문부터 포트폴리오 위주의 질문을 하셨음. 보안이슈에 관해서도 물어보셨음. 채용방식 그룹면접 ""기술적인 질문들이 많아 당황하였지만 그래도 아는 것 위주로 대답을 최대한 하고 자 노력하였음."" 대기중 긍정적 도움이 돼요 0",보안
"응용계층 보안프로토콜 1개를 말하고 그 프로토콜의 동작하는 매커니즘에 대해서 설명해보세요 채용방식 개인면접 발표시기 15일 후 ""신입 기준 간단한 지식 수준을 가늠해볼수있는 기술 질문들을 하며 보안트렌드나 자회사 솔루션에 대한 질문을 함"" 합격 보통 도움이 돼요 0","보안, 프로토콜"
"기본 자기소개, 입사지원서에 작성한 내용 위주로 질문(본인의 목표가 무엇인지?, 지원동기?), 언제부 터 출근 가능한지, 기술적인 부분의 경우 프로젝트 내용에 대해 질문하심. (어떤 기술 사용해 보았는지, DB구조에 대해 아는 대로 설명해봐라)",구조
"인턴생활을 하며 느낀점은 무엇인지? 준비하는 자격증을 입사하면 합격할 수 있는지? 운전 가능여부? 채용방식 개인면접 발표시기 30일 후 ""기본적인 보안지식을 물어봤고, 인턴경험이 있으면 그를 통해 느낀점 등등을 물어 봤음"" 합격 보통 도움이 돼요 0",보안
"면접관:면접자 N:1로 면접함. 자기소개 시키고 기술적인 역량 물어봄 발표시기 7일 후 ""보안관제 1등 기업에서 일해볼 수 있고, 동종업계 중위권 연봉을 받음"" 합격 보통 도움이 돼요 0",보안
1. XSS 종류와 대응방법에 대해 설명하라 2. 지방출장 가능하나 3. 인프라 진단 항목을 해본적이 있나,방법
자기소개서를 기반으로한 질문 프로젝트 설명하거나 리더쉽질문,기반
학력에 대해 많이 물어보았습니다 기본적인 보안지식 다른부서로 발령나도 괜찮냐 웹방화벽 과 방화벽의차이 ddos등,"보안, 방화벽"
"자소서를 기반으로한 질문 다수 회사 제품과 하는 업무에대해 알고있으면 좋을듯 채용방식 그룹면접, 워크숍 발표시기 6일 후 ""지원 부서마다 다르게 면접이 진행됨 지원동기 및 자소서에 기반한 질문 다수"" 합격 보통 도움이 돼요 0",기반
"기본적인 보안 솔루션과 현재 보안이슈, 무엇을 하고 싶은지 물어봄",보안
보안의 3요소에 대해 물어보며 스프링 기본 구조를 물어봄,"보안, 구조"
"과거 경력사항에서 어떤업무를 했는지, 보안 장비에 대한 설명",보안
"간단한 자기소개 mysql 명령어 관련 질문 본딩 관련 질문 채용방식 그룹면접 발표시기 14일 후 ""이력서 기반 질문을 합니다. 면접 분위기는 딱딱한 편은 아니며, 어렵지도 않습니다."" 대기중 보통 도움이 돼요 0",기반
자기소개 부탁드립니다 자신의 성격 장단점을 말해보세여 최근보안트랜드이 대해 말해보세요 리버싱 가능여부 파견가능여부,보안
정보보안을 하게 된 계기와 과거 경력 중심으로 업무한 내용을 설명해보라 함.,보안
"보안에 대한 기본적인 질문들 물어봄. OSI7계층, 웹해킹, 스니핑과 스푸핑의 차이 등 대답하면 대답에 꼬리를 물고 계속 질문하는 식이었음","보안, OSI, 스니핑"
owasp10 방화벽/IPS 차이 ftp 사용 port smb xss &csrf,"방화벽, IPS"
자기소개? 정보보안을 하는 이유? / 보안이란? / 집이 어디인지? / 위기극복 방법? /,"보안, 방법"
osi 7계층 및 네트워크관련 기본지식 및 장비에 대한 기본지식 등을 물어봄.,네트워크
"1차 면접에서는 주로 기술적인 것을 물어봤으며 여러 해킹 기법 중 몇가지를 골라 질문하였습니다. 또한 방어 기법에 대해서도 추가로 질문할 수 있으니 유의해야합니다. 공부를 위해 사용한 프로그램하고 사용해서 확인한 내용 등도 설명할 줄 알아야합니다. 추가로 최근 보안 이슈를 질문하였습니다. 가기 전에 이글루시큐리티에서 발행한 보안 소식 중 최근 3개월안에 내용을 숙지하고 가셔아힙니다. 2차 면접에서는 주로 인성적인 질문을 하였습니다. 자신이 지원한 분야에 대해 정확히 아는지, 그리고 왜 지원하게 되었는지 설명할 줄 알아야합니다. 가장 중요한 것은 처음 자기소개를 준비 안하고 가면 압박 질문이 들어옵니다.",보안
알고있는 보안장비들을 설명해보아라 학교에서 무슨 과목등을 배웠나,보안
"자신의 직무를 확실히 알고가는게 중요, 보안애 대한 프로그램, 자사 제품, 얼마나 근무할지, 리눅스에 대하여, 포부에 대한 질문 채용방식 그룹면접 발표시기 10일 후 ""메일로 면접 장소와 시간을 알려줌, 면접관 3 지원자 4 면접이었음 편한 분위기로 면접을 진행"" 불합격 보통 도움이 돼요 0",보안
1차에서는 OSI 7계층그리고 보안에 관련 내용과 직무에 대해 어떤일을 하는지에 대해 질문 2차는 일반적이 인성면접,"OSI, 보안"
보안관연 지식 질문 대체로 쉬운정도엿으나 어느정도 상식이 없으면 대답하기 어려운 질문이엿단것으 로 기억함,보안
보안이슈 와 APT 공격의 설명 랜섬웨어 감염경로와 대응법 파일 업로드 취약점 및 대응방법 넷바이오스 설명 워너크라이에 대해 설명 자신의 포트폴리오 내용 숙지,"보안, 로드, 방법"
- 자기소개 (영어 자기소개도 시킴) - 졸업작품 관련 질문 - 자기소개서의 리더쉽 관련 부분 질문 - db에서 테이블 확인하는 명령어 - mysql 포트번호 - 리눅스 명령어 cd 풀네임 - join 설명,"포트번호, 번호"
"사원으로 들어와서 어떤 일을 하고 싶은지, 준비해간 PT내용 질문 채용방식 PT면접 발표시기 30일 후 ""1차 서류심사 후 면접을 봅니다. 면접은 PT면접이 포함됩니다."" 합격 긍정적 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 68 69 70 71 72 신고하기 도움이 돼요 0","서비스, 버전, 번호, service"
보안에도 분여라 여라종류로 나뉘는데 어떤분야를 하고싶나 네트워킹해킹 공격3가지 말해봐라,보안
"가능한 기술및 프로젝트 경험 보안에대하뉴지식등을 물어봄 채용방식 영어면접 발표시기 20일 후 ""공채는 없으며 수시로 채용을 진행하며 면접은 한번 진행함"" 합격 보통 도움이 돼요 0",보안
"컨설팅부서에 지원, 정보보안기사 필기 범위에 해당하는 다양한 분야에 대해서 질문",보안
"보안 관련 외부활동, 교육 등, 정보보안을 하기 위해서 어떤걸 준비했는지",보안
1. XSS CSRF 공격 뭐 알고있나? - 그에 따른 공격을 막는 방법은 뭔가? 2. owasp top 10 관련 질문,"SR, 방법"
관제실무경험이 잇는가? 요새 트렌드보안이슈는??,보안
"1. 보안관련(OWASP , 해킹공격과 설명), 2. 인성질문(자신에게 중요한 것이 무엇?, 인생에서 가장 큰 일?)",보안
관제실무 경험이 있는가? 테스트 환경 구축하는데 얼마나 걸릴것 같은가? 요새 트렌트 보안 이슈는?,보안
왜 보안을하는지 질문을하였고 역으로 면접제의 받은 상태라서 특별한건 없었습니다,보안
지원동기 3교대 가능한지 보안에 대해 어떻게 생각하는지 관제에 대한 질문 네트워크계층,"보안, 네트워크"
1차 PT면접(보안관련) 2차 인성 및 경험 위주,보안
1. 공격형태 및 패턴에 대한 질문 2. OS 명령어 질문 3. 네트워크 지식에 대한 내용 질문,네트워크
"당신이 qa 담당자라면 어떠한 사람을 뽑을것인가를 질문 받음 리눅스 서버 설치 가능 유무에 대해 질문 받음 채용방식 그룹면접 발표시기 30일 후 ""그룹 면접으로 개발팀 팀장과 연구원을 포함하여 총 여섯명의 인사 담당자와 총 사 십분간의 면접 시간을 가짐"" 대기중 부정적 도움이 돼요 0",서버
"타지역 거주자인데 대전에 거주할수 있겠는지 이동이 잦은 직업이라 차가 있어야하는데 면허와 자차가 있는지 같은 팀내에 팀원들이 갈등이 생긴다면 어떻게 갈등을 해결할것인지 회사의 솔루션 아는대로 답해보세요 리눅스 명령어 몇개, 압축 명령어는 무엇이며 압축명령어중에 차이점 리눅스 운영체제로 해본것이 무엇이 있는지 이 직장에서 10년후 나의 모습 인생 목표 살면서 가장 설레였던 경험 채용방식 그룹면접 발표시기 1일 후 ""서류지원후 한달후쯤 전화와 문자로 면접공지 연락후 일주일후 면접"" 불합격 긍정적 도움이 돼요 0",압축
1. 자기소개 준비했으면 한번 해보세요. 2. 최근 보안에 대한 동향 하나만 말씀해보세요 3. ddos/drdos 차이점 아세요? 4. (프로젝트 진행한 내용을 바탕으로) 사용한 공격기법 뭐가있나요? 5. 웹에서 공격기법아는거랑 설명 6. 네트워크에서 아는 공격기법 7. tcp/udp 차이점 8. 모의해킹 어떤거 해봤는지 9. 악성코드에 대해 설명 10. 네트워크 아는거 다 말해봐라 11. http 몇계층인지 12. 방화벽은 몇계층인지 13. utm이 뭔지 아냐 14. ids/ips차이점 15. firewall과 방화벽의 차이점 등등 더 있었는데 자세히 기억나는건 이거뿐 기술질문이 굉장히 많았음,"보안, 네트워크, 방화벽"
"대체적으로 인성 관련 면접이었으며, 네트워크 용어 간단히 질문",네트워크
1. DNS에서 Zone파일 필요이유? 2. DHCP ip 할당 과정 3. 취미와 특기 4. 술 잘마시냐? 5. 난감한 상황 벌어졌을떄 어떻게 할거냐? 6. 고객이랑 많이 만나는 만큼 내성적이지 말아야하는데 그렇냐함. 7. 동부발전 인턴쉽했는데 거기 유해사이트 차단할떄 사용한 프로그램 뭐냐고 물어봄. 8. 1분 자기소개 시킴 9. 열정적으로 미쳐본적이 있냐고함. 10. 대전 인데 거주 가능하냐함 11. 공부하는거 좋아하냐함. 12. 지원분야에 대해 정확하게 이해했냐고 물어보고 뒷질문이 기억이 잘안남. 13. 회사에 대해 아는 솔루션 말해보라함. 14. 오래 다닐수 있냐와 아는 지인있냐고 물어봄. 15. 제출한 자소서에 입사후 포부 뭐썻는지 물어봄. 16. 채용공고에 자격요건 뭐 써있는지 물어봄.,DNS
"OSI7Layer에 관련하여 답변, 자기소개서를 통한 질문답변 형식 채용방식 그룹면접 발표시기 15일 후 ""소중한경험을 했고 동종업계 높은 연봉을 받았습니다 면접난이도는 무난합니다 지 원하세요!"" 합격 긍정적 도움이 돼요 0",OSI
"신입 네트워크 구성 경험, 프로그래밍 경험 등 기초적인 질문 경력 근무했던 기관명 및 근무기간. 담당했던 업무 등",네트워크
면접후기나 주변 지인들한테 물어봤을때 인성위주로 라고 들었으나 인성 질문은 하나도 없고 압박 기 술 면접 이었음! 면접관도 직설적이었으며 첫면접치고 굉장히 자신감만 떨어짐!어떤 질문의 정의 답변이 아니 실제 구 동원리 답변을 바라는거 같았음!(신입인데 많을걸 바라는듯)(보안관제),보안
"이미 경력직으로 검증된 상태여서 딱히 면접에 기술적인 부분 보다는 근무 가능 시점 등 이직에 관련된 이야기를 진행했음 ""2000년도 초반에 경력직으로 이직했고 그당시 지방에 보안인력 수요가 많이 부족 했던 실정이라 고객사 등 주변 소문등에의해 검증된 사람이면 어려움 없이 취업할 수 있었음"" 합격 긍정적 도움이 돼요 0",보안
이력서 기반 기술에 대한 질문이 주를 이루었습니다. 1차 2차 모두 면접자에 대한 예의가 있는 기업이 었습니다.,기반
"PT발표 내용과 프로젝트, 경력사항 위주의 질문과 취약점 진단, 개발 능력 수준을 묻는 질문이 있었습 니다. Ex)PT발표 외의 SQL인젝션 진단방법을 말해보라, 본인의 파이썬 실력은 어느정도인가? 주로 어 떤 모듈을 이용하는가? 등",방법
"간단한 보안 이슈 및 OWASP TOP 10 채용방식 필기시험, 개인면접 발표시기 10일 후 ""경력 관련 질문 및 인성 관련 질문 받았습니다."" 대기중 긍정적 도움이 돼요 0",보안
"프로젝트 경험에 대한 이야기, 각종 보안 공격들에 대한 이야기",보안
기술면접위주로 전직장에서의 업무이해도 및 전체시스템흐름에 관한 질문,시스템
Sar가 뭔가요? 보안에 관해 설명해 주세요. 어디사세요? 대학은 어디서 나왔나요?,보안
"대학교를 굳이 타지로 간 이유, it쪽 경력이있는데 경력직으로 가도 돈벌이가 꽤되는데 굳이 보안쪽으로 전향하려는 이유, 경력에 관한 업무 질문, 정처기 왜 늦게 땄는지, 보안학원에서 배운것들, 남자들도 관제 쪽 힘들어하는데 여잔데 할 수 있겠냐 등 발표시기 1일 후 ""면접관님 4분 계셨고 일부 면접관님 말투때문에 솔직히 굉장히 불쾌한 면접이였습 니다. 애초에 뽑을 생각이 없었는데 부른듯한 느낌도 강했구요. 이쪽 계통이 원래 여자 편견이 심한건 알고 있는데 씁쓸하네요. (더 열심히 노력해 야겠죠.) 이것저것 보안에 관한거 물어볼 줄 알았는데 전혀 안물어봤습니다."" 불합격 긍정적 도움이 돼요 0",보안
보안시스템 다뤄본 것들과 업무 노하우 등등 어렵지않았음,"보안, 시스템"
"술은 잘먹는지, 야간근무는 괜찮은지 그리고 약간의 기초 보안지식을 물었음",보안
저한테 한 질문들은 이번 ICT아카데미는 어땠는가? ICT아카데미에서 가장 기억에 남는 프로그램과 그 이유는? 디지털 포렌식에 관심이 많은 것 같은데 디지털 포렌식을 무엇이라 생각하는가? 프로그래밍 언어는 어떤 것 할 줄 아는가? 그 언어 수준은 어느 정도인가? 자기소개서에 10년후 계획을 썼는데 이대로 안된다면 어떻게 할 것인가? OWASP에 있는 것 아는대로 대보세요. SQL인젝션이 무엇인지 설명하시오. 정도였고 다른분들한테는 해군CERT팀에서 어떤 일을 했는지? ??툴을 다룰줄 아는지? ??공격이 무엇인지 아는지? 학점이 왜 이렇게 낮은지? 여자로서 힘들텐데 보안관제업무가 가능한지? 미국으로 유학경험이 있던데 영어로 자기소개 해보세요 이정도가 되겠군요,보안
이력서 기반의 면접 질문들 기타 기초적인 기술적 질문,기반
"경력직 면접. 처우 및 인정 경력 협상. 근무 시작일 협의. 동종 업계 다년 경력자라서 그런지 기술 질문 없었고, 전 회사 퇴사 사유 정도의 질문이 있었음. ""잡사이트 통해서 전화로 연락옴-> 실무면접 및 처우협상 -> 채용 케바케이겠지만, 채용 상황에 따라서 다릅니다. 경력직은 회사에서 사업에 투입될 인력이 급하면 진행이 빠릅니다."" 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 82 83 84 85 86 온라인 지원","서비스, 버전"
"저는 1 대 다 면접이기 때문에 전공적인 질문을 많이 받았습니다. 1. 자기소개 1분 2. 웹을 개발하면서 DB의 성능을 높히기 위한 방법. 3. JAVA를 주로 사용한다고 적혀있는데, 프로젝트의 어떤 담당으로 어떤 업무를 수행했는가 채용방식 PT면접 발표시기 3일 후 ""서류면접을 시작으로 실무면접을 들어갔어요! 서류면접을 통과하고 실무면접에서 는 실무에 투입되는 인원 3명과 1대 다 면접을 보게됩니다!"" 불합격 긍정적 도움이 돼요 0",방법
1. 사용해보았던 보안 장비가 있는가?( 어떤 회사의 장비인지?) 2. 자신이 경험했던 것에서 느낀점이 무엇인지?,보안
1. 전공기초지식 2. 인성관련 보안에 관련된 이슈 3. 입사후 포부 정도로 면접이 진행됬습니다.,보안
정보보안 기술적인 질문 몇개. 성격적으로 잘할수 있는지. 다른 직무도 가능한지. 지방근무 가능한지.,보안
자기소개와 보안 관련 기술에 대한 질문이 있었고 xss 공격기법에 대해 아는대로 답하라는 질문이 있었음,보안
경력입사라 경력에 대한 자소서 기준으로 면접진행 약20분 면접봤는데 뚜렷하게 기술적인 질문은 없음(보안관제),보안
네트워크 해킹이란? 웹해킹에 대해 아는걸 말해보세요,네트워크
리눅스 서버 설치 가능한지(소요시간 포함) 오라클 설치는 가능한지(소요시간 포함) 왜 이글루시큐리티에 지원했는지? 다른 보안업체와 차이점은 무엇인가?,"서버, 보안"
"압박, 핀포인트질의, 바닥까지 찍어버리는 그런 난해한 수준이 아니어서 없었다고 얘기하고 싶음. 채용방식 개인면접 발표시기 5일 후 ""이력서제출에서 면접까지 텀이 좀 길었던것빼고는 (개인적으로)가장 쉬웠었지 않 았나 싶음. 기술면접이라기 보다는 인성면접에 가까울 정도. 밑바닥까지 털리는 레벨은 아니나 면접분위기는 대체로 경직된 분위기. 신입기준으로는 지식보다 (여태까지 뭐를 했느냐하는) 경험을 좀 더 물어보는 수준. 면접후 최종통보까지 걸리는 시간은 짧은 편."" 합격 보통 도움이 돼요 0",질의
"미제출 채용방식 케이스 면접 발표시기 7일 후 ""부서별 느낌이 다릅니다. 경력직의 경우 3차면접 실무진-임원-사장님 면접이라하지만 사장님면접은 제외되는 경우가 많음"" 합격 보통 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 90 91 92 93 94 신고하기 도움이 돼요 0","서비스, 버전, 번호, service"
"예상외의 질문은 없었습니다. 기본 네트워크에 관한 질문과 왜 이글루시큐리티에 들어와야하는지 정 도? 채용방식 필기시험, 개인면접 발표시기 7일 후 ""최대한 자세하게 작성해주세요. 최초 연락부터 인터뷰 횟수, 분위기, 면접관의 특 징, 면접 팁 등 2013년 6월경에 전화와 메일이 왔습니다. 면접은 3대1로 질문이 들어왔습니다. 자신이 준비한바를 자신있게 말하면 됩니다."" 불합격 긍정적 도움이 돼요 0",네트워크
"언제부터 입사하여 일할수 있는지의 여부. 취업준비생에게 취업은 꿈이지만 현실입니다. 그들에게도 취업의 합격소식을 나눌 시간과 취업 성공후 개인의 시간이 필요하다고 생각됩니다. 물론, 대답은 지금 당장이라도 투입되도 상관없는다는 답변을 하는게 맞지만 정말 그때 투입이 불가능 할수도 있으므로 어려운 질문이었던거 같습니다. ""면접은 불편한 느낌은 없었고 업무의 투입여부 및 관심여부를 물었습니다. 걱정을 하는 이유는 업무를 하다보니 좀 느끼는 부분이 있었습니다. 신입분들은 보안이라는 분야의 로망과 현실은 다르다는 것을 고려하고 지원하면 좋겠습니다."" 합격 긍정적 도움이 돼요 0",보안
"개인 프로그램 프로젝트 제작중 자신있는 부분에 대해 말해 달라. ""2차에 걸친 면접, 1차 이후 개인 동원훈련으로 2차 면접을 계속 미루다 3번의 전화 만에 2차 면접이 잡힘, 보안쪽이나 최근 가상화, 클라우드, 빅데이터에 관심을 많이 가질고 계신걸 느낄수 있었다."" 합격 정보없음 도움이 돼요 1","보안, 가상화, 데이터"
"프로젝트 기반의 cs지식을 물어봤는데, 잘 모르는 네트워크 분야가 나와 당황했다 발표시기 20일 후 ""서류 합격 이후 화상면접으로 두분의 면접관과 함께 보았다. 꼬리질문 및 cs질문 위주로 물어본다."" 불합격 긍정적 도움이 돼요 0","기반, 네트워크"
"프로젝트 설명, 주요 기술 설명, 이력서 기반 질문",기반
1. 최초 코딩 테스트가 지원한 팀과 관련된 구현 문제였는데 이에 대해 풀이 방식에 대한 설명 요구. 2. 사전 과제 관련 질문이 많았음. 3. 이전 회사에서의 개발 했던 제품의 구조에 대한 질문,구조
"직무 경험, 자기소개서 기반 질문, 언제부터 일할 수 있는지",기반
해시 테이블이란? 이진 트리의 시간복잡도는? java언어의 특징은?,트리
데이터파이프라인에 대해 설명해보는것. 파이썬의 패러다임에 대한 설명,"데이터, 파이프라인"
트러블 슈팅의 경험 시스템 운영시 이런 일이 발생하면 어떻게 해결할것인가. 이런 질문들,시스템
전에 회사에서 만든 서비스를 다시 만든다면 며칠 빠르게 할수 있냐 카카오를 왜 지원했나 퇴사 결정 요인이 무엇이냐,서비스
자바 gc 동작원리는? / docker 사용한 이유는? / docker 파일 작성방법은?,방법
관련직무에서 제일 자신있는 분야 그거에 따른 기본적인 보안관련 질문들 우리가 xxx씨를 왜 뽑아야한다고 생각하느냐,보안
"진행했던 프로젝트의 구조에 대해서 설명해주세요. 해당 문제를 왜 그렇게 풀었고 의미하는바가 무엇인가요 채용방식 스킬테스트, 개인면접 발표시기 30일 후 ""기술면접으로 경력기술서상의 프로젝트에 대해서 보드에 써가면서 설명하고 면접관의 기술관련 질문에 대답했습니다. 당시 간단한 코딩테스트 문제를 면접 중 풀고 풀이설명을 주고받았습니다."" 합격 긍정적 도움이 돼요 1",구조
"대면 인터뷰였을 때, 본인 프로젝트의 구조 그리기 웹사이트 통신 과정",구조
면접 전에 제출했던 과제에 대해서 심도 있게 물어보는 과정이 있었고 성능 향상을 위한 방법들은 무엇이 있는지 등 이론과 경험에 대한 질문들도 있었습니다.,방법
"스프링 구조, 자바 구조 등등 도메인에대해서는 크게 안물어봄 ""팀원이 면접 보며 팀 내 사용하는 기술스택 위주로 물어봄"" 합격 보통 도움이 돼요 0",구조
이력서 기반의 질문을 많이 받았습니다. 특정 기술을 선택했다면 왜 선택했는지,기반
- 경험 기반 기술적인 질문 - 진행한 프로젝트에 대한 설명 - 기본 기술 이론,기반
"자바스크립트 관련 질문, 코딩 테스트 관련 질문, 문제 제시 후 해결 방법 질문 화상 면접부터 2차 면접까지 대부분 기술 면접입니다. 질문들이 많아서 유형으로만 써봤습니다.","방법, 유형"
자기소개서와 포트폴리오 기반의 질문을 많이했습니다. 프로젝트를 하면서 어떤기술을 사용했는지?,기반
Os부터 시작해서 자료구조 알고리즘 이전 경력 기술 관련 질문,구조
"서버의 배치방법, PoC 와 BM 의 기준, 본인의 원래 직무와 어느정도 차이날것인가","서버, 방법"
"카카오에 오려는 이유 평소에 학습하는 방법 Gc, 알고리즘 풀이, 쓰레드 컨디션 레이스",방법
"1. 자기소개 / 지원 동기 / 해당 직무를 왜 하고 싶은지 2. 코딩테스트에 대해서 왜 이렇게 풀었고 효율성이 완벽하지 않았는데 코테 끝나고 다른 방법을 생각 해 보았는지 3. 프로젝트에 대해서 어떤 방식으로 진행이 되었는지 / 사용한 기술에 대해서 래퍼런스를 읽어보았는 지 4. OS, 데이터베이스, 네트워크, Spring, 자료구조에 대해서 깊게 물어봄","방법, 네트워크, 구조"
톰캣의 구동 방법 퀵소트와 머지소트 차이점 큐 스택 차이점,방법
"본인에 대해 3가지의 단어로 대답해보세요 기본적인 기술 질문(디비, 네트워크, 웹)",네트워크
"경험 기반의 질문 및 개발자로서의 철학이나 마음가짐에 대한 질문이 있었다. 기술적으로는 스프링 프레임워크의 기본개념(application context, aop 등) 에 대해 제대로 알고 있는 지 물어보았다.","기반, 프레임"
거의 기술 면접이었습니다. 1. 데이타베이스 인덱스 2. Jvm 구조 및 gc 3. 간단한 자료구조의 주요 함수의 시간 복잡도,구조
"특정 시스템을 A부터 Z까지 모두 그려보시고 설명하세요 채용방식 그룹면접 발표시기 30일 후 ""면접관들은 친절하고 딱 필요한 질문만 함. 분위기 나쁘지 않음"" 합격 긍정적 도움이 돼요 0",시스템
코테관련 문제를 스트리밍으로 처리하면? 레디스 자료구조관련 어뷰징 탐지 설계,"트리, 구조"
알고리즘 자료구조 데이터베이스 네트워크 관련 질문,"구조, 네트워크"
미래에 만들고싶은 앱 상사와 불화가 있으면 어떻게 해결 추천시스템 개발시 필요한 데이터,"시스템, 데이터"
기술면접이 주로 대부분 - jvm에 관하여 - 분산처리 - 동기화,동기화
"jvm 관련 gc 관련 spring auto binding 조건 spring 에서 사용된 디자인 패턴 등 채용방식 필기시험, 개인면접 발표시기 10일 후 ""실무 경험 기반의 디테일한 질문을 내가 답변하거나 작성한 내용을 기반으로 집중 적으로 질문함"" 불합격 긍정적 도움이 돼요 0",기반
"java 프로그래머 지원이어서 java에 대한 질문 spring을 언급하니 내부 구조에 대한 질문이 따라옴 자료구조에 대한 화이트보트 코딩 요구 jin, spring aop/di 구조에 대한 질문, 이벤트 소싱, 스택, bst",구조
"최근 좋다고 생각한 서비스, 지원 부서 서비스의 개선점, 업무 성향 등",서비스
알고리즘에 대한 질문 웹서버에 대한 질문 학교다닐때 자신있었던 전공,서버
면접 시 질문은 자기소개서에 기록한 내용위주로 물어보며 참여한 프러젝트에서 어떤기술을 썼고 구성방식 설정방법등 기술적인 질문위주로 진행,"설정, 방법"
"1. 최근에 겪었던 장애와 그 해결 과정에 대해 설명해주세요. 2. ㅇㅇㅇ 상황이 발견되면 어떻게 대처하시겠어요? 무엇이 문제일까요? 어떻게 그것이 원인임을 알 수 있나요? 3. 해외 서비스를 위한 기술적 준비사항에 대해 알려주세요. 발표시기 3일 후 ""서류지원, 1차 전화면접, 2차 기술면접, 3차 임원면접"" 합격 긍정적 도움이 돼요 2",서비스
