question,extracted_terms
자세히 생각이 나지 않지만 시스템 운영에 관한 질문들을 하였고 난이도는 보통이었던 것으로 기억합 니다.,시스템
"기본적인 네트워크지식, osi7layer, 최근보안동향, 보안장비종류 등",er
"XSS와 XSRF 차이점, 보안장비에서 SQL Injection이 어떻게 탐지되는지, 웹쉘 업로드 공격 등",SR
"리눅스 명령어 차이점, 소통이란 무엇인가, 스노트 룰",명령어
"IDS,IPS차이점 WAF의 필요성 OWASP 설명 최근보안이슈 채용방식 개인면접 발표시기 7일 후 ""신입면접이라 기술적인것은 아주 기본적인 내용 위주로 질문"" 합격 보통 도움이 돼요 0",SP
1. L2 스위치와 L3 스위치의 차이가 무엇인가요. 2. 어떤 솔루션을 다뤄보셨나요. 3. OWASP TOP 10 중 얼마나 알고계신가요.,SP
XSS와 CSRF의 차이점에 대해 말해봐라 IPS에 대해 설명해봐라 wireshark로 어디까지 패킷 분석 할 수 있는가,SR
"1) 자기소개 2) 졸업 프로젝트/논문 3) 웹 해킹 가능 여부 4) 악성코드 분석 경험 5) 어셈블리어 아는지 6) 보안쪽 직무란?? 7) 최근 관심가지고 있는 취약점 8) 위의 취약점 분석 경험 / 대응 방법 9) 성격 질문 -> 주로 파견가는데 지역, 처음 보는 고객들 대응 10) 궁금한 점",어셈블리어
"ARP가 무엇인지, 리눅스 명령어 알고있는데로 답변 , 자기소개서에 대한 질문",명령어
"응용계층 보안프로토콜 1개를 말하고 그 프로토콜의 동작하는 매커니즘에 대해서 설명해보세요 채용방식 개인면접 발표시기 15일 후 ""신입 기준 간단한 지식 수준을 가늠해볼수있는 기술 질문들을 하며 보안트렌드나 자회사 솔루션에 대한 질문을 함"" 합격 보통 도움이 돼요 0",프로토콜
"간단한 자기소개 mysql 명령어 관련 질문 본딩 관련 질문 채용방식 그룹면접 발표시기 14일 후 ""이력서 기반 질문을 합니다. 면접 분위기는 딱딱한 편은 아니며, 어렵지도 않습니다."" 대기중 보통 도움이 돼요 0",명령어
- 자기소개 (영어 자기소개도 시킴) - 졸업작품 관련 질문 - 자기소개서의 리더쉽 관련 부분 질문 - db에서 테이블 확인하는 명령어 - mysql 포트번호 - 리눅스 명령어 cd 풀네임 - join 설명,명령어
"사원으로 들어와서 어떤 일을 하고 싶은지, 준비해간 PT내용 질문 채용방식 PT면접 발표시기 30일 후 ""1차 서류심사 후 면접을 봅니다. 면접은 PT면접이 포함됩니다."" 합격 긍정적 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 68 69 70 71 72 신고하기 도움이 돼요 0","FA, er"
"지원동기, Java 패키지 상세, uio io 차이, 영어를 잘 하시니 프로그래밍은 못 하시겠네요?(뭐래? 어이 없어) 스레드 프로세스 차이, 저술논문 상세, 기타..",스레드
1. XSS CSRF 공격 뭐 알고있나? - 그에 따른 공격을 막는 방법은 뭔가? 2. owasp top 10 관련 질문,SR
"1. 보안관련(OWASP , 해킹공격과 설명), 2. 인성질문(자신에게 중요한 것이 무엇?, 인생에서 가장 큰 일?)",SP
1. 공격형태 및 패턴에 대한 질문 2. OS 명령어 질문 3. 네트워크 지식에 대한 내용 질문,명령어
"타지역 거주자인데 대전에 거주할수 있겠는지 이동이 잦은 직업이라 차가 있어야하는데 면허와 자차가 있는지 같은 팀내에 팀원들이 갈등이 생긴다면 어떻게 갈등을 해결할것인지 회사의 솔루션 아는대로 답해보세요 리눅스 명령어 몇개, 압축 명령어는 무엇이며 압축명령어중에 차이점 리눅스 운영체제로 해본것이 무엇이 있는지 이 직장에서 10년후 나의 모습 인생 목표 살면서 가장 설레였던 경험 채용방식 그룹면접 발표시기 1일 후 ""서류지원후 한달후쯤 전화와 문자로 면접공지 연락후 일주일후 면접"" 불합격 긍정적 도움이 돼요 0",명령어
"OSI7Layer에 관련하여 답변, 자기소개서를 통한 질문답변 형식 채용방식 그룹면접 발표시기 15일 후 ""소중한경험을 했고 동종업계 높은 연봉을 받았습니다 면접난이도는 무난합니다 지 원하세요!"" 합격 긍정적 도움이 돼요 0",er
"간단한 보안 이슈 및 OWASP TOP 10 채용방식 필기시험, 개인면접 발표시기 10일 후 ""경력 관련 질문 및 인성 관련 질문 받았습니다."" 대기중 긍정적 도움이 돼요 0",SP
기술면접위주로 전직장에서의 업무이해도 및 전체시스템흐름에 관한 질문,시스템
보안시스템 다뤄본 것들과 업무 노하우 등등 어렵지않았음,시스템
저한테 한 질문들은 이번 ICT아카데미는 어땠는가? ICT아카데미에서 가장 기억에 남는 프로그램과 그 이유는? 디지털 포렌식에 관심이 많은 것 같은데 디지털 포렌식을 무엇이라 생각하는가? 프로그래밍 언어는 어떤 것 할 줄 아는가? 그 언어 수준은 어느 정도인가? 자기소개서에 10년후 계획을 썼는데 이대로 안된다면 어떻게 할 것인가? OWASP에 있는 것 아는대로 대보세요. SQL인젝션이 무엇인지 설명하시오. 정도였고 다른분들한테는 해군CERT팀에서 어떤 일을 했는지? ??툴을 다룰줄 아는지? ??공격이 무엇인지 아는지? 학점이 왜 이렇게 낮은지? 여자로서 힘들텐데 보안관제업무가 가능한지? 미국으로 유학경험이 있던데 영어로 자기소개 해보세요 이정도가 되겠군요,"디지털, SP"
"경력직 면접. 처우 및 인정 경력 협상. 근무 시작일 협의. 동종 업계 다년 경력자라서 그런지 기술 질문 없었고, 전 회사 퇴사 사유 정도의 질문이 있었음. ""잡사이트 통해서 전화로 연락옴-> 실무면접 및 처우협상 -> 채용 케바케이겠지만, 채용 상황에 따라서 다릅니다. 경력직은 회사에서 사업에 투입될 인력이 급하면 진행이 빠릅니다."" 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 82 83 84 85 86 온라인 지원",FA
"리눅스 명령어, 20년 후 목표, 자기소개, 회사 지원 이유 등 ""실무면접은 it기본 지식을 물어봅니다. 인성면접에 가까운것 같습니다."" 합격 보통 도움이 돼요 0",명령어
1. OWASP TOP 10이 무엇인가? 2. 이전 직장에서 했던 업무에 대해 요약해보시오. 3. 이전 직장을 그만두고 공백기간에 무었을 했는지 설명하시오. 4. 본인을 왜 뽑아야 하는지 설명해보시오.,SP
"미제출 채용방식 케이스 면접 발표시기 7일 후 ""부서별 느낌이 다릅니다. 경력직의 경우 3차면접 실무진-임원-사장님 면접이라하지만 사장님면접은 제외되는 경우가 많음"" 합격 보통 주)이글루코퍼레이션 7개 공고 지원 가능! 채용공고 보기 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 90 91 92 93 94 신고하기 도움이 돼요 0","FA, er"
왜 카카오에 지원했나요? 앞으로 어떤 커리어 목표를 가지고 싶나요? Builder pattern 설명해주세요.,er
문자열이 엄청 양이 많다고 할때 정렬을 어떻게 할것인가,정렬
"정렬 종류, 페이징 기법, 스레드, 뮤텍스, 프로세스 등 개념들","정렬, 페이징, 스레드"
트러블 슈팅의 경험 시스템 운영시 이런 일이 발생하면 어떻게 해결할것인가. 이런 질문들,시스템
정렬알고리즘질문 프로젝트이력 프로그래밍언어질문,정렬
자바 gc 동작원리는? / docker 사용한 이유는? / docker 파일 작성방법은?,er
커넥션풀을.간단하게 어떻게.구현할지 말해보라 이전 업무 전반.erd 그려보시오,er
타이머 api는 어떤 것이 있는가? 왜 setinterval을 사용했는가?,"타이머, er"
"본인에 대해 3가지의 단어로 대답해보세요 기본적인 기술 질문(디비, 네트워크, 웹)",단어
"특정 시스템을 A부터 Z까지 모두 그려보시고 설명하세요 채용방식 그룹면접 발표시기 30일 후 ""면접관들은 친절하고 딱 필요한 질문만 함. 분위기 나쁘지 않음"" 합격 긍정적 도움이 돼요 0",시스템
미래에 만들고싶은 앱 상사와 불화가 있으면 어떻게 해결 추천시스템 개발시 필요한 데이터,시스템
자료구조의 동기화가 이뤄질 때 어떤식으로 처리가 되는지. 현재 진행중인 프로젝트의 데이터베이스 스키마 설명. 정렬 방법들의 차이,정렬
"mybatis랑 비교해서 jpa의 장점, 멀티스레드 개발경험 등 발표시기 7일 후 ""자소서, 깃허브 코드, 프로젝트 위주로 질문받았습니다."" 불합격 보통 도움이 돼요 0",스레드
"자기소개를 짧지않게 최대한 길게 해보세요 촤신버전 기능 중 추천해줄 기능이 있는지 채용방식 개인면접 발표시기 30일 후 ""전화면접 1차실무 2차임원순으로 진행이 됩니다 알정은 크게 밀리지않고 바로바로 진행되는편"" 불합격 긍정적 액 3000억원 이상 (주)솔루엠 포지션 2개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 31 32 33 34 35 신고하기 도움이 돼요 0","FA, er"
"토론면접과 기술면접이 굉장히 신선했습니다. 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 33 34 35 36 37 면접경로 기타",FA
온라인 코딩 테스트는 아티클과 문제 하나를 줌. 아티클을 이용해 문제를 풀어야 하고 약 4시간이 주어 짐. 음악 정렬 문제임.,정렬
"네트워크 osi 7layer, subnetwork, 성격 장단점, 지원동기",er
"질문은 안하고 그냥 화상통화 시작되자마자 코딩 시험보겠다고하고서 코딩시험봄 ""서류 전형 -> 코딩 테스트 (4시간) -> 원격 인터뷰 (화상 통화)"" 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 42 43 44 45 46 2019/04 면접경로 온라인 지원","FA, er"
기존에 진행했던 프로젝트와 전 회사의 시스템에 대해 설명을 하고 그 후 그것에대한 질문시간을 가짐. 프로젝트에 따라 질문이 다양하였고 구체적으로 그 프로젝트에서 무엇을 하였고 왜 그렇게 하였는지를 중요시함.,시스템
지원동기 TCP의 Flow 시스템 커널 값 관련 질문 사용한 오픈소스를 기반한 경력소개,시스템
"코딩테스트 : 해커랭크링크를 통해 4시간 동안 3문제를 풀었음. 문제는 그리 어렵지 않았습니다. 1차면접 : 한시간 동안 진행 되었고, 기존 회사의 업무 질문, 자바, 자바8, 스프링, 동료들간의 협업 관련 질문들을 하였습니다. 2차면접 : 한시간 동안 진행 되었고, - 이직사유, - 현재 개편하려는 시스템이 있는데, 이 시스템을 한다면 어떻게 접근 할것이며, 어떻게 접근 할것이냐 - 동료와의 트러블이 있을때 어떻게 하겠느냐?",시스템
"uint8의 자료형 범위 mysql의 스토리지 엔진 종류 자바와 c의 차이 jvm 가비지컬렉션 동작과정 대칭키와 비대칭키 차이 다음 검색에서 검색이 일어나는 과정 설명 프로세스 메모리 구조 threeway handshaking ""1차면접은 3:1 면접, 2차면접은 2:1 면접으로 진행",handshaking
"온라인코딩 문제는 어려운 알고리즘 문제가 아닌 간단한 언어능력 테스트. 파일입출력, 정규화, 주어진 알고리즘 로직 구현 등. 라이브코딩은 mac + intelij로 진행 내용은 온라인코딩 문제중 하나를 iterator로 구현 기술면접은 전형적인 java 관련 기술문제였다.","er, tor"
"Java 개발자 면접으로, 1차면접이 40분씩 2회 이루어집니다. 첫번째 시간에는 JUnit 기반으로 알고리 즘 코딩 테스트를 진행했습니다. 두 번째 시간에는 JVM의 힙/스택 구조, 변수 타입, 자바 8에서 새로 생 긴 기능들, DB connection Pool의 구현, HTTP의 Keep-alive란? 등 기초적인 자바기반 웹개발 상식을 질문받았습니다.",VM
"프로세스와 스레드의 차이점 말하기, 문맥교환이란 무엇인가",스레드
"RESTFul 에 관해 설명 Monolithic 서버와 Microservice 에 대해서 아는대로 채용방식 스킬테스트, 개인면접 발표시기 5일 후 ""서류 합격 후 메일로 코딩테스트 안내를 보냅니다. 코딩테스트 수준은 그렇게 어렵 지 않고 다만 약간의 함정이 있는데 그 부분만 넘어가면 됩니다. 해커랭크로 시험봅 니다. 전화면접에서는 경력사항 확인과 기본적인 전공지식을 테스트합니다."" 대기중 긍정적 도움이 돼요 1",er
L2스위치의단점이 무엇인가 Ipv6는 몇비트인가 dna 리퀄시브란무엇인가 bgp를 아는대로 말해보라 등등,비트
"1) 원격면접 - Restful에 관하여 설명하시오. - GC, JVM에 관하여 설명하시오. - node.js의 이벤트 드리븐 설명하시오. - Actor에 대하여 설명하시오. - node 의 쓰레드 처리 방식과 아파치 쓰레드 방식의 차이점과 장단점 - java에서 문자열을 ==과 equals를 이용하여 비교시 사이드이펙트 - 쿠버네티스 설명 - docker와 가상머신의 성능상 차이 - 프로젝트에서 nosql을 사용한 것이 있는데 왜 사용하였는가.","VM, tor, er"
"이전회사의 조직규모와 인원, 업무 프로세스, 자료구조, 단점 ""전화면접이라고 간단히 본다더니만 1시간 반동안 일반 대면면접과 동일한 과정을 거쳤음. 근데 질문 수준이 진짜..신입사원한테 물어볼만한 질문들과 전직장의 대외 비정보만 캐내려고함"" 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 57 58 59 60 61 온라인 지원","FA, er"
"TCP/UDP 차이, 3-handshaking 과정 설명, hashmap, hashset 차이 채용방식 PT면접, 개인면접 발표시기 5일 후 ""전화 면접에서 기본적인 수준의 전공 기초를 물어봄. 1차 면접에서는 자기소개서 바탕으로 프로젝트 진행한 것에 대해 질문이 꼬리로 이 어지고 더 심화된 전공 기초 지식에 대해 물어본다."" 대기중 긍정적 도움이 돼요 1",handshaking
"1. 자기소개 - 맡고 있는 업무에 대한 구성원 질문 - 당신이 실제로 맡은 업무는? - 업무에 사용하고 있는 솔루션은? 2. 개발한 안드로이드 앱에 대한 기능 구현 설명 - 면접관이 앱을 실행시켜서 실제로 확인 - 앱에 들어간 기술을 깊숙히 설명 요청(HTML파싱, 이미지 로딩 등) - 앱에 들어간 특정 로직에 대하여 질문함 - 서버를 사용하는지 확인 3. 지원한 직군에 대한 질문 ""원격 인터뷰는 평일 오후 2시에 진행하였음. (진행시간 50분) 면접관 2명(관련 직군)이 면접 진행"" 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 3 엘티삼보(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",시스
코딩테스트 문제는 정렬하기 간단한 게임 만들기 문자열 교정하기 등 문자열 위주가 많음,정렬
"Spring AOP에 대해 설명해 보세요 Java VM의 구조에 대해 설명해 보세요 채용방식 개인면접 발표시기 10일 후 ""화상면접에서는 3명이 들어왔고 경력 위주의 질문을 받았음. 1차 면접에서는 4명 이 들어왔고 세부 기술 개념에 대한 질문을 많이 받았음."" 불합격 보통 도움이 돼요 0",VM
"코딩테스트는 4시간동안 3문제를 진행하였습니다. ""서류전형: 1주일 뒤 메일로 서류전형 합격메일 옴. 코딩테스트 안내 코딩테스트: 진행중"" 대기중 긍정적 액 3000억원 이상 (주)솔루엠 포지션 2개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 60 61 62 63 64 신고하기 도움이 돼요 0","FA, er"
"미적분 B트리 삽입정렬 선택정렬 퀵소트 정규화 비정규화 이진검색트리 인덱싱 캐싱 디비클러스터링 서버로드밸런싱 이미지클러스터링 리스트 링크드리스트 앵귤러2 리액트 Virtual DOM 설명 ES6 Build Process 설명 Deploy Server Git Flow isolation level Graph 최단거리 ACID CRUD ""서류전형은 메일로 하루내에 알고리즘 코딩 1차 면접은 4인 압박면접 2시간정도"" 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 64 65 66 67 68","정렬, 인덱싱, er, FA"
면접 시작부터 피면접자를 배려해주는 모습이 좋습니다 이후 그동안의 프로젝트 이력에 관련하여 하드스킬 소프트스킬 전범위에 대해 정중하게 질문 주셨습니 다,하드
JVM 에대한것 자바 컬렉션이야기 자바스크립트 기본문법,VM
"map/set/list차이점, 자바의 serializable과 안드로이드 parcelable의 차이 등 채용방식 스킬테스트, PT면접, 개인면접 발표시기 7일 후 ""면접관 네 분이었고, 약 50분간 진행되었습니다. 면접관 세 분이 실무자 같았고, 한 분은 다른 팀 분이거나 인사팀 분이 아닐까 생각합니다. 세 분의 실무자 모두 저를 편하게 해주시려고 노력했고 굉장히 매너가 좋았습니다. 처음에 1분 자기소개 하고 제 경력 관련해서 질의 응답 이뤄졌습니다. 그리고 과제 보면서 리뷰 하면서 기술적 질의 응답을 했습니다. 이 때 거의 예상되는 질문들을 했습니다. 최대한 대답을 유도 하기 위해 질문하는 형태였습니다. 과제 관련해서 공부 많이 하면 되겠습니다."" 불합격 긍정적 도움이 돼요 0",er
"사람들이 자신을 부정적인면으로 어떻게 얘기할꺼같냐, nio관련 질문, 리눅스 명령어 질문, 답변의 꼬리를 무는 질문등 채용방식 개인면접 발표시기 3일 후 ""1차기술면접은 이력서 기준으로 질문을 받았고, 2차면접은 한층 심화된 기술면접+인성 질문들이 왔습니다"" 대기중 보통 도움이 돼요 0",명령어
"1차 면접의 경우 경력으로 지원해서 주로 포트폴리오 상의 프로젝트를 위주로 질문이 이어졌으며, 그 외에 기술적인 질문과 커뮤니케이션, 인성에 대한 질문이 있었습니다. 임원 면접 또한 비슷하게 질문을 받았으며, 1차보다는 심화 기술면접의 느낌이었습니다. 프로젝트에 대한 질문과 서비스 경험, 학습 방법, 데이터베이스에 대한 질문이 있었습니다. ""카카오 지원 공고 사이트에서 지원 후 1주일 안에 메일로 서류 합격 통보를 받았으 며 따로 과제는 없었고, 서류 통과 후 1주일 간격으로 1차 면접 및 임원 면접을 진행 했습니다. 둘 다 1:3으로 진행되었으며 한 시간 정도의 시간이 소요되었습니다. 면접 후 결과 안내는 1차 및 임원 면접 모두 하루 뒤에 받았습니다."" 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 71 72 73 74 75","시스, FA"
"몇 가지 질문을 다음 분을 위해 공유합니다. 화이트 보드 코딩 질문 1. 문자열 리버스 함수 구현 2. 앞에 작성된 문자열을 TDD로 구현해보세요. 3. 싱글턴을 구현 해보세요. 서버 관련 질문 1. 리눅스 사용 해봤냐? 2. 서버가 1억대가 있고 서버에 데이터가 request가 저장되는 건이 1억건일 경우 어떻게 수집하고 구 성할 것인가? 3. Apache 와 Tomcat 의 연동 이유는 ? Was 로만도 웹 서비스가 사용이 가능할텐데 굳이 apache로 사용하는 이유는? 3-1. Apache 와 Tomcat 의 연동 방법은? 4. 서비스 운영 시 장애 경험은? 어떻게 해결했는가. 5. 서버스 운영 시 장애확인 이 불가능하다 (ex. 모니터링, 로그 부재 등) 이 같은 경우에는 어떻게 처리 할 것인가? 6. 서버가 이유없이 행이 걸렸다. 어떻게 처리할 것인가? 개인 생활 관련 질문 1. 회사에서 주어진 업무가 재미가 없고 다른 업무가 재미가 있다면 어떻게 하겠는가? 2. 기술 공부는 어떻게 하나? 이 밖에 다수..","버스, 저장"
1. 본인이 이전 직장에서 했던 프로젝트 중 하나를 칠판에 그려 자세히 설명해 보시오. 2. thread local이란 무엇인가? 3. java에서 hashCode를 overrding할때 같이 override해야 하는 method는?,"thread, er"
"먼저 자기소개를 했고, 그 동안 했던 프로젝트들을 설명했습니다. 그리고 지원동기와 전공과목 중 좋아 하는 과목과 그 이유를 물었습니다. 전공질문은 간단한 정렬 알고리즘에 대해 나왔었습니다. 마지막은 질문하고 싶은 것을 각자 물어봤습니다. 면접은 50분정도 진행했던것 같습니다. 채용방식 그룹면접 발표시기 10일 후 ""고용 디딤돌지원으로 면접을 보고 왔습니다. 자기소개서는 자유양식이었고 서류 제출 후 일주일 정도 후 발표가 났습니다. 면접은 판교에 있는 사옥에서 봤고 3대3 면접으로 봤습니다."" 불합격 보통 도움이 돼요 0",정렬
"지금까지 해왔던 일과 가장 어려웠던 일 가장 인상적이었던 일을 물어봄. 거기서부터 기술적인 요소를 계속 캐내서 깊이있게 일을 했는지 시스템과 도메인에 대한 지식이 충분 한지를 파악하는 것 같음. 채용방식 개인면접 ""지인을 통해 서류를 접수했고 면접까지 2주쯤 걸린 것 같음."" 대기중 긍정적 도움이 돼요 0",시스템
"3:3 면접으로 팀장급 사원들이 면접을 직접 직행하고, 기술, 인성, 열정에 대해서 물어봤습니다. 질문 : 정렬 중 가장 빠른 정렬을 언급하시고, 알고리즘에 대해서 설명하세요.",정렬
"지금 이 프로젝트를 사용자 입장에서 기능적으로 어떻게 더 개선할 수 있겠는가? 채용방식 개인면접 발표시기 7일 후 ""실무면접에서 프로젝트 과제를 면접 전 미리 내주고 면접 시 실무자분들 앞에서 설명하는 형식의 면접. 비교적 편안한 분위기이며 프로젝트에 대한 설명 후 전공지식 질문이이어진다."" 불합격 보통 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 83 84 85 86 87 신고하기 도움이 돼요 0","시스, FA, er"
"진행했던 프로젝트에 대한 설명 특정 프로토콜에 분류와 질문 장애 상황에서의 대처 방안류 등 발표시기 20일 후 ""1/2차 면접 진행되며, 1차는 3명의 면접관과 1:1로 실무 면접 진행. 1:1로 진행하다보니, 좀 편안한 느낌도 있지만 실무 관련 생각보다 깊이 있는 질문 들도 많은 편. 3명이 순차로 진행하다보니 시간은 2시간에서 길게는 4시간까지 치뤄짐 2차는 인성적인 부분을 더 중점적으로 판단하며, 2:1로 진행. 1차보다 편안함"" 합격 긍정적 도움이 돼요 0",프로토콜
