question,extracted_terms
그룹면접주제: 용산 CGV에서 사용중인 로봇 페퍼를 다른 계열사에 도입한다면?,C
"향후 CJ콘텐츠로 글로벌, 해외시장에 진출할 아이디어가 무엇인지 물어봄 직무 면접에서는 시스템운영과 관련된 질문과 기본적인 인성질문 물어봄",C
1차면접은 주제를 주고 해당 아이디어를 설명하는 면접과 팀을 나눠 협상 면접 그리고 간단한 기술면 접실시. 신입 공채가 다들 그렇듯 학교생활이나 자소서 위주 질문. 2차는 회사 CEO포함 경영진들 질문 질문은 1차 면접과 대동소이함,C
"자기소개, 이직사유, 입사하게 되면 포부, CJ에 대해 아는 점, 마지막으로 하고 싶은 말?",C
"최근 IT 시사와 관련하여 CJ 전 계열사에 적용할 수 있는 방안을 제시하라고 합니다. 전공 및 자소서와 관련된 개별적인 질문을 많이합니다. 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접, 개인면접 ""직무면접과 심층면접 두가지로 진행합니다. 직무면접에서는 일반 인성면접과 같은 방식으로 전공 및 지원분야와 관련한 제너럴한 질문을 심층적으로 제시하며 심층면 접은 PT면접과 토론면접 모두 진행합니다."" 합격 긍정적 도움이 돼요 0",C
IoT를 CJ에 활용시킬 수 있는 방법,C
"Cj way 중정직 열정 창희중 중요하다생각하는것은 어떻게생각하나? 채용방식 인/적성검사, 케이스 면접, PT면접, 그룹면접, 개인면접 발표시기 50일 후 ""2012년 신입면접이었는데 1차면접에서 기술및 인성질문들어업니다. 2차면접에 서는 본부장과 대표이사들어와서 경험위주와 cj way기반 질문들어옵니다"" 합격 긍정적 도움이 돼요 2",C
Cj에 앞으로 도입하면 좋을 것같은 시스템이나 아이디어를 제시하라,C
"오전 9시 - 오후 5시까지 면접이 진행되었던거로 기억합니다. 약 8명의 인원들과 한 방에서 토론 및 협력과제를 진행하고, 진행하는 중에 한명 씩 차례로 알고리즘 면 접, 팀장 면접을 보기 위해 불려나갑니다. 알고리즘 문제는 면접 진행 전에 풀었던 알고리즘 문제(5문제)를 기반으로 진행이 되고, 비교적 편안한 분위기로 진행되었습니다. 팀장 면접의 경우에는 제출했던 자소서를 기반으로 프로젝트에 사용했던 기 술, 경험 및 개인 인성 등 다양한 질문을 받았습니다. 이것 또한 편안한 분위기였습니다. 채용방식 필기시험, 인/적성검사, 토론면접, 개인면접 발표시기 10일 후 ""서류 -> SKCT -> 면접 순으로 진행되었습니다."" BEST 불합격 보통 도움이 돼요 0",C
"인텀임에도 불구하고 끊임없이 무언가를 만들어내도록 하는 것이 가장 어려웠습니다. 채용방식 스킬테스트, 개인면접 발표시기 10일 후 ""인턴십 전형이었고, 1차에서 개발에 대한 서면 테스트, 그리고 실무자 면접을 보게 됩니다. 테스트지에 많이 쓴다고 좋게 보지는 않는 것 같습니다. 인턴십을 진행하고, 2차에서는 CTO 면접을 진행하였는데, 개발 능력을 아주 중요 시 보는 것 같습니다. 커뮤니케이션이라던가 성격 이런건 배제하는 분위기입니다."" 불합격 보통 도움이 돼요 0",C
"특별히 어려운 질문들은 없었고, 직무에만 충실했다면 자신의 경험을 기반으로 설명할 수 있을 듯 합니 다. 코딩 스킬 면접의 경우 IDE 환경이 이클립스만 존재하여, 일반적으로 면접자가 사용하던 개발 환경 과는 매우 다를 수 있으므로 다른 언어 사용자들은 (예를 들어 GCC와 같은) 오픈소스 관련 도구를 살짝 공부하시거나 면접 시에 미리 질의를 해두는 것이 좋을 듯 합니다. 채용방식 인/적성검사, 스킬테스트, 케이스 면접, PT면접, 개인면접 발표시기 5일 후 ""최초 연락에서부터 3일 정도 뒤에 서류 결과 통보받았습니다. 그 뒤로 거의 5일 간 격으로 코딩 스킬, 직무 면접, 인적성, 임원 면접 등을 진행한 듯 하네요. 전체적으로 는 약 3주 정도 소요되었습니다."" 합격 긍정적 도움이 돼요 0",C
"SKP와 SKT가 Co-work 할 수 있는 서비스 아이디어를 내시오. 채용방식 그룹면접, 토론면접, 개인면접 발표시기 7일 후 ""메일로 면접에 대한 안내를 받아 토요일 오전 9시에 판교 사옥으로 갔습니다. 도착 하자마자 1시간 동안 2가지 문서를 작성하였는데요, 하나는 미래 커머스 전략에 관 한 것이었고 두번째는 본인의 경험에 관한 것이었습니다. 이후 팀장 면접 및 직무 면 접을 거쳐서 비즈니스 그룹 전체가 한 조가 되어서 과제를 완성하는 시간이 3시간 정도 주어졌습니다 (전지에 과제물 작성하기) 이후 비즈니스 그룹을 둘로 나눠서 서 비스 개선 아이디어를 내고 서로 토론하는 시간이 있었습니다."" 불합격 보통 액 3000억원 이상 모트렉스(주) 포지션 30개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 42 43 44 45 46 신고하기 도움이 돼요 0",C
"스펙을 보지 않는다고 많이 이야기를 합니다. 실제 그런 것 같습니다. 자기소개서에서도 지원자의 생각을 알아보기 위한 질문들로 구성되어 있습니다. 열심히 했던 일, CEO와 나누고 싶은 대화 등 필기 시험은 무난한 코딩 문제 채용방식 필기시험, 인/적성검사, 워크숍 발표시기 20일 후 ""자기소개서 > 필기 > 면접 > CEO 면접"" 대기중 긍정적 액 3000억원 이상 (주)제니엘 포지션 38개 채용 중 3 (주)이지아이앤씨 2 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 30 31 32 33 34 신고하기 도움이 돼요 0",C
"*마이다스 아이티가 지금의 성장을 이룬 바탕이 무엇이라고 생각하는지 서술하여 주십시오. *본인이 살아오면서 가장 강렬히 성취하고 싶었던 일은 무엇입니까? 그 일을 꼭 성취하고 싶었던 이유, 이를 달성하기 위해 구체적으로 했던 일, 그리고 그 결과와 느꼈던 점을 포함하여 상세 기술하십시오. *귀하에게 CEO와 10분 간 면담하는 자리가 주어졌다는 가정 하에 질문을 한 가지만 할 수 있다면 무엇 을 묻고 싶습니까? 그리고 그 이유는 무엇입니까? *다른 사람(가족 제외)과 함께 일(경험)을 했을 때 그 사람은 귀하를 어떻게 판단했고, 귀하는 그 사람을 어떻게 판단했는지 구체적인 사례와 이유를 들어 설명하여 주십시오. 그리고 그 사람의 성함과 연락처 를 기재하여 주시기 바랍니다. *지원 분야에 있어 가장 중요한 실무역량이 무엇이라고 생각하는지 정의하고, 그에 따라 본인의 역량 수준을 점수화(100점 만점 기준)하여 주시기 바랍니다. 그리고 본인이 현재의 역량을 보유하기 위해 과거에 어떤 노력을 해 왔는지 사례를 들어 상세히 기술하여 주십시오. *괄호 안에 제시된 키워드 중 본인을 가장 잘 표현하거나, 혹은 본인이 추구하는 바와 가장 유사한 2가 지를 선정하고 그 이유를 설명하여 주십시오. (재미, 지식, 성취, 인정, 성장, 영향력, 책임, 공정, 존경, 기 여) 발표시기 10일 후 ""스펙을 안보고 열정을 본다고 하였는데 그만큼 자소서 내용들을 잘적어야 할 것 같습니다. 그리고 그만큼 자소서 내용도 많습니다."" BEST 불합격 보통 도움이 돼요 14",C
"떨어져도 다음에 다시 지원할 의향이 있는지 그땐 어떻게 다르게 할 것인지? 채용방식 필기시험, PT면접, 개인면접 발표시기 14일 후 ""서류전형 후 필기시험(혹은 실무능력시험) 후 1차 실무면접 2차 임원면접 후 3차 CEO면접 후에 합격이확정됩니다."" 합격 긍정적 도움이 돼요 3",C
"이념적인 질문이 굉장히 많습니다. 흡사 종교단체의 느낌. 면접에서 열정과 헌신을 무척 중요시 합니다. 그만큼 면접 전형이 많고 까다롭고 깁니다. 준비 기간이 무척 길고 체력을 소모하기에 후반기 전형에서 탈락했을 경우 타격이 매우 큽니다. 여기서 시키는대로 면접 준비하다가는 취업시즌 통채로 말아먹기 십상. 최종보스 CEO가 매우 이상. ㅡ.,ㅡ.;;; 채용방식 필기시험, 인/적성검사, 그룹 프로젝트, PT면접, 그룹면접, 토론면접, 개인면접, 워크숍 발표시기 30일 후 ""서류-필기or실기(실무+인적성)-실무면접-합숙면접(0박3일 임원면접+팀프로젝트 다수)-CEO면접"" 불합격 부정적 도움이 돼요 6",C
"어떤 삶을 살고 싶으십니까?(달랑 이렇게 물어봄) 채용방식 개인면접 발표시기 20일 후 ""총 3차례의 면접, CEO면접까지 있음. 면접관 2명이 지원자 1명을 대략 1시간 동안 지지고 볶음. 압박이 상당한 편. 면접 질문의 수준은 다른 기업과 비슷하나 개인별 할당된 시간이 많기 때문에 답변은 더욱 깊이있게 하지 않으면 안됨. 지원자의 답변 에 대해 면접관이 코멘트하는 경우도 있는데, 욱하는 성격이라면 면접하다 말싸움 으로 치다를 수도 있음."" 불합격 보통 도움이 돼요 0",C
"실무면접에는 인성에 대한 질문을 임원면접에서는 회사에 대한 지원유무 등을 물어본다. 정확하게 회 사를 지원하는 동기가 구체적으로 있지 않으면 연달아 질문할 수 있기 때문에 조심해야 한다. 채용방식 필기시험, PT면접, 토론면접 발표시기 60일 후 ""이력서 -> 필기시험 -> 실무면접 -> 임원면접 -> CEO면접 총 5단계였는데 이력서 를 홈페이지에서 제출한다. 최초 이력서가 붙고나서 필기시험을 보라고 연락이 왔 는데 c, c++, c샵, java 중에 선택해서 필기 시험을 보게 되어 있다. 필기 시험에서는 공통 질문 한개와 직무 질문 한개를 보게 되는데 공통 질문은 한시간 가량의 문제이 며 전략적인 사고를 테스트하는 질문이었고 직무 질문은 총 3시간 동안 직무에 따른",C
지원한 직무에 대해서 정의해주세요 CI CD를 도입하지 않았는데 어떤 부분을 보완하면 도입할수 있을까요 가장 자신있었던 프로젝트 설명,C
ebs와 efs의 차이 CDC 처리 할 때 어려웠던 점들 폴백 처리를 어떻게 하셨는지?,C
1. 자소서에 쓴 인턴관련 질문 2. 인터넷 장애란 무엇이라고 생각하는가? 3. CCNA 자격증 취득에 대한 질문,C
"특별하게 없음. 직무 중심으로 물어봐서 평이 했습니다. 당시 CEO는 아무말도 안했고, 입사하면 잘 지내라고함",C
Campus casting 전형이 이번에 3번짼데 어떤거 같냐.,C
"LTE 핵심 기술 중 MIMO기술에 대해 물어보아서 아는만큼 개략적으로 설명했는데, MIMO기술 관련 수 식이랑 원리까지 혹시 아냐고 물어보아서 그것까진 잘 모르겠다고 대답했었음. 채용방식 인/적성검사, 그룹면접, 개인면접 발표시기 10일 후 ""1차 기술 + 인성면접(팀장급) 2차 인성면접(임원급) 그 뒤 인턴(한달가량) 인턴기간동안 수행해야할 과제를 자주 줌. 인턴수료할쯤 마지막 CEO면접 CEO면접 후 최종합/불 결과가 나온 뒤 정식으로 입사하게 됨."" 합격 보통 도움이 돼요 0",C
"1차 : 사용했던 툴들, 문제 해결 방식, 어떤 사람의 퍼포먼스가 부족 할 경우 어떻게 하겠는가 Objective-C에서 Swift로 바뀌면서 좋은 점, RxSwift를 쓰게되면 어떤 점이 좋을 것 같은가, Thread 관 리, strong을 쓰는가 weak를 쓰는가(IBOutlet시), guard를 쓰는 이유가 무엇일 것 같은가?, static table view를 꼭 써야된다면 그 이유가 무엇일 것 같은가, WWDC에서 기억이 남는 내용 등 2차 : 대체로 기술적 질문보다는 이전에 했던 일들, 이직하려는 이유 등을 물어봄.",C
1. 이전 회사에서 QA 프로세스 수립어떻게했나 2. 간단한 멤버십 관련 주제로 TC 어떻게 작성할지 구두로 설명 3. http 에러 관련 질문,C
"기술 면접 중에서는 JAVA 관련 업무여서 관련 질문이 많이 나왔고, JVM, GC 에 대한 질문을 많이 받았 다. 과제는 기능 구현과 코드 작성하는 습관을 보려고 하는 것 같았다. 코드 리뷰를 엄청 꼼꼼하게 해주셔서 정말 감사했고 배울 점이 많았다. CTO 면접은 인성 면접이었는데 이 부분에서는 감추려고 하지말고 내 이야기를 가감없이 보여주는 것 이 좋을 것 같다. CTO 님이 편안한 분위기를 만들어주셔서 내 속마음을 담담하게 말할 수 있었다.",C
1. API 는 무슨 단어를 축약한 것인가? 2. DI 종류는 무엇이 있는가? 3. JDBC API 관련 질문,C
"VPC 물어보던데 그걸 왜 물어봐요? ㅋㅋㅋㅋㅋㅋ 발표시기 4일 후 ""면접관이 아무것도 몰라서 면접 보기 편했어요 팀장, 실장이라는데 아무것도 모르 시는분들같아요~ ^^"" 합격 부정적 도움이 돼요 0",C
"대충 공부하거나 얕게 공부한 사람들은 대답할 수 없는 그런 딥한 질문들을 계속 하셨음. 채용방식 인/적성검사, 스킬테스트, 개인면접, 기타 ""면접관 2분과 면접을 보았고 아주 긴 장시간동안 매우 Deep하고 Critical한 질문 들을 많이 받았습니다."" 대기중 긍정적 도움이 돼요 0",C
"1. Galera Cluster 구성에 대한 설명 2. 구 mysql 버전 과 신규 mysql 의 신규 기능 발표시기 7일 후 ""서류 합격 후 2차 면접을 진행 2:1로 면접을 진행함 1. Galera Cluster 구성에 대한 설명 2. 구 mysql 버전 과 신규 mysql 의 신규 기능"" 불합격 보통 도움이 돼요 0",C
"기본적인 자바 관련(Collection, List와 Array 차이, OOP) 문제와 GC 관련 질문. 이력서에 써있는 경력 관련하여 질문 함.",C
"경력 관련한 업무내용, 자기계발 중인 것, 테스트 기법 아는 것, 이론을 얼마나 아는지, 지원 동기, TC작 성 여부 등",C
"위메프에게 바라는 몇가지, 최근 기억나는 CF 채용방식 개인면접 ""인터넷지원으로 서류전형 통과 후 면접을 보게됨."" 대기중 보통 도움이 돼요 0",C
"상사가 프로시져를 안지킬 때 어떻게 할 것인가. PC를 분해조립 해본적이 있는가, RAID 시스템에 대해 물어봄",C
Case Interview에서 미래 수입 예측을 해보아라,C
"면접 내용은 주로 해당 업무에 대한 이해도 및 회사가 추구하는 비젼과 맞는지에 대한 질문이 가장 많았 습니다. 예상외로 영어에 대한 부분은 문의가 적었구요. 이건 제가 디벨로퍼의 업무로 지원을 해서인지 영어로 많은 내용을 얘기해야 한다거나 하는 부분은 없었습니다. 가장 어려웠던 질문은 IBM 회사가 추구하고자 하는 방향이 웹상에는 많이 찾기가 힘들어 저를 추천하 신분께 들었던 최근 회사 동향이 도움이 되었습니다. 채용방식 필기시험, 인/적성검사, 개인면접 발표시기 25일 후 ""저는 경력직의 경우여서 다대면 면접을 보게 되었습니다. 실질적인 업무 관계자와 인사팀으로 구성되어 총 3분과 면접을 진행하였습니다. 면접으로 오기까지는 IBM내에 직원 추천을 통하여 IBM hr 외국 사이트를 통하여 입사 지원 서류 및 간략한 CV에 대해 작성하여 제출하였습니다."" BEST 합격 긍정적 도움이 돼요 3",C
NAC 사용해 본 적 있는가? 상사 시리즈 질문 업무 외 일을 시킨다면?,C
1. DNS에서 Zone파일 필요이유? 2. DHCP ip 할당 과정 3. 취미와 특기 4. 술 잘마시냐? 5. 난감한 상황 벌어졌을떄 어떻게 할거냐? 6. 고객이랑 많이 만나는 만큼 내성적이지 말아야하는데 그렇냐함. 7. 동부발전 인턴쉽했는데 거기 유해사이트 차단할떄 사용한 프로그램 뭐냐고 물어봄. 8. 1분 자기소개 시킴 9. 열정적으로 미쳐본적이 있냐고함. 10. 대전 인데 거주 가능하냐함 11. 공부하는거 좋아하냐함. 12. 지원분야에 대해 정확하게 이해했냐고 물어보고 뒷질문이 기억이 잘안남. 13. 회사에 대해 아는 솔루션 말해보라함. 14. 오래 다닐수 있냐와 아는 지인있냐고 물어봄. 15. 제출한 자소서에 입사후 포부 뭐썻는지 물어봄. 16. 채용공고에 자격요건 뭐 써있는지 물어봄.,C
저한테 한 질문들은 이번 ICT아카데미는 어땠는가? ICT아카데미에서 가장 기억에 남는 프로그램과 그 이유는? 디지털 포렌식에 관심이 많은 것 같은데 디지털 포렌식을 무엇이라 생각하는가? 프로그래밍 언어는 어떤 것 할 줄 아는가? 그 언어 수준은 어느 정도인가? 자기소개서에 10년후 계획을 썼는데 이대로 안된다면 어떻게 할 것인가? OWASP에 있는 것 아는대로 대보세요. SQL인젝션이 무엇인지 설명하시오. 정도였고 다른분들한테는 해군CERT팀에서 어떤 일을 했는지? ??툴을 다룰줄 아는지? ??공격이 무엇인지 아는지? 학점이 왜 이렇게 낮은지? 여자로서 힘들텐데 보안관제업무가 가능한지? 미국으로 유학경험이 있던데 영어로 자기소개 해보세요 이정도가 되겠군요,C
GC 최적화 경험이 있는가? 스프링 4와 5의 차이는? 디자인패턴 아는것 설명해보라,C
"서버의 배치방법, PoC 와 BM 의 기준, 본인의 원래 직무와 어느정도 차이날것인가",C
"1. MVC1과 MVC2 패턴의 차이를 설명해 주세요. 2. 자바 기술로 작성된 미래가 기대되는 프레임워크와 그 이유를 설명해 주세요. 3. 다툼이 발생했을 때 이를 해결하는 당신만의 방법이 있나요? 그것을 한마디로 표현한다면? 발표시기 30일 후 ""1차 코딩테스트 2차 코딩테스트 3차 면접 4차 면접 으로 진행"" 대기중 긍정적 도움이 돼요 2",C
"1. 코딩테스트에서 개선할 부분이 있으면 코드를 보면서 설명해보라고 함 2. 했던 프로젝트 위주로 물어봄 3. 디자인 패턴 뭐 썼는지 4. Dependency Injection, IoC, Spring FW 에서 bean scope 5. 기술적으로 어려웠던 경험? 6. java GC 튜닝",C
1. 빌드는 어떻게 하시나요? 2. Java의 Spring 프레임워크 사용해 보셨는지? 3. 의존성주입에 대한 설명 / IoC 패턴 사용경험,C
지원동기 TCP의 Flow 시스템 커널 값 관련 질문 사용한 오픈소스를 기반한 경력소개,C
A가 B기업과 C기업을 합병하려 하는데 기술을 통합해야 하는가 아니면 기존 방식대로 할 수 있게 해줘 야하는가,C
"1) 원격면접 - Restful에 관하여 설명하시오. - GC, JVM에 관하여 설명하시오. - node.js의 이벤트 드리븐 설명하시오. - Actor에 대하여 설명하시오. - node 의 쓰레드 처리 방식과 아파치 쓰레드 방식의 차이점과 장단점 - java에서 문자열을 ==과 equals를 이용하여 비교시 사이드이펙트 - 쿠버네티스 설명 - docker와 가상머신의 성능상 차이 - 프로젝트에서 nosql을 사용한 것이 있는데 왜 사용하였는가.",C
"TCP/UDP 차이, 3-handshaking 과정 설명, hashmap, hashset 차이 채용방식 PT면접, 개인면접 발표시기 5일 후 ""전화 면접에서 기본적인 수준의 전공 기초를 물어봄. 1차 면접에서는 자기소개서 바탕으로 프로젝트 진행한 것에 대해 질문이 꼬리로 이 어지고 더 심화된 전공 기초 지식에 대해 물어본다."" 대기중 긍정적 도움이 돼요 1",C
자바에 대해 내부적으로 어떻게 동작하는지 물어봤습니다. 쓰레드는 어떻게 동작하는지? 컨텍스트 체인징은 어떻게 동작하는지? GC는 어떻게 동작하는지? 등등,C
Tcp 3 handshake Tcp backlog TCP 연결 유지 방식 Write through Write Back OS 튜닝 OS 장애 발생시 원인 분석 방법,C
"미적분 B트리 삽입정렬 선택정렬 퀵소트 정규화 비정규화 이진검색트리 인덱싱 캐싱 디비클러스터링 서버로드밸런싱 이미지클러스터링 리스트 링크드리스트 앵귤러2 리액트 Virtual DOM 설명 ES6 Build Process 설명 Deploy Server Git Flow isolation level Graph 최단거리 ACID CRUD ""서류전형은 메일로 하루내에 알고리즘 코딩 1차 면접은 4인 압박면접 2시간정도"" 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 64 65 66 67 68",C
1. 본인이 이전 직장에서 했던 프로젝트 중 하나를 칠판에 그려 자세히 설명해 보시오. 2. thread local이란 무엇인가? 3. java에서 hashCode를 overrding할때 같이 override해야 하는 method는?,C
기술면접은 굉장히 어려웠습니다. 면접자의 수준이 높을 수록 어렵게 파고듭니다. 자바 GC의 동작 방식 레이아웃을 칠판에 그린 후 구현 방안 제시 WAS 메모리 최적화 등,C
1. 자바 GC는 어떻게 동작하는지? 2. 쓰레드풀의 개념은? 3. 취미는 무엇인가?,C
"MVC1과 MVC2 패턴의 차이를 설명하시오, JAVA 기술로 작성된 전도 유망한 프레임워크와 그 이유를 말하시오. 채용방식 개인면접 발표시기 6일 후 ""공식 홈페이지에서 모집 중 직군을 확인하고 자소서를 제출 후에 서류 전형을 통과하면 1차 면접(실무진 기술 면접). 2차 면접은 임원면접으로 마찬가지로 심화 기술 면접입니다."" 불합격 부정적 도움이 돼요 4",C
"ORACLE 관련 질문, 프로젝트관련 질문, 경험관련 질문",C
1. 진행했던 업무에 대해 설명해주세요 2. VOC중 가장 어려웠던 내용을 말해주세요 3. 개발자로서 강점을 이야기 해주세요,C
"자료구조 알골리즘 관련 스프링 프레임워크 MVC 패턴 데이터 형 const let var 차이 호이스팅 개념 Promise API, Callback 차이",C
"코스트 베이스, 룰 베이스에 대해 아는지 CI/CD 구성 할 수 있는지 프로시저 오류검출 및 대처 secure coding sql injection 경험이 있는지",C
"* 1차면접 1. 자기소개, 지원동기, 이직사유 2. 포트폴리오 기반 여러질문 3. 장단점 4. MVC 5. 향후 어떤 개발자가 되고 싶은지 6. 일하고 싶은 회사 환경 등 * 2차면접 1. 자기소개, 이직사유 2. 포트폴리오 기반 몇몇 질문 3. 이 회사를 어떻게 알게 됐는지 4. 회사 사람들이 보기에 나는 어떤 사람인지",C
"기술관련 질문 - MVC패턴, K8S 개념, 이직이유",C
1. MVC패턴에 대해 아는만큼 설명 2. Spring Framework를 어느정도 다뤄보았는지? 3. 가장 기억에 남는 프로젝트,C
"1차 면접에서는 자소서기반에 전공질문을 받았습니다.(Restful api 관련 질문을 받았습니다) 또한 토 론 면접에서는 ""생체정보 사용""에 관련하여 토론면접을 진행하였습니다. 2차 면접에서는 짧은 PT 발표(2~3분)를 진행합니다. 주제는 1차 면접 합격 후 메일로 통보해줍니다. PT 발표가 끝나면 임원분들이 인성멵버을 진행합니다.(자소서 기반) 3차 면접은 CEO 면접입니다. 대부분 합격하는 과정이니 딱히 어려운점은 없었습니다. 채용방식 PT면접, 그룹면접, 토론면접 발표시기 20일 후 ""우선 서류과정이 있습니다 이후 1차 면접에서는 실무진/토론 면접이 진행됩니다. 2차 면접에서는 임원진/PT면접을 진행합니다. 3차 면접에서는 CEO 면접을 진행합니다."" 합격 긍정적 도움이 돼요 2",C
"딱히 어렵거나 예상못한 질문은 없었음. 질문에 대한 대답을 못한 경우만 제외하고 면접시 태도나 인성 적인 부분를 주로 평가함. 채용방식 인/적성검사, 그룹면접 발표시기 7일 후 ""1차 실무면접, 토론면접 -> 2차 인성면접 -> 3차 CEO 면접 면접이 3차례 이루어졌으며, 개발자 전공 질문이 아닌 인성적인 질문 혹은 이력서나 자기소개서에 작성된 내용을 중점으로 질문이 이루어짐. 토론면접 주제는 IT 주제가 아닌 시사, 상식 내용이 주를 이룸."" 합격 보통 도움이 돼요 0",C
"선택적 복지와 보편적 복지에 대한 차이는 무엇이며, 그에 대한 너의 의견은? 채용방식 PT면접 발표시기 10일 후 ""서류-실무자면접-임원면접-CEO면접으로 진행됨. 실무자면접, 임원면접은 지원자 대 면접관이 다 대 다(5:5, 5:3)이며, CEO면접에서는 전체 지원자와 CEO로 면접이 진행되었음. 면접의 난이도는 하. 거의 인성만을 물어봄."" 합격 긍정적 도움이 돼요 0",C
"앞으로 IT 트렌드에 관한 질문,그린 ICT에 관해서 답변하였는데 그렇다면 금융업에 적용가능한 그린 ICT는 무엇이 있는지 채용방식 토론면접 발표시기 0일 후 ""서류, 1차면접, 2차면접 1차면접을 연수원에가서 봅니다. 먼저 강당에서 인적성 풀고, 면접관들이랑 면접실 로 이동합니다. 간단하게 자기소개하고 식당에가서 같이 점심먹고, (점심 맛있습니다.) 토론면접, 직무면접봅니다."" 불합격 긍정적 도움이 돼요 0",C
Cti관련 업무질문과 stt관련 업무질문을 주로 받았습니다. 내용은 어렵지않았습니다.,C
1.AD BLOCKER가 많은데 이걸 없애기위한 방법 2.String과 StringBuffer차이,C
"AWS 다뤄봤는지? 대용량 트래픽 다뤄봤는지? No SQL 다뤄봤는지? 몽고DB, 레디스 다뤄봤는지? 별도의 테스트 서비스를 이용해 테스트 해봤는지? 모니터링 툴 써봤는지? 화면설계 해봤는지? 톰캣 세부설정까지 다뤄봤는지? 어떤 API 서버 개발했는지? 사수없이 혼자 해야되는 환경인데 가능한지? ""사내 카페테리아에서 대기하다 인사팀 직원이 불러서 회의실에서 면접 대기함 면 접을 한번에 보는게 아니고 각 팀별로 면접을 봄 각각 필요한팀에서 면접 보는 듯함 두개의 팀에서 면접을 본후 최종적으로 CTO 면접을 보고 인사팀 직원과 입사 가능 한날짜랑 연봉 얘기하고 끝남"" 빅데이터 영업은 어떤 차이점이 있죠? 빅데이터영업 정시유님 [직무인터뷰] PHP개발 언어를 선택한 이유 PHP개발 이상연님 주)인라이플 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",C
"TCP와 UDP의 차이, 동기/비동기 차이, 기존 프로젝트 경험 중 당사에 입사했을 때 가장 접목시킬 수 있 는 기술 또는 능력. 퇴사사유. 본인의 단점이 회사와 안맞는다고 생각하는데 어떻게 극복할것인지?",C
C++의 Vector에 대한 꼬리질문들 포트폴리오에 있던 게임중 해당 게임의 스펙이나 구현 방법에 대한 질문 C#의 GC의 작동 방식과 언어 사양에 대한 질문들,C
"MVC가 뭔가요, DBMS는 뭘 써봤는지? 업무 프로세스를 간소화한 경험이 있는지?",C
"HTTP와 TCP의 차이, Restful API, 가비지 컬렉션이란",C
C++의 다형성을 C로 구현하려면 어떻게 해야할까요?,C
"1. C++ list.sort()와 std::sort(vector.begin(), vector.end())의 차이점? 2. C++의 이동 시맨틱이란 무엇인가? 3. std::shared_ptr의 동작 원리를 간단하게 설명하면? 4. std::weak_ptr와 일반 C-style 포인터의 차이점은? 채용방식 스킬테스트 발표시기 3일 후 ""코딩 테스트에 통과하고 3일 정도 후에 연락이 왔음. 자신이 주로 사용하는 언어에 대해 심도있게 물어보는 편. 생애 첫 면접이고 준비도 미흡해서 대답은 제대로 하지 못했음."" 불합격 긍정적 도움이 돼요 0",C
