question,extracted_terms
"자기소개, 장단점 등 (심층질문은 개별 질문)_ 제한시간 존재 게임식 TEST 진행",게임
PT에 대해선 별다른 질문은 하지 않았음 기술면접과 인성면접을 위주로 데이터를 입력하며 진행됨 스프링 프레임워크에서 DI가 무엇인가요 백엔드 개발에서 layer계층에 대해 설명해보세요 AI면접의 인적성 검사에서 일부 항목에 답이 다르던데 왜 그랬는지 등,프레임
"AI면접은 1분 자기소개, 성격의 장단점, 직무지원동기였습니다. 이 후, 여러가지 상황극과 표정 맞추기, 게임 등을 진행하였습니다.",게임
마이다스 프로그램의 아키텍처를 그리기,그리기
"면접을 보러갔을때 점심 시간이었는데 사무실에 사람들이 가득했음. 면접시간을 변경요청했더니 망설 임없이 12시로 면접시간을 잡는것을 보고 매우 놀람. 면접은 대다1로 진행했고 면접관으로 3명이 들어 옴. 하는 업무는 공장찍어내듯이 건설사 홍보 홈페이지를 만드는 것이고 일이 몰리면 야근은 기본이라는 말을 함. 한번에 두세개의 사이트 구축도 가능해야 한다는 말도 했고, 본인들은 정직과 프리랜서의 차이 점을 두지 않는다고 강조함. 그래서 잡플래닛 기업 후기를 보고 관리를 하셔야겠다는 말을 전해드림. 그랬더니 회사측에서 긍정적 인 기업후기를 쓴걸 보고 또 놀람. 채용방식 개인면접 발표시기 2일 후 ""잡코리아를 통해서 지원함. 지원후 문자와 유선으로 연락옴."" 불합격 부정적 도움이 돼요 0",문자
"회사에서 앞으로 할 의료기기 시뮬레이션 프로그램을 개발한다면 전체적으로 어떤것들이 필요할지 한번 말해보세요. 이 질문이 좀 많이 어려웠습니다. ""채용 절차는 서류 - 필기시험 - 1차면접(직무) - 2차면접(인성) - 3차면접(임원) 이렇게 진행됩니다. 필기시험의 경우에는 서술형문제와 acm-icpc같은 형식문제가 나오는데 매우 난이도가 높습니다. 면접의 경우 저는 1차면접에서 탈락했는데 1차면접에서 저는 5대1(제가 1입니다) 로 진행됐으며, 1시간넘게 면접을 했습니 다."" 불합격 정보없음 도움이 돼요 0",시뮬레이션
1. 회사 동기가 자기가 노력한 걸 그대로 가져가려고 하면 어떻게 할거냐 2. 인생 그래프 그리기 3. 안정성과 도전 무엇이 먼저인지,그리기
"인생 5대 뉴스를 작성. (일찍 면접장에 도착할 수록 준비시간이 늘어남) 인성면접에서는 리더쉽에 대한 질문. 취미에 대한 질문, 어려웠던 순간 기술면접은 PT 형식. 개인연구 및 프로젝트 주제를 소개",늘어남
우선 자기소개같은거 준비하고 가시고요. 그리고 자바에 대한 기술면접있습니다 예를 들면 equals 가 뭔지 설명하라고 하고 포트폴리오에 대한 설명도 해야합니다. 근데 굉장히 불쾌한게 저 혼자 여자였는 데 남자친구 있냐고 물어보고 나중에 아이를 낳으면 그때는 회사 그만두냐 는 둥 그런 질문을 하더군요 ... 솔직히 그런 질문 할거면 여자 뽑지마세요. 진짜 너무 어이없더라고요,명도
"특별히 어려운 질문을 받지 않았는데, 실무진의 기술 면접은 기초적이지만 정확이 알고 있지 않은 기술 질문을 받았습니다. Q : java Interface란 무엇인가요?",Interface
채용사이트 개발 경험이 있는지? cakePHP프레임워크 사용 가능한지? 전 직장 프로젝트 진행 종류,프레임
프레임워크 사용여부 관심있는 IT 분야 기존 cms툴 동작 방식,프레임
우리가 제공하는 솔루션이 어떤 솔루션인지 설명을 해보세요 Php에서 사용 하는 프레임워크들의 각 사용처와 장단점에 관하여 설명해보세요,프레임
"1차 : 사용했던 툴들, 문제 해결 방식, 어떤 사람의 퍼포먼스가 부족 할 경우 어떻게 하겠는가 Objective-C에서 Swift로 바뀌면서 좋은 점, RxSwift를 쓰게되면 어떤 점이 좋을 것 같은가, Thread 관 리, strong을 쓰는가 weak를 쓰는가(IBOutlet시), guard를 쓰는 이유가 무엇일 것 같은가?, static table view를 꼭 써야된다면 그 이유가 무엇일 것 같은가, WWDC에서 기억이 남는 내용 등 2차 : 대체로 기술적 질문보다는 이전에 했던 일들, 이직하려는 이유 등을 물어봄.",Object
"해당업종 취업 포털 사이트 서비스에 대해서 얼마나 잘 알고 있는가? php 프레임워크 무엇을 사용하는가? 이전직장에서 어떤 업무를 했는가? 채용방식 인/적성검사, 그룹면접 발표시기 7일 후 ""1:n형식의 면접으로 카페테리아 안에있는 투명한 회의실 안에서 길다란 책상 한 가 운데 앉혀두고 면접 진행. 난이도는 평이했으며 분위기도 좋았음"" 합격 보통 도움이 돼요 0",프레임
"직무에 대한 구체적인 질문. 등등 회사에 대해 얼마나 아는지에 대한 질문. 등등 전체적으로 평범한 면접 질문들입니다. 채용방식 인/적성검사, 개인면접 발표시기 7일 후 ""정확히 기억은 안나지만 1차 서류전형.인적성검사 2차 해당직무면접 3차 인사팀 과의면접 이었던것 같습니다. 면접을 하기까지 기간이 1주일 이상 텀이 있었습니 다. 합격여부는 메일로 전달받았습니다. 문자나 전화가 아니라서 은근히 답답 합니 다. 면접 확정시 이후에는 전화가 옵니다. 마지막 면접을 보고 뭔가 느낌이 왔습니다. 면접을 해본 분들은 아시겠지만 답변을 어떻게든 깎아내리기, 비꼬기, 구직자의 생각은 틀리다식이 었습니다. 면접관과 소 통이 안 돼서 안타깝고 답답하고 시간이 좀 아깝긴 했지만 특이한 경험이었습니다."" 불합격 부정적 도움이 돼요 3",문자
inner와 outer 조인의 차이를 설명? html doctype종류 아는가 ? jquery분석해 본 적 있는가 ? php 네임스페이스에 대해 아는가 ? 오토로딩은 ? 사용한 프레임워크는 ? 자바와 php중 선호하는 언어는 ? 이유는 ?,프레임
이런 저런 프레임워크. 도구들에 대한 경험을 묻는 질문이 대부분이었음.,프레임
"자신을 색상으로 표현한다면? 지원한 이유 서비스/콘텐츠란 무엇인가 추가 하고 싶은 콘텐츠 등 채용방식 인/적성검사, PT면접, 토론면접, 개인면접 발표시기 3일 후 ""1차 서류, 2차 인적성, 3차, 4차 면접입니다. 3차 면접은 주어진 과제를 가지고 나름의 분석과 결론을 내서 발표합니다. 4차 면접은 일반적인 실무 면접입니다. 면접은 압박 면접으로 진행되며 그 과정에 서 다소 무리수적인 질문이 나오기도 합니다. 당황하지 않고 잘 대답하면 큰 어려움 은 없습니다."" 불합격 보통 도움이 돼요 0",색상
"실무면접관은 2명, 인성은 1명 대 면접자는 8명정도로 봤습니다. 면접자가 많아서 그런건지 면접관이 분위기를 좋게 해주신건지, 인턴이라 그랬는지 분위기는 좋은편이었습니다. 이력서와 자기소개서를 보면서 개별로 질문도 하셨습니다. 모두에게 같은질문으로는 온라인마케팅은 무엇이라고 생각하는지 등을 물어봤습니다. 채용방식 그룹면접 발표시기 7일 후 ""인턴면접이었습니다. 전화로 서류합격을 알려주셨습니다. 문자로 장소 시간 등을 알려주셨구요. 하루에 2시간동안 실무면접, 인성면접을 봤습니다."" BEST 합격 보통 도움이 돼요 1",문자
"온라인마케팅 또는 온라인 컨턴츠 인턴을 굉장히 자주뽑습니다. 그리고 블로그 운영경험을 우선시합니 다. 그리고 블로그 방문자를 늘리기 위해서 어떤 노력을 했냐고 묻습니다. 이바닥은 노하우로 먹고사는 데 면접에서 그노하우를 캐내려는 느낌이 강했습니다. 나머지는 주거지가 먼데 출근 어떻게 할거냐 정 도였습니다. 채용방식 그룹면접 ""인턴지원이엇습니다. 이곳 인턴 굉장히 자주뽑습니다. 면접실이 회의실이었고 넓 은 사무실에 빽빽히 인턴들이 있었습니다. 인턴으로 돌아가는 회사라고 느껴졌습니 다. 실제로 여기서 만든 동영상도 인턴들의 작품이라고 하는군요. 70몀 지원에 5명 면접이었는데 4명만왔습니다. 1차 2차면접이 하루만에 이루어지며 1차면접관은 모두 여성이었습니다. 주로 블로그 운영팁이나 노하우를 물어봤습니다. 정보만 캐 내려는것같아서 대충 뭉뜽그려서 대답했습니다. 2차면접관은 남자1분인데 사람인 에대해서 교육하고 질문하나하고 끝이었습니다."" 불합격 부정적 도움이 돼요 0",문자
1. API 는 무슨 단어를 축약한 것인가? 2. DI 종류는 무엇이 있는가? 3. JDBC API 관련 질문,API
"1. 자기소개 2. 손코딩 or 주어진 문제 해결 후, 풀이 설명 3. API와 같은 약어에 대해 풀네임과 설명 4. 지금까지 해왔던 경험, 그리고 CS 지식 ...",API
- 컬렉션 프레임워크 설명 - osiv 설명 - 아는 디자인패턴 말해봐라 - 헤시충돌 해결법 - 읽고있는책,프레임
"- 디자인 패턴 - 스프링 프레임워크 - db - redis나 mq 등 다른 미들웨어 - 자바 (버전별 특성, 스트림 등)",프레임
네트워크 레이어 각단계와 설명 로드밸런싱 방법 아는대로 설명 도커의 등장배경은?,레이어
회사지원동기 면접자의 부족한 점 부족한점을 채우기 위해 노력한 점,채우기
사고가 일어났을때 어떻게 할것인가? 라던가 질문자가 답을 가지고 있지 않은 상태에서의 질문이 많았었음,문자
"동료와 의견을 나눌때 어떻게하나? 어떤식으로 말해도 기분 나빠한다. 터무니 없는 의견인데 의견 존중 을 존중하나 채용방식 개인면접 발표시기 14일 후 ""이직 준비중으로 면접 여러번 보는데 굉장히 불쾌하고 어처구니 없는 면접이었습 니다. 기술면접인데 세명이와서 기술은 아는 사람이 한명도 없어보였고 한명은 아 무말 안하고 한명은 평범했고 한명은 표정 썩어서 듣다가 말꼬리잡고 조롱하듯이 말하더군요. 어디서 다른부서와 싸우고 왔는지 기분이 굉장히 안좋아보이고 계속 앉아서 비꼬기만 했습니다. 기술적인 질문은 하나도 없었고 탈락시키려고 면접 보 는 느낌이었네요. 된다고 해도 면접관이 같이 일하는 사람이라면 안가는게 좋을것 같습니다. 20분만에 면접 끝났습니다."" 대기중 부정적 도움이 돼요 5",명도
"FE직군으로 면접을 봤는데 우선 코딩테스트 / 압박 면접 같은 거는 없고 자신의 직군에 대한 이해도와 깊이등을 많이 물어보는 형태였으며, 제가 받은 질문중에 몇가지만 얘기 하자면 - REST API 정의 - 위메프 사이트를 볼때 FE직군으로서 개선 점등 - 성능 고도화 기법 - Angualr, Vue, React 사용경험 및 견해 정도 기억에 남는 질문들이었습니다.",API
"String, StringBuffer, StringBuilder 차이점 JVM 메모리 구조 Collection 종류 및 특징 이진 탐색, DFS, BFS 알고리즘 링크드리스트 삽입 싱글톤 패턴 손코딩 기타 개인 이력관련",String
"이직 사유 희망연봉 회사 생활에서 가장 중요하게 생각하는 것 left join과 right join의 차이점과 용도 후킹이란 비동기식 통신이란 발표시기 10일 후 ""면접관 세명이 들어오는 2차면접까지 있음. 1차는 인성 2차는 기술. DB join관련, 후킹, 프레임워크 등의 질문을 함"" 합격 보통 도움이 돼요 0",프레임
1. 5년 후 나의 모습 2. 화이트박스 테스트 3. API 테스트 경험 4. 자신의 장/단점 5. 오픈마켓과 소셜마켓의 차이 6. 업무하면서 가장 좋았던 사례와 나빴던 사례 7. 내가 당신을 왜 뽑아야되는지 어필해봐라,API
"1. 웹기획으로 채용공고를 보고 이력서를 넣었고 면접을 보러간거임 2. 면접자리에서 '채용공고가 잘못나갔다, 해당 파트가 아니다' 라고 함 3. 서로 커뮤니케이션 한 내용의 70% 이상이 '광고, 마케팅' 관련 내용일 뿐 - 내가 알고 있던 업무 부분에 대해서는 질문 전혀 없었고, 내가 먼저 말을 꺼내서 한것이 전부임 (피드 백도 없음) * (본인이)만들어본 마케팅플랫폼의 본질은 뭘까요? : 이 질문까진 좋음. 그럼 게임앱의 본질은 뭘까요? 라는 질문이 가장 크리티컬하게 다가왔음. - 전혀 관계없는 게임app에 대해 물어보면서 이제 '내 생각을 맞춰봐~ 난 게임app의 본질을 뭐라고 생 각할까? 면접자야~' 라고 하는말과 같음 상당히 자아가 강하고 자신이 하는 일이 아주 대단하다고 착각하는 사람들이 자주 하는 질문이 ""1. 헤드헌터에게 연락 옴 2. 자사양식 및 개인이력내용, 포트폴리오 내용 송부 3. 헌터에게 면접일자를 잡았으니 면접보라고 연락옴 (약 5일 뒤였음) 4. 약속 날짜에 방문하고 인포메이션으로 감 - 위메프는 1층의 인포메이션에 말하여 방문증등을 수령하는 시스템임 5. 내 이름 없음 - 인포메이션 담당자 당황하여 면접관에게 연락함 - 면접 담당자 내려옴 6. 스케줄이 꼬였으나 면접시간에 그대로 면접 볼 수 있다고 함 7. 일단 면접 약속시간까지 30여분 남았으므로 1층 커피숍에서 대기 8. 약속시간 15분 뒤 다른 사람이 날 찾음 9. 면접 봄 즉,내 담당자는 내 면접 까먹고 다른 일정을 잡았던 것으로 판단됨."" BEST (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  리디(주) 백엔드 7 ~ 12년, 합 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",게임
"Kubernetes, Docker 등 클라우드 네이티브 기술 관한 질문들. 그리고 데이터 모델링 관련 질문들.",모델링
1. 왜 IBM을 선택했는지? 2. 팀프로젝트 경험을 말해보아라 3. 그 팀프로젝트의 성과는 어땠는가 4. 교수님이 어떤 피드백을 주었는가 교환학생 경험이 있는가,피드백
1차 시뮬레이션은 순발력이 매우 필요하므로 사전 지식을 잘 활용할것 2차 일반 면접은 자기소개서 바탕의 질문을 함 프로젝트가 있다면 전공지식을 프로젝트에 기여한 기술 내용으로 대체가능,시뮬레이션
"롤 플레이 시뮬레이션 ""인터넷 접수, 적성검사, 영어 인터뷰, 최종 면접, 입사"" 합격 정보없음 도움이 돼요 0",시뮬레이션
1.이전회사 이직 사유 2.최신 웹 번들러 프레임워크 사용경험 아는지식 3.업무에서 본인이 사용하지않는 언어 혹은 구기술을 썼을때 어떨지,프레임
일반적인 기술질문. 프레임워크 사용경험 있는지. 성격 장단점. 모르는것을 마주했을때 어떻게 할것인 지. 학습 시간과 그 근거. 등등,프레임
"딱히 질문이 기억나는건 없었고 그냥 지원동기, 회사 관심도, 직무적인 지식부분 채용방식 개인면접 발표시기 17일 후 ""지인소개로 시작 이미게임이 끝난상태로 면접보는 분위기 지인소개라고 하지만 지원동기, 회사의 관심도는 물어본다"" 합격 긍정적 도움이 돼요 0",게임
"타지역 거주자인데 대전에 거주할수 있겠는지 이동이 잦은 직업이라 차가 있어야하는데 면허와 자차가 있는지 같은 팀내에 팀원들이 갈등이 생긴다면 어떻게 갈등을 해결할것인지 회사의 솔루션 아는대로 답해보세요 리눅스 명령어 몇개, 압축 명령어는 무엇이며 압축명령어중에 차이점 리눅스 운영체제로 해본것이 무엇이 있는지 이 직장에서 10년후 나의 모습 인생 목표 살면서 가장 설레였던 경험 채용방식 그룹면접 발표시기 1일 후 ""서류지원후 한달후쯤 전화와 문자로 면접공지 연락후 일주일후 면접"" 불합격 긍정적 도움이 돼요 0","이동, 문자"
"대면 인터뷰였을 때, 본인 프로젝트의 구조 그리기 웹사이트 통신 과정",그리기
"경험 기반의 질문 및 개발자로서의 철학이나 마음가짐에 대한 질문이 있었다. 기술적으로는 스프링 프레임워크의 기본개념(application context, aop 등) 에 대해 제대로 알고 있는 지 물어보았다.",프레임
"1. MVC1과 MVC2 패턴의 차이를 설명해 주세요. 2. 자바 기술로 작성된 미래가 기대되는 프레임워크와 그 이유를 설명해 주세요. 3. 다툼이 발생했을 때 이를 해결하는 당신만의 방법이 있나요? 그것을 한마디로 표현한다면? 발표시기 30일 후 ""1차 코딩테스트 2차 코딩테스트 3차 면접 4차 면접 으로 진행"" 대기중 긍정적 도움이 돼요 2",프레임
RESTful API란? 하고있는 업무는? 사용자는 얼마나 되는가?,API
"본 문제 외에 기초적인 데이터 구조나 알고리즘 관련 지식을 물어보는 필기테스트 존재. 발표시기 13일 후 ""오프라인 코딩테스트. 5-6시간 내에 주어진 문제에 맞는 알고리즘을 REST API를 이용해서 짜야 했음."" 불합격 긍정적 도움이 돼요 1",API
"전화인터뷰 : 자바, 스프링프레임워크, 웹 기술 기본기 위주 질의응답 1차 인터뷰 : 그동안 해왔던 업무 설명 가장 최근 진행했던 프로젝트의 아키텍쳐 설명 2차 인터뷰 : 기술 외적으로 지라 컨플루언스 활용 등 업무진행 방식 질의응답 인간관계와 관련된 질의응답 채용방식 스킬테스트, 개인면접 발표시기 30일 후 ""1. 서류심사 2. 코딩테스트 3. 전화인터뷰 4. 1차 인터뷰 5. 2차 인터뷰"" 합격 긍정적 도움이 돼요 2",프레임
"웹 프레임웍, 자바스크립트 기본, 웹 기본, 브라우저, 툴 사용 등등 채용방식 개인면접 발표시기 4일 후 ""온라인 코딩테스트 합격 후, 화상 면접 진행. 몇몇 분들 후기에 편한 분위기라고 했 는데 내가 느끼기엔 그렇지 않았음. 기본적으로 지원자에 대해서 그렇게 궁금해하 지 않는 것 같음. 짧은 질문 던져 놓고 언제까지 말하나 보자는 식의 태도인데, 결국 본인들도 그 내용에 대해서 나에게 질문할만한 지식도 없으면서 무언의 고압적 자 세를 취하고 있다 느껴짐."" 불합격 부정적 도움이 돼요 0",프레임
1. 빌드는 어떻게 하시나요? 2. Java의 Spring 프레임워크 사용해 보셨는지? 3. 의존성주입에 대한 설명 / IoC 패턴 사용경험,프레임
코딩 테스트 문제 중 한 문제를 변형하여 40분 동안 라이브 코딩함 잠시 휴식 후 기술 면접 진행 JAVA 기초 지식부터 디자인 패턴까지 심도 깊게 질문함,변형
자바에 대해 내부적으로 어떻게 동작하는지 물어봤습니다. 쓰레드는 어떻게 동작하는지? 컨텍스트 체인징은 어떻게 동작하는지? GC는 어떻게 동작하는지? 등등,텍스트
코딩테스트 문제는 정렬하기 간단한 게임 만들기 문자열 교정하기 등 문자열 위주가 많음,게임
"1차 알고리즘 테스트 난이도 중~하. 문제를 제대로 이해하고 그대로 구현하면되었음. 시공간복잡도를 따질 필요는 없었음. 7문제중, 4문제 이상 정답을 맞추면 합격. 2차 크롤링 개발 난이도 중. 카카오에서 호스팅 서버를 열고 API를 제공. 크롤링과 비슷한 메커니즘의 프론트 엔드 개발 이였음. 크롤링 성공시 점수가 부여되며, 쿼리량, 크롤링의 실패유무로 감점을 하는 방식. 자신의 최고 점수를 스코어보드로 띄워 실시간으로 자신의 순위를 볼 수 있었음. 1등은 23~24만점이였으며 50등 진입은 10만 초반대 100등 진입은 8만점대였음. 합격은 8만점 이상 커트라인이였음. 3차 알고리즘 테스트 준비중. 난이도 상으로 예상중.",API
"자동 완성의 경우 이진트리로 자료구조를 만들었는데, 그 이유는 무었인가?",이진트리
"경력에 대한 심층 질문, Spring 프레임웍 등의 기술 기반에 대한 심층 질문",프레임
자기 소개 이직 사유 했던 프로젝트 상세 설명 이력서 상에서 궁금한 것들 자바 최신 버전 장단점 사용했던 프레임워크 장단점 스크립트 언어 장단점 조인의 종류 마지막 질문 있는지,프레임
"알고리즘/데이터 구조 질문 과제가 있었음. 과제 결과물이랑 코드 보고 왜 이렇게 했냐, 어떻게 구현했냐? 어려운건 없었냐? Component이런건 어떻게 동작할꺼 같냐? 동작을 어떻게 구현하겠느냐? Framework 소스는 보는 편 인가?",Frame
"주로 사용했던 프레임웍이 다른 프레임웍 사이의 차이점을 설명해주세요. 채용방식 필기시험, 개인면접 발표시기 7일 후 불합격 긍정적 도움이 돼요 0",프레임
"(1) 간략하 자기소개 - 간략히 지금까지의 경력 위주로 간략소개함 (1분정도 소요) (2) 지금까지 했던 업무(프로젝트) 중 가장 자신있는 부분을 기술적인 측면에서 화이트보드에 판서를 해가면서 디케일하게 설명 해주세요 - 대략 30분정도 설명 해나감 (겁네 힘듬) (3) 하루에 2테라 정도의 입력이 있는 시스템에서 본인이 ETL 시스템을 개발한다고 하면 어떻게 개발 할지에 대한 디테일 설명 해주세요 - 하둡/HBase 등등을 써서 이러쿵 저러쿵 할것 같아요 - 왜요 ? - 일단 2테라 데이터는 한방에 들어오는 데이터도 아닐거라 생각하며 - 말그대로 로그성 데이터를 주구장창 쌓아둘 스토리지가 필요하니 - 빅데이터 플랫폼 하둡을 얹어놓고, 데이터를 누군가에게 시각화 - 하기위해서는 HBase같은 빅테이블 관리 애플리케이션이 필요하고 - 그리하여 그렇게 구성하면 되지 않을까요 ? - 네 맞습니다. (난 참고로 ETL 해보지도 접해보지도 못함 ㅠ) (3) 자바에서 Netty에 대해 설명 해주세요 (4) 자바에서 가비지 컬렉션 혹은 성능상의 문제로 튜닝 경험기는 ? (5) 입사를 했다고 치고 업무가 무지 재미없다면 ? (6) 마지막 이 질문이 나를 빡치게 함 ㅎ - 근데요 . 인프라쪽을 많이 하셨는데요. => 참고로 난 클라우드 컴퓨팅, 소프트웨어 정의 스토리지를 2010.05 ~ 현재까지 하고 있음 - 왜 이쪽을 지원하셨어요 ? 저희 ETL은 그쪽은 아니구요.. - 경력자를 뽑는데 저희도 관련 분야가 적당할듯하며, 분야를 잘못 선택하셔서 지원 하신듯이요.. - 나갈려는데 안되더시라도 실망 마세요 ㅎ 빠잉~",시각화
"MVC1과 MVC2 패턴의 차이를 설명하시오, JAVA 기술로 작성된 전도 유망한 프레임워크와 그 이유를 말하시오. 채용방식 개인면접 발표시기 6일 후 ""공식 홈페이지에서 모집 중 직군을 확인하고 자소서를 제출 후에 서류 전형을 통과하면 1차 면접(실무진 기술 면접). 2차 면접은 임원면접으로 마찬가지로 심화 기술 면접입니다."" 불합격 부정적 도움이 돼요 4",프레임
"자바 기초적 지식과 프레임웍에 대해 물어보았습니다. ""1차 면접 분위기는 편안했고 면접결과 연락도 전화로 금방왔습니다. 주로 자신이 적은 커리어 위주의 질문들을 하고 기본적 지식에서부터 심화되는 질 문을 물어봅니다."" 합격 보통 도움이 돼요 1",프레임
"자료구조 알골리즘 관련 스프링 프레임워크 MVC 패턴 데이터 형 const let var 차이 호이스팅 개념 Promise API, Callback 차이","프레임, API"
프레임 워크에 대하여 논하시요. 수행한 프로젝트를 논하시요.,프레임
"1차 실무 면접은 언어적인 부분이나 기술적인 부분(프레임워크나 개발 패턴같은...)을 많이 준비 해갔 는데 자소서 기반의 경력 질문이 대부분이 였음. 일하면서 자기가 열심히 참여했다면 무난히 대답 할 수 있는 정도의 질문들 위주. 2차 임원 면접은 기술적인 부분은 딥하게 물어보진 않고 ~이런거 했네요? 이런식의 질문 들어오고 대 부분 인성 관련 질문. 특히 면접자의 긴장을 풀어주기 위해서 대단히 노력하는것이 보여서 고마웠음. 임원 면접은 거의 형식 적이였고, 함께 트러블 없이 일할 수 있는지를 중점으로 보는듯.",프레임
"시사질문을 해주셨고, 간단한 자바 및 스프링프레임워크 개념을 질문해주셨습니다.",프레임
1. MVC패턴에 대해 아는만큼 설명 2. Spring Framework를 어느정도 다뤄보았는지? 3. 가장 기억에 남는 프로젝트,Frame
"메이븐, 자바8버전 특징, 프로젝트 경험에 대한 설명, 인턴 경험으로 무엇을 했는지 채용방식 PT면접, 그룹면접, 토론면접 발표시기 30일 후 ""스프링프레임워크 및 자바 관련 질문. 1차 기술 및 토론면접. 2차 인성면접"" 합격 보통 도움이 돼요 0",프레임
3d프린터와 gsitm을 결합한 사업을 구상해 보시오 유사형태의 주제로 조별 pt발표,프린터
"통상적인 지원동기와 근무에 대한 의지를 문어보았고 기술적으로는 다뤄본 프레임워크와 언어 위주의 질문이었다. 상세기술에 대한 질문은 없었음 채용방식 개인면접 발표시기 30일 후 ""1차 실무부서 면접과 2차 임원면접으로 이루어지며 기술적인 부분에 있어 심도깊 은 질문은 없었다"" 합격 부정적 도움이 돼요 2",프레임
경력 내용으로 보면 해당 포지션에 대해서 업무가 안 맞을 수 있는데 이를 어떻게 생각하나 회사에서 경험했던 직무 내용 전에 회사에서 만든 게임을 다시 만든다면 얼마나 걸릴지,게임
최소한의 자원으로 게임을 개발하려면 어떻게 하겠는가? 그리고 인력들을 어떻게 교육 할것인가?,게임
"이전 프로젝트 경험, 브라우저 렌더링 과정, 개발자가 뭐라고 생각하는지?",렌더링
1. 가장 많이 플레이 한 게임은? 2. 언리얼 엔진 5 사용해 본 적 있는지? 3. 기 제작했던 프로젝트에서 특수한 시스템을 어떻게 구현했는지 과정에 대한 질문 4. 이 프로젝트에 지원한 이유,게임
"회사의 게임에 대해서 어떻게 생각하는지, 자신의 특기가 구체적으로 어떤 경험으로 판단했는지, 회사 게임을 해본적 있는지 질문함.",게임
"이직 사유, 자사 게임 경험 유무, 업무 방식 등 다양한 부분에서 질문",게임
1. 자기소개 2. 본인을 대표하는 게임이 무엇이라 생각하는지? (본인의 성격이나 인성등을 나타낼 수 있는 게임이 무엇인지) 3. 본인의 업무 강점에 대해 설명해주세요.,게임
스프링부트가 스프링프레임워크보다 좋았던점을 설명해주세요,프레임
담당할 게임에 대한 질문들이었는데 게임이 어떻다고 느꼈는지 알려달라고 하심,게임
"기본적인 질문 (자기소개, 지원동기, 좋아하는 게임 등) 포폴 위주로 직무 관련 질문들이 많았습니다.",게임
취미가 뭐에요 왜 이 게임을 인생게임으로 적으셨어요,게임
들어가자마자 자기소개 시키셨고 가장 힘들었던일같은 인성 질문과 네오위즈 게임 해봤는지 같은 게임 질문 많이하셨음,게임
"다른팀과 의견마찰시 의견조율을 어떻게 할 것인가? 기억에 남는 프로젝트 경험은? it산업 앱/게임과 관련된 최근 기사중 기억에 남는것은? 채용방식 개인면접 발표시기 2일 후 ""공고마감후 일주일뒤 면접일 조율 및 면접진행 빠른 채용 프로세스 진행 1시간 다 채워서 보는 면접은 오랫만이었음. 경력기술서 위주 프로젝트 관련 질문+팀 내외부 커뮤니케이션 능력 및 최신트렌드 관련하여 얼마나 숙지하고 있는지 꼼꼼하고 상세하게 질문하였음"" 불합격 긍정적 도움이 돼요 2",게임
네오위즈에 자주 지원하셨는데 그 이유는? 팀워크에 대해서 어떻게 생각하나? 좋아하는 게임 장르는?,게임
특정 게임에 대한 흥미가 있을땐 어떤걸 제일 먼저 하느냐 자사 게임에 대해서 아는 대로 서술해달라 등등,게임
가장 오랜 기간동안 자신이 했던 게임 / 원어로 플레이 했던 게임 /해당업무 관련 경험,게임
기술적인 부분에 대해서 파고듬 게임 관련 질문 취미와 소통 관련 질문,게임
"지원동기 게임 좋아하는지. 좋아하는 게임 무엇인지 프로그램다룰줄아는거 무엇인지 채용방식 개인면접 발표시기 29일 후 ""다대일 면접. 합격연락은 빠르나 불합격은 늦게 주어 사람을 피말리게한다."" 불합격 보통 도움이 돼요 3",게임
"게임을 해본 적 있는지, 도박 해본적 있는지 (고스톱/포커/슬롯머신 기타)",게임
해당게임을 해 본적 있냐 물어봤고 게임개발에 대한 내용 물어봄.,게임
"간단한 수학문제 풀기 , 가장 좋아하는 게임과 그 이유를 물었습니다. 입사 동기 등 평이한 질문들이였 습니다.",게임
"1. 뮤텍스, 크리티컬섹션 차이 2. 네오위즈 게임 해본 적 있는지",게임
제일 어려웠던 질문 회사는 이윤추구 집단이다. 돈이 들어야하는 게임이 아니라는 인식을 심어주려면 어떻게 해야하는가,게임
좋아하는게임이 무엇이며 왜? 자사게임 해보았느냐 소감은,게임
"1. 자기소개 2. 경력 설명 3. 게임 개발에 대한 열정에 대한 질문 채용방식 인/적성검사, 개인면접 발표시기 7일 후 ""지인 추천으로 이력서 제출 1차 면접 생략하고 2차면접만 진행 (2009년)"" 합격 보통 도움이 돼요 0",게임
이스포츠와 게임산업의 연계성 왜 이 회사에 지원하였는가?,게임
게임 장르별 기대 수익이 어떻게 될까? (생각할 시간 30초),게임
그동안 담당했던 업무와 비교 해 저희 게임을 담당한다면 어떤 프로세스로 진행 할지 설명해 봐라,게임
좋은 게임이란 무엇인가? 네오위즈가 추구하는 인재상이 무엇이라고 생각하나?,게임
